id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
22198,R22198,2653,145,19,90,22
22199,R22199,2742,119,6,30,-2
22200,R22200,2385,324,27,150,-1
22201,R22201,2290,66,31,192,80
22202,R22202,2253,202,20,0,0
22203,R22203,2768,110,15,124,-10
22204,R22204,2731,61,15,395,42
22205,R22205,3115,298,10,0,0
22206,R22206,2123,294,30,85,48
22207,R22207,3298,96,18,0,0
22208,R22208,3227,336,26,371,98
22209,R22209,3038,342,16,42,7
22210,R22210,2795,10,23,313,191
22211,R22211,2973,29,7,30,0
22212,R22212,3440,298,15,765,233
22213,R22213,3366,149,13,726,194
22214,R22214,3182,83,6,313,50
22215,R22215,3070,7,6,42,1
22216,R22216,2336,129,12,67,10
22217,R22217,3306,83,22,150,66
22218,R22218,2610,61,12,30,-5
22219,R22219,3011,275,9,474,95
22220,R22220,2644,53,10,382,25
22221,R22221,2952,66,6,268,36
22222,R22222,2968,353,4,30,6
22223,R22223,2989,259,6,212,45
22224,R22224,2737,147,20,30,2
22225,R22225,3134,72,10,335,80
22226,R22226,2805,207,23,309,94
22227,R22227,2903,248,14,335,10
22228,R22228,3214,34,5,277,13
22229,R22229,3273,306,10,446,83
22230,R22230,3281,35,18,124,-7
22231,R22231,3136,82,19,210,45
22232,R22232,2995,111,4,201,32
22233,R22233,2292,347,26,175,93
22234,R22234,2974,338,9,30,1
22235,R22235,2878,330,25,162,51
22236,R22236,2709,281,5,242,42
22237,R22237,2962,297,14,256,57
22238,R22238,3021,11,11,360,61
22239,R22239,3000,313,8,30,3
22240,R22240,2678,333,15,30,9
22241,R22241,3280,243,6,180,35
22242,R22242,2806,178,17,604,172
22243,R22243,2703,308,11,127,27
22244,R22244,3320,258,22,1087,321
22245,R22245,2720,59,17,324,37
22246,R22246,3273,29,6,319,42
22247,R22247,2940,45,1,342,18
22248,R22248,2786,135,7,0,0
22249,R22249,3215,10,11,255,32
22250,R22250,2998,63,3,309,26
22251,R22251,2972,83,4,30,4
22252,R22252,2964,166,19,190,43
22253,R22253,3317,287,7,495,36
22254,R22254,3137,64,18,379,91
22255,R22255,2823,90,5,30,0
22256,R22256,2963,191,10,60,12
22257,R22257,2842,17,14,382,58
22258,R22258,3143,88,20,67,18
22259,R22259,2648,137,10,323,14
22260,R22260,3203,60,8,127,-11
22261,R22261,3030,194,2,0,0
22262,R22262,2615,67,9,95,3
22263,R22263,3035,270,4,285,51
22264,R22264,3062,73,12,313,17
22265,R22265,3072,37,14,1376,203
22266,R22266,2615,220,11,382,70
22267,R22267,3142,39,17,285,66
22268,R22268,3276,28,22,618,102
22269,R22269,2989,44,16,738,170
22270,R22270,3199,359,26,60,21
22271,R22271,2527,19,29,108,44
22272,R22272,2882,317,8,283,34
22273,R22273,2979,167,13,467,53
22274,R22274,3006,333,7,67,9
22275,R22275,3087,37,5,30,1
22276,R22276,2712,61,12,404,-19
22277,R22277,3186,62,18,175,7
22278,R22278,3263,246,17,895,128
22279,R22279,2020,55,32,42,25
22280,R22280,2704,63,23,150,44
22281,R22281,3180,30,11,297,-34
22282,R22282,2897,332,29,234,59
22283,R22283,3292,21,13,382,38
22284,R22284,3251,14,16,646,175
22285,R22285,3182,53,22,408,128
22286,R22286,2852,236,22,466,235
22287,R22287,3361,330,33,234,111
22288,R22288,3317,32,15,242,14
22289,R22289,2957,185,21,778,157
22290,R22290,2995,67,23,124,5
22291,R22291,3228,190,7,175,15
22292,R22292,2781,29,13,283,47
22293,R22293,3141,197,11,371,69
22294,R22294,3066,78,9,234,37
22295,R22295,2972,333,24,658,56
22296,R22296,3127,342,2,752,46
22297,R22297,3134,158,5,95,-8
22298,R22298,3066,4,15,466,21
22299,R22299,3195,315,15,127,0
22300,R22300,3000,245,7,371,44
22301,R22301,2508,81,13,60,5
22302,R22302,2761,328,17,108,22
22303,R22303,3226,337,17,457,97
22304,R22304,3058,203,14,42,0
22305,R22305,2849,334,9,841,119
22306,R22306,3032,51,6,201,10
22307,R22307,3100,117,4,212,25
22308,R22308,2822,133,22,175,22
22309,R22309,2986,28,11,255,49
22310,R22310,2991,139,13,85,9
22311,R22311,2794,96,6,234,21
22312,R22312,2954,95,6,124,21
22313,R22313,2639,94,13,295,0
22314,R22314,2959,60,8,192,18
22315,R22315,2179,53,37,339,158
22316,R22316,2858,37,11,270,39
22317,R22317,3058,49,10,426,68
22318,R22318,3148,140,8,67,3
22319,R22319,1953,129,7,0,0
22320,R22320,3181,32,16,420,63
22321,R22321,2926,225,12,108,10
22322,R22322,2556,102,26,90,34
22323,R22323,3094,34,3,30,2
22324,R22324,3265,121,7,351,13
22325,R22325,2850,33,31,192,24
22326,R22326,2950,70,16,108,-8
22327,R22327,2915,54,20,190,63
22328,R22328,2811,358,5,666,81
22329,R22329,2951,59,7,450,74
22330,R22330,2475,72,4,42,8
22331,R22331,3252,68,9,120,9
22332,R22332,2980,22,11,277,-27
22333,R22333,2030,344,37,360,179
22334,R22334,3034,24,9,543,0
22335,R22335,2982,345,5,360,56
22336,R22336,3447,92,7,841,162
22337,R22337,2988,186,19,677,62
22338,R22338,2803,13,9,42,2
22339,R22339,2461,355,19,469,219
22340,R22340,3114,315,7,272,33
22341,R22341,2471,19,21,90,21
22342,R22342,2918,303,14,301,72
22343,R22343,2945,101,12,524,166
22344,R22344,3053,311,17,60,10
22345,R22345,3282,70,25,379,67
22346,R22346,2817,44,15,218,21
22347,R22347,3126,14,8,120,11
22348,R22348,3278,111,14,182,-52
22349,R22349,3139,27,11,277,15
22350,R22350,2872,220,21,247,65
22351,R22351,2725,39,10,0,0
22352,R22352,3129,114,22,350,112
22353,R22353,2964,106,12,376,-52
22354,R22354,3468,310,20,1123,330
22355,R22355,2771,191,36,212,-5
22356,R22356,2966,88,13,42,6
22357,R22357,2928,93,5,516,44
22358,R22358,2843,30,29,592,275
22359,R22359,2632,24,10,0,0
22360,R22360,2350,68,20,60,22
22361,R22361,2749,172,22,295,80
22362,R22362,3161,23,12,598,144
22363,R22363,2487,285,15,285,73
22364,R22364,3011,357,13,450,-12
22365,R22365,2707,24,16,408,102
22366,R22366,3362,157,7,60,-5
22367,R22367,2534,213,22,60,24
22368,R22368,3135,111,16,324,104
22369,R22369,3243,79,14,459,81
22370,R22370,3045,182,8,0,0
22371,R22371,2107,108,29,0,0
22372,R22372,3335,256,15,67,-9
22373,R22373,3253,22,9,671,89
22374,R22374,3264,25,10,458,43
22375,R22375,3401,69,12,150,-7
22376,R22376,3119,60,4,95,7
22377,R22377,3080,162,5,481,81
22378,R22378,3003,225,12,95,19
22379,R22379,2824,18,12,42,4
22380,R22380,2932,19,24,420,60
22381,R22381,3182,354,7,258,-42
22382,R22382,3001,260,13,703,98
22383,R22383,2603,354,26,201,52
22384,R22384,2649,100,7,384,36
22385,R22385,3153,256,4,30,6
22386,R22386,3054,66,21,270,-28
22387,R22387,3041,214,5,955,122
22388,R22388,2836,288,13,67,12
22389,R22389,3215,70,12,658,99
22390,R22390,2917,309,17,807,202
22391,R22391,3111,352,14,124,28
22392,R22392,3078,274,21,516,267
22393,R22393,2735,86,15,446,84
22394,R22394,2278,338,31,242,120
22395,R22395,2921,149,14,108,16
22396,R22396,2886,349,14,42,7
22397,R22397,3351,23,29,319,127
22398,R22398,3064,345,7,30,7
22399,R22399,2182,348,22,67,25
22400,R22400,3054,36,8,277,14
22401,R22401,3053,126,12,319,25
22402,R22402,3240,143,16,342,65
22403,R22403,2916,26,8,228,-6
22404,R22404,3090,169,8,90,-5
22405,R22405,3034,225,13,875,0
22406,R22406,2025,316,38,170,147
22407,R22407,2942,332,4,108,10
22408,R22408,2844,69,17,150,21
22409,R22409,2998,135,5,408,44
22410,R22410,3023,113,18,67,23
22411,R22411,2605,18,5,42,-3
22412,R22412,2413,139,4,551,98
22413,R22413,2574,128,6,216,-9
22414,R22414,2968,294,13,283,75
22415,R22415,3091,289,20,150,54
22416,R22416,2664,59,27,150,20
22417,R22417,3186,115,7,90,-7
22418,R22418,3057,84,12,210,-12
22419,R22419,3306,94,29,60,36
22420,R22420,2703,255,13,95,20
22421,R22421,2922,9,25,0,0
22422,R22422,2752,170,4,242,29
22423,R22423,3149,186,19,258,43
22424,R22424,2454,304,5,0,0
22425,R22425,2490,215,18,108,0
22426,R22426,2810,358,5,242,22
22427,R22427,2520,24,12,446,7
22428,R22428,3266,176,12,420,59
22429,R22429,3206,210,22,175,56
22430,R22430,3174,191,10,108,12
22431,R22431,2491,114,17,108,36
22432,R22432,3151,270,8,433,114
22433,R22433,3106,41,17,840,46
22434,R22434,2947,347,12,0,0
22435,R22435,3171,80,18,180,66
22436,R22436,3239,59,14,484,127
22437,R22437,2621,32,13,247,0
22438,R22438,3321,40,7,480,87
22439,R22439,2963,76,4,134,21
22440,R22440,2662,157,15,120,34
22441,R22441,2803,24,20,301,107
22442,R22442,2854,73,13,90,23
22443,R22443,2684,101,1,408,2
22444,R22444,3226,220,8,492,82
22445,R22445,1932,251,26,30,10
22446,R22446,3134,298,14,301,58
22447,R22447,2760,95,8,95,9
22448,R22448,2474,321,23,42,16
22449,R22449,3363,85,11,134,6
22450,R22450,2964,247,28,540,330
22451,R22451,3037,180,8,789,137
22452,R22452,2700,96,6,424,100
22453,R22453,2940,249,3,67,-1
22454,R22454,3263,101,20,212,49
22455,R22455,2968,43,9,162,28
22456,R22456,2958,90,6,90,9
22457,R22457,3091,203,21,942,96
22458,R22458,3376,239,13,283,121
22459,R22459,2479,144,22,313,104
22460,R22460,2606,300,21,268,158
22461,R22461,2955,66,14,201,62
22462,R22462,3236,298,16,120,32
22463,R22463,3240,334,12,42,10
22464,R22464,2861,357,15,192,3
22465,R22465,3250,257,9,569,-24
22466,R22466,2591,35,18,85,13
22467,R22467,2939,135,15,180,7
22468,R22468,2589,166,15,446,71
22469,R22469,2911,210,31,212,70
22470,R22470,2556,199,26,85,31
22471,R22471,2561,10,34,201,86
22472,R22472,3210,153,2,85,-2
22473,R22473,2513,59,7,285,5
22474,R22474,3261,234,13,283,7
22475,R22475,3369,105,32,256,131
22476,R22476,3171,327,20,234,70
22477,R22477,3091,90,13,192,31
22478,R22478,2939,296,27,218,85
22479,R22479,3057,23,20,600,-9
22480,R22480,2891,113,23,150,36
22481,R22481,3231,135,10,324,26
22482,R22482,3218,279,18,362,73
22483,R22483,3158,119,13,351,87
22484,R22484,3376,21,15,330,27
22485,R22485,2945,149,27,255,101
22486,R22486,3136,127,24,309,78
22487,R22487,3211,245,8,170,16
22488,R22488,3438,18,3,552,43
22489,R22489,3211,334,14,0,0
22490,R22490,2967,10,16,616,180
22491,R22491,2928,184,17,636,296
22492,R22492,2639,328,12,201,30
22493,R22493,3255,51,10,120,4
22494,R22494,2736,134,27,85,41
22495,R22495,3200,22,9,402,65
22496,R22496,2969,114,3,60,0
22497,R22497,2610,56,9,277,58
22498,R22498,2804,17,13,170,20
22499,R22499,3232,133,11,300,41
22500,R22500,2485,180,14,0,0
22501,R22501,2741,224,19,134,37
22502,R22502,2752,150,14,0,0
22503,R22503,2862,56,16,120,16
22504,R22504,3094,169,12,300,-13
22505,R22505,2896,228,28,150,62
22506,R22506,3018,122,19,150,36
22507,R22507,3137,201,14,180,34
22508,R22508,3059,236,15,319,49
22509,R22509,2887,333,2,247,39
22510,R22510,3284,68,23,573,142
22511,R22511,2891,128,11,108,25
22512,R22512,2991,305,14,180,52
22513,R22513,3041,112,3,830,122
22514,R22514,3024,77,19,192,46
22515,R22515,3095,22,16,90,23
22516,R22516,2646,91,13,360,-2
22517,R22517,2593,34,12,192,47
22518,R22518,2445,116,28,306,108
22519,R22519,2768,56,15,0,0
22520,R22520,3078,216,7,85,15
22521,R22521,3023,68,20,577,210
22522,R22522,2924,188,27,212,73
22523,R22523,2880,336,11,319,49
22524,R22524,3352,97,4,700,105
22525,R22525,3215,106,6,485,26
22526,R22526,3057,60,8,162,23
22527,R22527,2701,158,16,484,-21
22528,R22528,2784,54,11,0,0
22529,R22529,3282,9,11,900,79
22530,R22530,2697,253,11,90,2
22531,R22531,2428,311,24,446,-5
22532,R22532,2837,62,17,543,163
22533,R22533,2948,2,14,150,40
22534,R22534,3162,284,12,467,54
22535,R22535,3214,72,18,283,16
22536,R22536,2526,74,8,120,6
22537,R22537,3114,316,28,216,90
22538,R22538,3146,288,14,313,34
22539,R22539,2957,18,6,0,0
22540,R22540,3142,44,15,256,7
22541,R22541,2970,347,14,67,5
22542,R22542,3077,29,20,323,34
22543,R22543,3384,215,8,247,15
22544,R22544,2913,91,11,437,134
22545,R22545,3132,308,16,180,49
22546,R22546,3186,16,7,319,-26
22547,R22547,3231,102,13,242,88
22548,R22548,2524,280,13,306,138
22549,R22549,3326,130,22,558,145
22550,R22550,3356,63,19,384,149
22551,R22551,2717,18,7,0,0
22552,R22552,2587,117,6,272,17
22553,R22553,2801,311,19,0,0
22554,R22554,2995,51,6,365,22
22555,R22555,3241,124,3,127,31
22556,R22556,3148,50,22,108,27
22557,R22557,2506,115,11,108,24
22558,R22558,3424,92,11,700,191
22559,R22559,3135,153,10,120,13
22560,R22560,3187,122,7,30,5
22561,R22561,3094,314,13,216,45
22562,R22562,2704,45,16,240,73
22563,R22563,2898,230,7,120,12
22564,R22564,2201,323,19,255,153
22565,R22565,2418,175,18,268,77
22566,R22566,2877,81,10,134,20
22567,R22567,2744,87,15,330,-16
22568,R22568,3295,22,9,85,0
22569,R22569,2265,341,26,272,-26
22570,R22570,3246,337,13,789,45
22571,R22571,2563,145,19,95,26
22572,R22572,3385,347,17,849,93
22573,R22573,2797,84,7,42,1
22574,R22574,3217,4,4,0,0
22575,R22575,3171,301,8,511,62
22576,R22576,3244,96,17,60,4
22577,R22577,3167,261,10,30,5
22578,R22578,2980,247,5,484,4
22579,R22579,3118,182,8,150,15
22580,R22580,2962,127,10,361,26
22581,R22581,3071,27,2,0,0
22582,R22582,2734,62,6,514,103
22583,R22583,2609,199,31,301,153
22584,R22584,3286,74,17,277,-26
22585,R22585,3034,335,10,366,133
22586,R22586,2683,74,6,60,0
22587,R22587,3086,206,15,170,10
22588,R22588,3332,234,24,601,156
22589,R22589,3034,40,11,484,20
22590,R22590,2416,27,25,285,146
22591,R22591,2573,49,5,350,42
22592,R22592,3167,261,18,134,27
22593,R22593,3059,358,6,30,1
22594,R22594,2982,355,6,446,23
22595,R22595,3043,61,24,509,39
22596,R22596,2537,45,8,0,0
22597,R22597,3154,66,11,228,21
22598,R22598,3144,94,10,42,6
22599,R22599,3182,357,10,210,27
22600,R22600,3073,79,9,42,2
22601,R22601,3065,162,18,350,93
22602,R22602,2992,302,3,430,18
22603,R22603,3284,225,0,474,41
22604,R22604,2755,18,24,67,9
22605,R22605,3146,329,18,330,53
22606,R22606,3165,306,13,592,114
22607,R22607,2285,353,27,120,62
22608,R22608,2506,300,15,283,64
22609,R22609,2580,236,17,228,105
22610,R22610,2517,237,7,190,49
22611,R22611,3012,60,9,228,41
22612,R22612,3160,105,21,127,47
22613,R22613,2802,329,15,242,37
22614,R22614,2845,351,8,376,47
22615,R22615,2915,45,1,190,22
22616,R22616,3188,252,10,541,71
22617,R22617,3044,72,5,807,79
22618,R22618,2998,319,25,382,85
22619,R22619,3203,350,28,361,142
22620,R22620,3052,320,19,67,18
22621,R22621,2962,109,12,277,73
22622,R22622,3248,142,24,218,-82
22623,R22623,3050,192,11,201,-17
22624,R22624,2947,33,12,313,27
22625,R22625,2964,188,7,60,0
22626,R22626,2947,73,15,0,0
22627,R22627,3159,125,10,240,19
22628,R22628,3003,343,19,242,93
22629,R22629,2811,69,14,180,28
22630,R22630,3099,108,3,30,1
22631,R22631,2694,83,12,366,-34
22632,R22632,3174,354,17,309,39
22633,R22633,2632,80,23,67,23
22634,R22634,2693,340,18,120,37
22635,R22635,3193,19,9,466,155
22636,R22636,3090,335,15,30,7
22637,R22637,2910,299,22,371,155
22638,R22638,3159,165,5,60,-2
22639,R22639,3242,282,20,162,35
22640,R22640,3076,37,9,67,13
22641,R22641,2600,131,5,313,-15
22642,R22642,3051,135,1,426,31
22643,R22643,2936,262,3,571,60
22644,R22644,3056,41,9,30,2
22645,R22645,3272,342,4,765,164
22646,R22646,2555,13,16,60,4
22647,R22647,3321,179,18,466,115
22648,R22648,2492,340,8,319,49
22649,R22649,2949,3,12,408,18
22650,R22650,2755,320,14,42,7
22651,R22651,3027,1,10,366,55
22652,R22652,2801,51,13,60,16
22653,R22653,3280,256,2,604,119
22654,R22654,2903,52,11,150,36
22655,R22655,3044,343,16,577,43
22656,R22656,2646,302,6,210,51
22657,R22657,2906,64,14,162,13
22658,R22658,2998,62,9,450,79
22659,R22659,2652,135,8,379,52
22660,R22660,2825,205,14,309,98
22661,R22661,2747,173,36,201,135
22662,R22662,2579,158,22,30,5
22663,R22663,2989,334,18,240,127
22664,R22664,3185,168,25,499,195
22665,R22665,3144,12,7,190,-3
22666,R22666,3004,15,17,342,145
22667,R22667,2933,62,18,67,9
22668,R22668,2944,340,9,60,0
22669,R22669,2878,118,27,85,35
22670,R22670,2835,30,8,0,0
22671,R22671,3284,47,18,891,168
22672,R22672,3049,327,10,216,45
22673,R22673,3047,74,23,630,220
22674,R22674,2823,251,21,170,44
22675,R22675,2414,268,18,180,70
22676,R22676,2761,292,26,60,32
22677,R22677,3179,99,13,532,141
22678,R22678,2849,354,16,30,4
22679,R22679,3287,235,17,297,2
22680,R22680,3185,89,9,30,7
22681,R22681,2767,129,9,85,18
22682,R22682,2478,209,9,0,0
22683,R22683,3260,45,6,0,0
22684,R22684,3188,171,3,85,13
22685,R22685,2130,71,14,0,0
22686,R22686,3365,26,22,335,128
22687,R22687,3134,13,4,283,0
22688,R22688,2758,65,13,0,0
22689,R22689,2327,3,17,108,47
22690,R22690,3025,313,25,295,22
22691,R22691,2835,25,17,351,101
22692,R22692,2989,9,28,210,130
22693,R22693,2985,231,10,488,76
22694,R22694,2412,308,8,210,74
22695,R22695,3419,3,12,319,87
22696,R22696,3282,156,5,60,-6
22697,R22697,3146,94,10,42,4
22698,R22698,3180,234,16,258,43
22699,R22699,2917,85,17,67,-15
22700,R22700,2994,142,18,552,182
22701,R22701,2984,306,25,247,58
22702,R22702,3093,129,18,60,10
22703,R22703,2567,5,11,153,11
22704,R22704,2697,116,6,330,-7
22705,R22705,2598,116,12,42,12
22706,R22706,2949,84,7,0,0
22707,R22707,2912,87,9,240,48
22708,R22708,2741,68,10,90,-8
22709,R22709,2509,89,15,319,2
22710,R22710,3158,355,20,150,55
22711,R22711,2837,45,5,467,69
22712,R22712,2780,19,19,365,80
22713,R22713,3022,20,8,300,42
22714,R22714,2640,134,24,108,45
22715,R22715,3171,151,10,300,55
22716,R22716,3024,306,4,30,2
22717,R22717,3150,338,5,532,104
22718,R22718,2890,354,11,365,6
22719,R22719,3254,351,7,361,96
22720,R22720,2493,312,14,42,6
22721,R22721,2352,25,31,127,31
22722,R22722,3081,146,5,90,-4
22723,R22723,2932,78,14,242,49
22724,R22724,2988,51,14,612,107
22725,R22725,3153,334,24,285,32
22726,R22726,3408,323,12,470,52
22727,R22727,3436,322,15,576,72
22728,R22728,3135,30,14,247,64
22729,R22729,2883,274,12,153,24
22730,R22730,2955,243,25,85,39
22731,R22731,2876,50,19,153,57
22732,R22732,3162,138,6,218,22
22733,R22733,2827,192,18,324,100
22734,R22734,2932,63,13,108,30
22735,R22735,2975,146,3,30,-1
22736,R22736,3047,336,6,95,12
22737,R22737,3032,73,13,658,43
22738,R22738,3276,171,12,518,185
22739,R22739,3010,9,3,108,0
22740,R22740,3293,96,20,242,60
22741,R22741,2939,334,10,150,30
22742,R22742,2957,9,17,649,185
22743,R22743,2782,96,9,216,26
22744,R22744,2909,143,10,150,-6
22745,R22745,2991,236,16,573,91
22746,R22746,3123,42,13,323,59
22747,R22747,3184,66,8,256,59
22748,R22748,2951,50,16,362,146
22749,R22749,3228,111,15,458,25
22750,R22750,2914,34,9,459,-13
22751,R22751,3443,334,7,908,104
22752,R22752,3047,35,19,242,-12
22753,R22753,2965,78,18,579,52
22754,R22754,2781,18,17,270,76
22755,R22755,2889,173,30,616,223
22756,R22756,2959,116,22,234,68
22757,R22757,3004,243,2,30,0
22758,R22758,3224,243,16,589,158
22759,R22759,3253,272,6,849,187
22760,R22760,3256,184,12,404,51
22761,R22761,3313,316,16,390,92
22762,R22762,2970,149,28,511,193
22763,R22763,3442,92,30,674,157
22764,R22764,2872,72,13,192,0
22765,R22765,2197,312,28,218,125
22766,R22766,2941,58,10,700,72
22767,R22767,3243,182,7,85,4
22768,R22768,3056,133,9,180,8
22769,R22769,2887,73,29,150,10
22770,R22770,2479,332,20,108,29
22771,R22771,2556,325,6,524,30
22772,R22772,2870,69,25,180,68
22773,R22773,3106,148,3,277,69
22774,R22774,2771,107,6,313,32
22775,R22775,3755,341,15,953,309
22776,R22776,2882,125,4,564,129
22777,R22777,3540,2,6,513,148
22778,R22778,3240,60,13,30,5
22779,R22779,3139,68,12,577,-55
22780,R22780,3047,172,10,684,121
22781,R22781,3020,48,6,60,4
22782,R22782,3117,92,5,60,5
22783,R22783,2211,133,11,150,14
22784,R22784,2577,104,18,404,174
22785,R22785,2859,114,24,258,93
22786,R22786,2846,18,8,67,6
22787,R22787,3097,288,4,376,28
22788,R22788,2946,81,15,85,19
22789,R22789,2972,323,15,30,8
22790,R22790,3182,220,17,258,87
22791,R22791,3024,87,17,270,-17
22792,R22792,3218,52,11,150,0
22793,R22793,2775,229,5,390,48
22794,R22794,3003,100,16,42,12
22795,R22795,2643,64,10,594,25
22796,R22796,3004,41,16,495,80
22797,R22797,3200,275,19,360,57
22798,R22798,2742,334,6,170,19
22799,R22799,2620,72,5,42,4
22800,R22800,3343,20,6,0,0
22801,R22801,3224,132,11,684,49
22802,R22802,2978,249,3,42,0
22803,R22803,2880,153,3,446,33
22804,R22804,3205,128,8,190,10
22805,R22805,2898,35,19,134,29
22806,R22806,2990,276,16,240,29
22807,R22807,2827,90,3,361,43
22808,R22808,3193,65,16,120,17
22809,R22809,2865,183,17,285,86
22810,R22810,3055,211,18,446,129
22811,R22811,2582,116,9,400,71
22812,R22812,3186,66,11,210,-12
22813,R22813,3004,0,5,283,29
22814,R22814,3021,100,7,240,44
22815,R22815,3183,163,14,408,81
22816,R22816,3054,127,16,424,187
22817,R22817,2775,120,23,30,3
22818,R22818,2989,79,14,309,60
22819,R22819,2504,101,12,134,6
22820,R22820,3034,53,17,408,28
22821,R22821,3263,272,7,518,29
22822,R22822,3252,301,10,175,32
22823,R22823,3287,342,13,180,31
22824,R22824,2897,305,22,124,33
22825,R22825,3253,88,20,162,24
22826,R22826,2289,53,9,153,58
22827,R22827,3235,334,10,124,13
22828,R22828,2556,40,23,120,20
22829,R22829,3090,151,12,90,4
22830,R22830,2822,67,15,240,40
22831,R22831,3434,165,12,579,-18
22832,R22832,2858,347,17,127,19
22833,R22833,3437,287,24,67,25
22834,R22834,3326,205,11,666,99
22835,R22835,3105,13,20,153,34
22836,R22836,2815,138,7,170,1
22837,R22837,2768,36,6,335,37
22838,R22838,3040,343,6,771,23
22839,R22839,2619,191,24,240,-34
22840,R22840,3161,225,13,488,101
22841,R22841,2390,288,20,120,46
22842,R22842,2985,34,10,379,26
22843,R22843,3273,8,13,570,70
22844,R22844,3148,217,16,67,-7
22845,R22845,3099,310,19,531,288
22846,R22846,2878,11,8,350,20
22847,R22847,2752,63,24,234,95
22848,R22848,2919,354,9,424,39
22849,R22849,2952,31,3,0,0
22850,R22850,3443,273,13,696,226
22851,R22851,3202,206,16,277,68
22852,R22852,3025,28,10,153,0
22853,R22853,2994,18,4,270,64
22854,R22854,3021,54,15,569,105
22855,R22855,3422,308,21,95,21
22856,R22856,3103,24,32,150,27
22857,R22857,2997,54,18,424,173
22858,R22858,3030,93,5,255,37
22859,R22859,2445,111,21,95,23
22860,R22860,2533,197,37,60,-32
22861,R22861,2926,116,31,268,124
22862,R22862,3180,159,11,134,25
22863,R22863,2939,140,12,300,20
22864,R22864,2939,322,9,258,59
22865,R22865,2979,344,9,446,55
22866,R22866,3132,123,10,240,24
22867,R22867,2959,178,6,503,50
22868,R22868,3188,185,10,0,0
22869,R22869,2941,54,8,335,28
22870,R22870,2310,353,26,382,210
22871,R22871,3251,13,8,537,75
22872,R22872,3261,270,23,295,44
22873,R22873,2712,62,11,190,43
22874,R22874,2887,51,10,85,0
22875,R22875,2082,31,29,30,19
22876,R22876,2857,157,12,350,179
22877,R22877,3183,239,1,212,7
22878,R22878,2965,294,6,420,20
22879,R22879,2164,138,28,42,22
22880,R22880,3134,310,17,0,0
22881,R22881,2995,295,20,30,9
22882,R22882,3252,312,6,134,8
22883,R22883,3238,104,12,30,4
22884,R22884,3047,309,15,60,10
22885,R22885,3113,117,11,67,3
22886,R22886,2894,351,9,361,222
22887,R22887,2312,118,17,371,173
22888,R22888,2627,127,26,95,18
22889,R22889,3156,25,10,350,48
22890,R22890,3261,157,15,579,70
22891,R22891,2956,30,14,731,91
22892,R22892,3248,260,13,738,97
22893,R22893,3092,290,13,371,-28
22894,R22894,3189,0,5,120,13
22895,R22895,2571,164,31,547,163
22896,R22896,2331,279,24,95,41
22897,R22897,3118,183,13,616,34
22898,R22898,3075,326,19,297,45
22899,R22899,3053,69,7,85,3
22900,R22900,2885,240,4,443,64
22901,R22901,3080,166,23,90,7
22902,R22902,2809,34,5,382,114
22903,R22903,2323,315,1,0,0
22904,R22904,3093,143,7,360,52
22905,R22905,2299,51,30,150,83
22906,R22906,3198,225,4,350,40
22907,R22907,3014,42,19,42,0
22908,R22908,3045,18,9,30,5
22909,R22909,2456,175,12,450,48
22910,R22910,2655,243,11,382,114
22911,R22911,3246,80,7,680,98
22912,R22912,3022,322,14,108,13
22913,R22913,2972,76,25,492,145
22914,R22914,2989,5,8,283,51
22915,R22915,2646,159,11,60,12
22916,R22916,2914,84,21,108,-27
22917,R22917,2986,84,9,600,91
22918,R22918,3313,315,8,600,112
22919,R22919,2875,101,7,180,-5
22920,R22920,3048,321,3,484,77
22921,R22921,2499,310,16,255,30
22922,R22922,3098,266,19,85,19
22923,R22923,3153,340,5,390,0
22924,R22924,3153,179,10,30,0
22925,R22925,3005,153,15,382,89
22926,R22926,3282,351,5,180,39
22927,R22927,3119,151,7,201,10
22928,R22928,2838,67,21,60,25
22929,R22929,3264,172,14,564,71
22930,R22930,2492,9,6,270,-12
22931,R22931,2968,324,10,277,61
22932,R22932,3073,0,2,0,0
22933,R22933,2540,96,12,108,18
22934,R22934,3055,234,11,342,33
22935,R22935,2670,18,11,577,-38
22936,R22936,2577,103,12,571,8
22937,R22937,2518,141,28,335,-33
22938,R22938,2984,39,12,390,91
22939,R22939,2991,81,6,256,9
22940,R22940,3028,337,12,319,118
22941,R22941,2770,192,35,268,151
22942,R22942,2880,49,10,95,0
22943,R22943,3168,127,14,319,55
22944,R22944,3064,96,7,400,23
22945,R22945,2967,315,15,182,33
22946,R22946,3101,61,14,90,-1
22947,R22947,3214,0,11,1024,196
22948,R22948,3145,253,10,268,31
22949,R22949,3262,6,7,390,108
22950,R22950,3098,258,12,95,17
22951,R22951,2712,331,23,201,88
22952,R22952,3017,338,3,90,8
22953,R22953,2977,159,18,60,12
22954,R22954,3282,88,7,376,46
22955,R22955,2841,96,18,30,9
22956,R22956,3199,304,16,454,89
22957,R22957,3199,220,22,834,108
22958,R22958,3179,291,7,247,-18
22959,R22959,3180,211,17,516,107
22960,R22960,2187,286,9,0,0
22961,R22961,3202,153,13,400,48
22962,R22962,3364,337,14,85,8
22963,R22963,3167,148,9,618,100
22964,R22964,3282,24,21,192,75
22965,R22965,3219,48,11,0,0
22966,R22966,3144,324,11,212,38
22967,R22967,2494,197,9,30,-2
