id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
40454,R40454,2903,331,10,256,53
40455,R40455,2926,55,10,42,0
40456,R40456,3143,45,16,85,4
40457,R40457,2714,54,12,424,-33
40458,R40458,3236,173,6,698,120
40459,R40459,2531,101,14,182,98
40460,R40460,2457,311,22,256,5
40461,R40461,3191,69,8,541,75
40462,R40462,3101,344,20,212,10
40463,R40463,3189,115,25,170,18
40464,R40464,3352,293,21,849,153
40465,R40465,2873,291,23,150,65
40466,R40466,2538,121,7,256,6
40467,R40467,3054,169,13,649,55
40468,R40468,3203,342,1,190,8
40469,R40469,2536,356,12,295,67
40470,R40470,2245,95,32,67,31
40471,R40471,3198,343,22,421,116
40472,R40472,3004,59,8,150,13
40473,R40473,3133,70,15,134,33
40474,R40474,3271,354,10,30,6
40475,R40475,3182,301,10,607,58
40476,R40476,3093,205,10,60,3
40477,R40477,2934,111,7,300,12
40478,R40478,2232,268,28,366,94
40479,R40479,2681,20,10,120,9
40480,R40480,2714,76,10,212,9
40481,R40481,3081,264,2,499,64
40482,R40482,2740,61,6,0,0
40483,R40483,3206,94,7,443,24
40484,R40484,3240,202,16,612,26
40485,R40485,3164,51,12,216,20
40486,R40486,2972,149,30,85,1
40487,R40487,2814,70,13,150,33
40488,R40488,2301,199,12,60,12
40489,R40489,2885,156,11,120,6
40490,R40490,3181,35,21,360,75
40491,R40491,3026,136,25,270,7
40492,R40492,3081,297,14,150,8
40493,R40493,3052,356,13,95,19
40494,R40494,2979,22,13,815,184
40495,R40495,2547,28,16,120,21
40496,R40496,3324,344,12,283,76
40497,R40497,2750,99,12,60,15
40498,R40498,2904,89,13,30,6
40499,R40499,2871,92,16,313,92
40500,R40500,3240,73,11,782,65
40501,R40501,2816,310,24,309,119
40502,R40502,3465,17,13,531,215
40503,R40503,3027,78,8,458,18
40504,R40504,3259,54,2,0,0
40505,R40505,2602,284,31,120,30
40506,R40506,2482,68,23,108,13
40507,R40507,3255,60,16,218,66
40508,R40508,3078,36,9,162,38
40509,R40509,2833,74,7,192,26
40510,R40510,2701,95,11,390,-22
40511,R40511,3313,169,10,514,125
40512,R40512,3163,14,11,0,0
40513,R40513,3110,173,21,1006,162
40514,R40514,2847,52,19,127,34
40515,R40515,2713,72,32,342,169
40516,R40516,3103,40,7,60,4
40517,R40517,2875,277,21,450,-8
40518,R40518,2727,53,7,469,-30
40519,R40519,3120,93,16,95,29
40520,R40520,3149,161,9,242,17
40521,R40521,2985,173,19,295,48
40522,R40522,3114,264,9,295,-11
40523,R40523,3335,206,31,127,51
40524,R40524,3225,358,14,875,22
40525,R40525,3064,342,19,210,21
40526,R40526,3176,280,17,90,15
40527,R40527,3047,117,14,330,36
40528,R40528,3142,42,17,134,27
40529,R40529,2834,19,9,216,46
40530,R40530,3226,94,13,499,139
40531,R40531,2966,0,7,90,29
40532,R40532,2522,51,18,210,94
40533,R40533,3216,1,17,366,69
40534,R40534,3231,76,2,67,2
40535,R40535,2810,346,22,30,7
40536,R40536,2526,311,18,30,10
40537,R40537,3096,330,19,67,19
40538,R40538,3164,168,24,162,73
40539,R40539,3403,285,14,277,93
40540,R40540,3314,265,9,485,100
40541,R40541,2603,67,15,180,45
40542,R40542,2774,102,20,134,31
40543,R40543,2933,173,17,342,47
40544,R40544,3055,97,6,664,-15
40545,R40545,3211,169,6,0,0
40546,R40546,3293,65,19,454,165
40547,R40547,3227,132,20,446,149
40548,R40548,2792,97,12,85,11
40549,R40549,3372,200,7,67,-3
40550,R40550,3336,149,15,390,45
40551,R40551,3188,280,4,190,4
40552,R40552,3049,352,36,424,72
40553,R40553,3013,167,8,663,103
40554,R40554,3092,130,4,342,38
40555,R40555,3503,258,24,201,91
40556,R40556,3244,350,12,277,77
40557,R40557,2486,133,24,108,38
40558,R40558,2863,352,22,216,28
40559,R40559,3285,133,22,474,104
40560,R40560,3160,295,7,470,7
40561,R40561,2371,84,25,0,0
40562,R40562,3341,353,10,382,49
40563,R40563,3018,19,12,591,22
40564,R40564,2809,215,27,297,171
40565,R40565,3086,90,12,192,36
40566,R40566,2710,297,1,210,37
40567,R40567,2351,31,27,67,31
40568,R40568,2749,131,5,162,25
40569,R40569,2859,359,22,443,163
40570,R40570,3372,212,9,190,37
40571,R40571,2956,180,1,134,4
40572,R40572,2234,18,27,258,31
40573,R40573,2812,215,11,516,60
40574,R40574,3075,87,14,42,8
40575,R40575,3106,137,15,864,75
40576,R40576,2926,68,8,319,56
40577,R40577,3244,42,12,255,23
40578,R40578,2965,44,19,201,36
40579,R40579,3189,161,9,127,3
40580,R40580,3127,60,16,886,272
40581,R40581,2848,109,17,376,92
40582,R40582,3291,228,22,277,62
40583,R40583,3157,46,18,351,51
40584,R40584,2857,283,15,150,34
40585,R40585,2983,194,8,577,-37
40586,R40586,2884,339,11,541,124
40587,R40587,2810,67,10,242,-2
40588,R40588,2975,325,14,255,3
40589,R40589,3008,304,7,384,76
40590,R40590,2916,102,26,488,-91
40591,R40591,3037,111,6,170,13
40592,R40592,2697,159,19,323,-4
40593,R40593,2213,327,28,240,137
40594,R40594,3148,232,13,240,60
40595,R40595,2899,35,15,67,12
40596,R40596,2785,7,11,85,10
40597,R40597,2778,63,7,510,35
40598,R40598,3350,104,25,216,68
40599,R40599,2854,26,10,256,81
40600,R40600,3320,86,18,134,71
40601,R40601,3158,5,10,60,10
40602,R40602,2770,335,7,108,14
40603,R40603,3085,48,19,218,53
40604,R40604,2389,53,21,134,53
40605,R40605,2737,28,11,376,66
40606,R40606,3077,139,5,95,-1
40607,R40607,3410,345,11,722,214
40608,R40608,3070,70,20,192,41
40609,R40609,3187,157,10,277,53
40610,R40610,3113,309,10,42,2
40611,R40611,2787,357,18,285,20
40612,R40612,3107,261,5,30,-1
40613,R40613,3214,57,16,309,19
40614,R40614,3320,81,10,342,59
40615,R40615,3082,302,19,60,13
40616,R40616,3306,128,25,509,158
40617,R40617,3306,316,23,277,71
40618,R40618,3194,275,18,272,59
40619,R40619,3216,55,20,234,43
40620,R40620,3173,50,15,90,28
40621,R40621,2688,73,24,95,35
40622,R40622,2973,141,6,150,10
40623,R40623,2684,49,14,42,-2
40624,R40624,3027,168,14,404,28
40625,R40625,3186,297,9,430,11
40626,R40626,2455,132,13,330,47
40627,R40627,3268,112,13,0,0
40628,R40628,3175,240,5,42,0
40629,R40629,2973,145,9,124,21
40630,R40630,3088,98,7,30,-6
40631,R40631,3010,2,30,371,91
40632,R40632,3050,267,8,600,83
40633,R40633,2975,162,5,400,49
40634,R40634,3127,329,13,330,-47
40635,R40635,2671,72,12,180,-18
40636,R40636,2873,25,28,60,-1
40637,R40637,2650,50,15,0,0
40638,R40638,2866,17,9,319,42
40639,R40639,3374,328,12,774,82
40640,R40640,2891,39,19,417,238
40641,R40641,3276,141,15,285,-45
40642,R40642,2564,57,8,162,19
40643,R40643,2720,36,17,30,0
40644,R40644,3019,332,11,42,7
40645,R40645,2994,186,4,162,23
40646,R40646,3332,71,14,569,137
40647,R40647,2534,283,19,270,107
40648,R40648,2661,90,15,301,49
40649,R40649,3382,41,10,800,182
40650,R40650,3246,36,9,0,0
40651,R40651,3358,233,9,67,10
40652,R40652,2932,37,7,0,0
40653,R40653,2991,90,1,30,0
40654,R40654,2144,22,7,0,0
40655,R40655,2471,5,15,124,39
40656,R40656,3100,219,13,218,-26
40657,R40657,2954,112,10,124,8
40658,R40658,2396,85,24,30,9
40659,R40659,2840,84,27,277,70
40660,R40660,2627,122,15,90,16
40661,R40661,3117,318,7,30,6
40662,R40662,3061,201,11,616,65
40663,R40663,2960,74,10,604,15
40664,R40664,3267,297,9,30,3
40665,R40665,3034,41,20,417,125
40666,R40666,2747,331,9,339,63
40667,R40667,3214,147,21,190,38
40668,R40668,2672,173,29,212,125
40669,R40669,2361,244,20,335,189
40670,R40670,2800,140,12,67,16
40671,R40671,2896,76,10,190,24
40672,R40672,2941,325,15,60,18
40673,R40673,2772,69,31,150,93
40674,R40674,3089,331,12,0,0
40675,R40675,3376,184,9,306,-16
40676,R40676,3273,53,12,513,74
40677,R40677,3232,310,18,201,42
40678,R40678,3049,265,24,592,-71
40679,R40679,3171,57,16,30,12
40680,R40680,2834,22,13,218,46
40681,R40681,2930,55,8,124,17
40682,R40682,2955,70,17,67,-3
40683,R40683,2974,147,8,350,37
40684,R40684,2737,122,21,60,7
40685,R40685,2876,318,21,150,39
40686,R40686,3236,37,7,234,-5
40687,R40687,2534,41,30,124,68
40688,R40688,2959,315,15,60,23
40689,R40689,2881,81,21,283,54
40690,R40690,2988,225,20,218,89
40691,R40691,2905,46,18,242,81
40692,R40692,3214,124,15,721,42
40693,R40693,2319,111,25,234,122
40694,R40694,2765,36,13,531,76
40695,R40695,2848,10,17,120,-26
40696,R40696,2716,6,10,85,4
40697,R40697,3253,16,14,67,5
40698,R40698,3163,291,13,379,87
40699,R40699,2532,52,17,212,27
40700,R40700,3089,92,13,240,44
40701,R40701,2962,13,8,153,30
40702,R40702,2940,67,11,674,5
40703,R40703,3139,160,7,339,62
40704,R40704,3151,303,12,85,6
40705,R40705,3213,185,10,42,10
40706,R40706,2801,25,23,150,2
40707,R40707,2935,166,2,42,0
40708,R40708,2698,18,4,153,25
40709,R40709,3291,213,8,509,70
40710,R40710,2747,93,18,30,9
40711,R40711,2177,330,38,120,67
40712,R40712,3092,25,13,488,11
40713,R40713,2803,73,24,150,26
40714,R40714,2975,289,11,360,49
40715,R40715,3330,210,11,283,62
40716,R40716,2822,290,9,212,16
40717,R40717,2717,17,17,150,36
40718,R40718,2841,45,8,277,30
40719,R40719,3152,53,10,170,16
40720,R40720,2856,108,20,182,51
40721,R40721,2952,355,10,467,3
40722,R40722,3420,217,26,430,110
40723,R40723,2909,66,3,540,128
40724,R40724,2758,125,6,108,18
40725,R40725,3392,128,15,134,29
40726,R40726,2857,280,17,153,32
40727,R40727,3024,166,10,426,67
40728,R40728,2995,106,7,210,20
40729,R40729,2975,36,8,582,-3
40730,R40730,2741,155,13,95,11
40731,R40731,3271,36,19,180,18
40732,R40732,2906,54,16,430,80
40733,R40733,3273,346,12,268,70
40734,R40734,2766,127,12,30,-10
40735,R40735,2709,175,11,256,103
40736,R40736,2460,76,16,446,119
40737,R40737,3464,148,6,454,11
40738,R40738,3233,7,8,134,18
40739,R40739,2922,343,15,404,-5
40740,R40740,2935,204,18,190,42
40741,R40741,3066,6,12,0,0
40742,R40742,2811,124,29,42,16
40743,R40743,3109,122,12,295,-16
40744,R40744,3118,26,20,170,42
40745,R40745,3160,63,19,242,55
40746,R40746,3161,348,19,218,42
40747,R40747,2970,84,19,170,42
40748,R40748,3216,152,19,450,117
40749,R40749,2920,325,13,42,5
40750,R40750,3006,154,13,201,37
40751,R40751,2983,313,16,285,75
40752,R40752,3004,135,9,693,78
40753,R40753,3001,113,22,134,34
40754,R40754,3119,149,14,376,82
40755,R40755,3281,277,10,666,11
40756,R40756,3091,76,15,335,-91
40757,R40757,2871,104,15,60,-6
40758,R40758,2926,251,10,150,-4
40759,R40759,2749,78,19,30,7
40760,R40760,3038,144,17,192,31
40761,R40761,3143,74,16,911,338
40762,R40762,3057,21,6,30,1
40763,R40763,2656,10,20,255,64
40764,R40764,3151,9,17,95,19
40765,R40765,3032,21,7,30,4
40766,R40766,2772,310,16,60,26
40767,R40767,3203,77,13,228,54
40768,R40768,2999,336,11,175,19
40769,R40769,2857,28,16,247,14
40770,R40770,3250,304,16,467,125
40771,R40771,3262,263,8,234,15
40772,R40772,3057,45,6,153,12
40773,R40773,3089,41,14,485,144
40774,R40774,3048,52,25,120,12
40775,R40775,2939,205,9,324,30
40776,R40776,2988,131,20,234,18
40777,R40777,2881,137,30,170,57
40778,R40778,3431,181,13,466,85
40779,R40779,2772,27,9,450,2
40780,R40780,3405,354,11,497,66
40781,R40781,2929,347,12,67,3
40782,R40782,3174,218,5,190,32
40783,R40783,2187,353,22,60,21
40784,R40784,2936,293,22,306,5
40785,R40785,3196,176,15,324,105
40786,R40786,3129,72,13,108,11
40787,R40787,2887,33,18,495,136
40788,R40788,2307,306,24,285,162
40789,R40789,3343,170,14,541,64
40790,R40790,2802,329,15,242,37
40791,R40791,3171,317,9,457,18
40792,R40792,2854,39,12,67,0
40793,R40793,3091,50,7,1343,202
40794,R40794,2803,308,3,0,0
40795,R40795,2603,152,14,390,85
40796,R40796,3057,31,11,108,14
40797,R40797,3162,237,14,661,18
40798,R40798,2913,180,5,242,20
40799,R40799,2963,236,20,201,61
40800,R40800,2989,310,8,95,16
40801,R40801,2399,325,20,67,34
40802,R40802,3067,333,13,182,38
40803,R40803,2988,181,15,228,58
40804,R40804,3197,59,7,120,24
40805,R40805,3149,95,9,30,0
40806,R40806,2355,90,12,108,11
40807,R40807,3280,21,13,324,57
40808,R40808,3211,51,9,443,10
40809,R40809,2910,311,16,457,144
40810,R40810,3155,17,7,295,67
40811,R40811,2854,218,21,210,97
40812,R40812,2951,32,11,120,19
40813,R40813,3024,93,10,258,17
40814,R40814,3134,156,16,170,41
40815,R40815,2925,4,12,85,20
40816,R40816,2936,90,13,162,11
40817,R40817,2892,155,13,90,8
40818,R40818,3311,63,10,180,-23
40819,R40819,3187,153,13,108,22
40820,R40820,3041,153,17,150,3
40821,R40821,2764,209,24,162,21
40822,R40822,3170,86,6,301,54
40823,R40823,2356,291,20,60,17
40824,R40824,2960,25,19,108,6
40825,R40825,2294,352,19,175,46
40826,R40826,3097,114,5,313,20
40827,R40827,3269,128,16,272,-52
40828,R40828,3058,52,20,212,-16
40829,R40829,3146,122,6,0,0
40830,R40830,2642,23,10,0,0
40831,R40831,2727,94,10,67,-6
40832,R40832,2149,297,41,67,72
40833,R40833,2304,318,23,60,32
40834,R40834,3073,27,33,443,164
40835,R40835,3200,19,12,725,76
40836,R40836,3038,25,17,120,36
40837,R40837,3312,201,6,540,109
40838,R40838,3232,35,11,228,37
40839,R40839,3150,261,11,983,-52
40840,R40840,3184,187,8,120,8
40841,R40841,3233,58,4,124,-6
40842,R40842,2343,2,28,210,146
40843,R40843,3053,85,24,467,114
40844,R40844,2989,338,31,153,79
40845,R40845,3127,348,12,212,34
40846,R40846,3197,136,14,283,-10
40847,R40847,2936,62,15,228,4
40848,R40848,3024,113,5,272,33
40849,R40849,3227,186,21,408,-5
40850,R40850,2556,69,15,216,-17
40851,R40851,2531,127,16,150,-11
40852,R40852,3386,324,13,192,10
40853,R40853,3418,62,8,594,139
40854,R40854,2865,246,5,180,60
40855,R40855,2959,72,18,408,152
40856,R40856,2789,331,9,150,40
40857,R40857,3136,340,8,108,20
40858,R40858,2488,349,22,240,123
40859,R40859,3034,321,25,553,133
40860,R40860,3119,103,8,330,1
40861,R40861,2726,181,27,330,-80
40862,R40862,3398,188,7,361,51
40863,R40863,3079,198,4,509,78
40864,R40864,2668,53,21,446,-59
40865,R40865,3020,54,11,30,-6
40866,R40866,2596,28,23,270,121
40867,R40867,3087,275,17,42,8
40868,R40868,2926,8,21,360,119
40869,R40869,2889,135,12,272,36
40870,R40870,2916,27,7,532,-2
40871,R40871,3136,175,11,182,24
40872,R40872,2752,327,7,0,0
40873,R40873,3227,69,10,60,-5
40874,R40874,3010,51,20,390,-14
40875,R40875,3129,21,9,216,24
40876,R40876,2975,248,3,691,82
40877,R40877,3040,23,23,90,43
40878,R40878,3158,357,16,469,38
40879,R40879,3786,7,16,1064,377
40880,R40880,3182,336,9,540,89
40881,R40881,3183,346,12,108,10
40882,R40882,3047,326,9,0,0
40883,R40883,2847,59,13,450,85
40884,R40884,3162,44,16,30,6
40885,R40885,2833,55,11,541,103
40886,R40886,2708,49,11,365,77
40887,R40887,2621,57,22,190,26
40888,R40888,2883,263,17,474,237
40889,R40889,2815,161,17,350,160
40890,R40890,2855,1,15,525,125
40891,R40891,1934,343,30,0,0
40892,R40892,2991,63,18,408,171
40893,R40893,3277,292,27,891,189
40894,R40894,3282,95,14,258,49
40895,R40895,3157,83,6,0,0
40896,R40896,3176,2,15,30,7
40897,R40897,3214,356,25,85,25
40898,R40898,3076,302,6,108,10
40899,R40899,3024,123,5,192,2
40900,R40900,3053,71,12,30,-8
40901,R40901,2770,259,11,60,7
40902,R40902,2929,356,14,85,-9
40903,R40903,2801,210,22,95,22
40904,R40904,3128,83,6,0,0
40905,R40905,3291,198,3,698,200
40906,R40906,2445,89,20,42,8
40907,R40907,2983,332,8,150,10
40908,R40908,3200,74,8,446,84
40909,R40909,3436,106,16,295,39
40910,R40910,2782,354,5,42,-6
40911,R40911,2410,348,26,458,199
40912,R40912,2972,41,13,488,7
40913,R40913,2675,95,9,124,5
40914,R40914,2994,164,26,42,15
40915,R40915,2810,21,16,212,43
40916,R40916,3116,315,1,247,60
40917,R40917,2970,73,16,319,85
40918,R40918,2610,7,30,120,36
40919,R40919,3195,321,6,503,100
40920,R40920,2572,20,21,300,110
40921,R40921,2972,85,10,402,23
40922,R40922,3139,116,15,371,101
40923,R40923,3341,301,18,824,142
40924,R40924,2978,8,20,630,109
40925,R40925,3383,238,9,457,61
40926,R40926,3197,32,7,626,80
40927,R40927,3092,217,22,927,264
40928,R40928,2821,119,13,162,50
40929,R40929,2928,189,17,658,296
40930,R40930,3280,199,11,351,77
40931,R40931,3221,213,19,335,40
40932,R40932,2631,341,22,150,44
40933,R40933,3143,349,15,182,41
40934,R40934,2924,347,12,108,17
40935,R40935,3187,14,4,240,26
40936,R40936,2880,352,11,351,-3
40937,R40937,2600,21,7,0,0
40938,R40938,2603,277,32,170,79
40939,R40939,2939,23,14,90,20
40940,R40940,2015,307,24,0,0
40941,R40941,3014,134,14,67,-3
40942,R40942,3176,284,18,247,-42
40943,R40943,2954,261,23,524,305
40944,R40944,2940,135,6,0,0
40945,R40945,2693,354,12,150,20
40946,R40946,3379,148,36,234,150
40947,R40947,2943,253,30,60,27
40948,R40948,3086,72,3,417,54
40949,R40949,3104,353,4,750,23
40950,R40950,3247,276,14,216,31
40951,R40951,3163,333,9,300,-22
40952,R40952,2989,285,11,330,75
40953,R40953,2900,38,12,42,0
40954,R40954,2807,350,12,67,15
40955,R40955,3053,96,21,725,248
40956,R40956,2959,107,13,390,65
40957,R40957,2993,77,16,255,26
40958,R40958,3082,90,2,360,41
40959,R40959,2518,334,25,216,-55
40960,R40960,3060,175,16,192,26
40961,R40961,3047,141,10,324,43
40962,R40962,3139,280,14,323,98
40963,R40963,3240,287,12,849,182
40964,R40964,2951,335,4,30,0
40965,R40965,2496,244,23,488,-103
40966,R40966,3251,322,13,582,116
40967,R40967,3004,133,9,67,11
40968,R40968,2327,292,32,212,112
40969,R40969,2996,315,12,150,27
40970,R40970,3312,18,16,513,88
40971,R40971,2980,188,10,366,34
40972,R40972,3241,243,3,484,62
40973,R40973,3215,101,30,300,178
40974,R40974,2797,18,12,85,6
40975,R40975,2718,27,10,30,1
40976,R40976,2191,65,31,30,9
40977,R40977,2821,190,28,95,41
40978,R40978,3120,325,11,42,6
40979,R40979,2807,144,14,134,25
40980,R40980,3264,296,21,834,193
40981,R40981,3064,287,13,124,29
40982,R40982,3241,121,15,474,163
40983,R40983,2729,229,18,150,34
40984,R40984,2967,111,22,908,334
40985,R40985,2329,324,18,283,133
40986,R40986,2564,99,6,256,59
40987,R40987,3187,318,6,120,13
40988,R40988,3168,106,9,201,-3
40989,R40989,2860,93,28,120,33
40990,R40990,2971,66,16,190,58
40991,R40991,3284,99,6,150,17
40992,R40992,3111,148,3,150,-4
40993,R40993,2880,82,20,247,75
40994,R40994,2788,65,14,323,92
40995,R40995,2517,35,10,30,0
40996,R40996,3093,351,6,153,12
40997,R40997,3262,322,11,192,39
40998,R40998,2307,322,32,175,52
40999,R40999,2954,99,13,573,158
41000,R41000,2824,346,11,382,88
41001,R41001,2926,264,7,108,10
41002,R41002,2111,52,23,258,0
41003,R41003,3126,20,6,90,5
41004,R41004,3206,43,11,351,58
41005,R41005,3245,328,14,108,19
41006,R41006,2752,119,6,0,0
41007,R41007,3109,18,19,469,208
41008,R41008,3035,63,15,30,4
41009,R41009,3248,342,10,90,12
41010,R41010,3020,223,8,201,-20
41011,R41011,3027,56,10,674,62
41012,R41012,3203,266,3,404,32
41013,R41013,3041,232,8,819,174
41014,R41014,3146,62,10,450,-28
41015,R41015,2982,188,14,120,-2
41016,R41016,3055,132,6,300,-23
41017,R41017,2470,35,21,153,70
41018,R41018,3119,168,12,134,21
41019,R41019,3322,204,18,297,85
41020,R41020,2642,27,2,127,0
41021,R41021,2418,353,15,108,30
41022,R41022,3229,182,21,365,138
41023,R41023,2698,183,24,218,89
41024,R41024,2846,76,4,30,-11
41025,R41025,3120,247,7,0,0
41026,R41026,3007,130,16,242,26
41027,R41027,3137,129,3,30,1
41028,R41028,2985,198,12,175,26
41029,R41029,3260,91,16,153,27
41030,R41030,2769,170,23,210,63
41031,R41031,2919,147,15,342,84
41032,R41032,2985,35,15,765,196
41033,R41033,2781,355,17,67,8
41034,R41034,2547,292,14,180,53
41035,R41035,3405,153,13,481,8
41036,R41036,3427,324,15,541,86
41037,R41037,2987,63,3,150,22
41038,R41038,2965,195,11,85,11
41039,R41039,3145,293,6,30,-1
41040,R41040,2273,32,24,365,75
41041,R41041,2544,7,4,258,32
41042,R41042,2610,21,13,446,32
41043,R41043,2625,14,9,277,13
41044,R41044,3156,327,17,524,17
41045,R41045,3358,309,22,309,104
41046,R41046,2932,81,10,342,36
41047,R41047,3058,90,9,360,3
41048,R41048,3096,116,15,170,52
41049,R41049,3218,90,9,558,10
41050,R41050,2500,108,11,60,8
41051,R41051,3219,275,6,443,29
41052,R41052,2944,320,22,300,173
41053,R41053,3073,52,13,240,36
41054,R41054,2683,67,11,424,36
41055,R41055,3052,317,11,351,9
41056,R41056,2628,79,5,192,24
41057,R41057,2657,188,19,277,63
41058,R41058,2504,9,25,67,27
41059,R41059,2647,354,20,170,46
41060,R41060,2985,321,12,335,14
41061,R41061,3001,41,10,201,-3
41062,R41062,1993,101,12,134,61
41063,R41063,2968,356,8,433,54
41064,R41064,2947,77,3,30,1
41065,R41065,2907,13,3,361,48
41066,R41066,3253,93,31,60,16
41067,R41067,2914,279,9,30,5
41068,R41068,3234,270,9,379,50
41069,R41069,3066,305,18,495,136
41070,R41070,2442,118,24,192,82
41071,R41071,2931,97,6,120,-1
41072,R41072,3019,92,13,309,37
41073,R41073,3138,116,21,361,80
41074,R41074,3169,271,15,661,25
41075,R41075,3276,68,13,540,97
41076,R41076,2681,51,13,335,86
41077,R41077,3268,89,17,268,103
41078,R41078,3074,331,8,309,17
41079,R41079,3150,304,33,210,83
41080,R41080,2764,157,8,170,32
41081,R41081,2949,22,11,531,148
41082,R41082,2801,253,23,153,11
41083,R41083,2722,114,14,153,0
41084,R41084,2488,134,13,67,-2
41085,R41085,3215,33,21,467,147
41086,R41086,3108,191,9,120,20
41087,R41087,2263,250,32,60,30
41088,R41088,2974,51,9,484,81
41089,R41089,3045,57,13,228,78
41090,R41090,2772,250,25,85,12
41091,R41091,3129,356,11,631,112
41092,R41092,2998,78,12,95,-2
41093,R41093,3145,26,24,612,120
41094,R41094,3084,0,0,360,37
41095,R41095,2897,14,9,175,40
41096,R41096,3534,29,18,571,122
41097,R41097,3443,315,8,875,104
41098,R41098,3020,119,13,300,40
41099,R41099,3023,13,13,240,8
41100,R41100,3211,281,2,258,-12
41101,R41101,2703,282,27,60,28
41102,R41102,2440,24,31,216,78
41103,R41103,3115,288,1,390,34
41104,R41104,2235,304,31,210,156
41105,R41105,2968,315,26,335,121
41106,R41106,2368,241,17,60,15
41107,R41107,2991,349,8,577,76
41108,R41108,2673,313,10,30,5
41109,R41109,2942,210,8,457,29
41110,R41110,3176,157,14,150,21
41111,R41111,2890,326,15,685,124
41112,R41112,3321,91,12,190,16
41113,R41113,3008,121,30,175,72
41114,R41114,3152,74,9,339,42
41115,R41115,3304,282,12,361,86
41116,R41116,2750,86,28,90,40
41117,R41117,2937,61,31,256,156
41118,R41118,3206,76,16,175,12
41119,R41119,2634,292,10,190,34
41120,R41120,2953,190,9,240,81
41121,R41121,2966,280,19,446,-22
41122,R41122,2760,95,8,95,9
41123,R41123,2816,337,21,180,54
41124,R41124,2026,301,30,30,19
41125,R41125,2499,317,8,331,56
41126,R41126,3285,318,6,192,18
41127,R41127,3251,42,11,256,32
41128,R41128,3019,91,12,484,0
41129,R41129,2955,54,4,240,0
41130,R41130,2891,148,30,170,97
41131,R41131,2926,322,18,85,19
41132,R41132,3210,300,12,566,115
41133,R41133,2932,32,4,474,26
41134,R41134,3251,117,4,430,60
41135,R41135,2770,87,5,242,12
41136,R41136,3018,206,13,283,36
41137,R41137,2639,335,12,175,17
41138,R41138,2999,60,11,108,7
41139,R41139,3272,51,3,182,12
41140,R41140,2731,25,13,459,97
41141,R41141,2608,180,21,95,23
41142,R41142,3383,184,12,660,177
41143,R41143,3298,278,18,108,20
41144,R41144,3021,341,9,571,49
41145,R41145,2982,96,7,180,17
41146,R41146,3172,208,14,268,37
41147,R41147,3100,80,8,720,46
41148,R41148,2858,106,8,514,57
41149,R41149,3159,118,21,446,102
41150,R41150,2090,304,5,30,-9
41151,R41151,3244,277,8,201,16
41152,R41152,3350,261,12,849,151
41153,R41153,3067,232,6,379,33
41154,R41154,3108,301,16,0,0
41155,R41155,3138,45,11,342,11
41156,R41156,2733,110,12,552,133
41157,R41157,3143,320,25,457,76
41158,R41158,3284,337,15,576,85
41159,R41159,3154,229,13,150,24
41160,R41160,3120,92,16,330,45
41161,R41161,3061,147,8,60,6
41162,R41162,2577,332,24,306,90
41163,R41163,3220,335,7,646,58
41164,R41164,3224,164,3,67,3
41165,R41165,2919,91,21,576,-103
41166,R41166,3066,322,16,242,40
41167,R41167,2828,184,3,67,4
41168,R41168,2920,294,14,420,41
41169,R41169,3053,0,8,212,40
41170,R41170,2992,51,6,361,50
41171,R41171,3210,311,5,60,-3
41172,R41172,3199,195,28,360,-5
41173,R41173,2899,341,19,67,25
41174,R41174,2943,303,7,218,39
41175,R41175,2583,317,26,268,161
41176,R41176,2880,336,11,319,49
41177,R41177,2533,135,6,153,13
41178,R41178,3245,309,7,335,34
41179,R41179,2784,333,5,90,8
41180,R41180,3011,158,17,658,12
41181,R41181,3120,11,20,509,-24
41182,R41182,2631,191,17,30,9
41183,R41183,2819,32,3,67,0
41184,R41184,3249,334,15,480,115
41185,R41185,3224,63,8,376,17
41186,R41186,3080,12,14,570,156
41187,R41187,2978,343,6,150,18
41188,R41188,3060,270,3,421,69
41189,R41189,3398,325,16,499,73
41190,R41190,2932,301,4,371,17
41191,R41191,2731,79,21,162,37
41192,R41192,2959,339,7,120,18
41193,R41193,3186,121,17,67,17
41194,R41194,3183,54,15,582,88
41195,R41195,2373,37,14,0,0
41196,R41196,2968,317,16,90,30
41197,R41197,2980,109,19,153,37
41198,R41198,3103,29,18,810,43
41199,R41199,3313,30,17,420,40
41200,R41200,2370,167,15,342,83
41201,R41201,2628,173,10,95,11
41202,R41202,3172,319,10,30,2
41203,R41203,3213,69,9,272,59
41204,R41204,3047,346,22,390,188
41205,R41205,2753,315,5,0,0
41206,R41206,3285,261,25,120,61
41207,R41207,2841,26,9,30,0
41208,R41208,3035,27,7,541,51
41209,R41209,2758,277,23,180,85
41210,R41210,2940,39,15,685,161
41211,R41211,2984,125,16,67,19
41212,R41212,2756,189,25,342,148
41213,R41213,3190,20,11,450,31
41214,R41214,3033,283,20,127,16
41215,R41215,3364,273,5,362,25
41216,R41216,3162,39,9,598,20
41217,R41217,2998,169,7,469,140
41218,R41218,2974,190,12,927,115
41219,R41219,3165,158,15,319,63
41220,R41220,3063,343,20,170,42
41221,R41221,2577,79,11,430,51
41222,R41222,3045,114,9,60,9
41223,R41223,3202,131,14,247,-4
