id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
37623,R37623,2743,31,4,258,65,2825,219,230,148,1243
37624,R37624,2790,82,14,499,31,1588,239,214,103,1080
37625,R37625,3415,54,27,30,12,3363,224,172,65,2518
37626,R37626,2982,315,9,361,151,5313,196,233,176,5058
37627,R37627,2836,357,9,30,0,2748,205,223,155,2703
37628,R37628,2524,136,15,0,0,1465,242,233,117,1380
37629,R37629,3391,233,21,162,36,1952,180,253,205,3670
37630,R37630,2735,330,13,108,17,1584,189,224,174,1240
37631,R37631,2987,313,19,497,262,2868,164,221,196,446
37632,R37632,3143,189,22,162,46,2761,214,250,158,1146
37633,R37633,2927,43,19,216,28,600,220,196,104,127
37634,R37634,3030,45,8,424,4,488,223,222,134,558
37635,R37635,2963,8,21,108,25,2402,191,193,135,1798
37636,R37636,2988,37,7,175,16,4353,220,224,139,3941
37637,R37637,3166,285,16,379,25,323,175,239,203,2970
37638,R37638,3191,263,8,120,13,5765,201,244,182,1666
37639,R37639,2893,90,14,404,129,1748,241,216,101,1091
37640,R37640,2856,21,7,418,58,2160,215,224,146,1812
37641,R37641,2949,225,13,162,61,1914,202,252,185,1142
37642,R37642,3191,135,1,277,16,3523,220,238,154,4470
37643,R37643,2347,312,26,95,17,646,143,211,204,446
37644,R37644,3191,24,16,430,64,2143,209,203,127,2597
37645,R37645,2935,147,8,268,15,4831,232,239,140,2638
37646,R37646,2913,126,8,600,165,2525,234,235,132,466
37647,R37647,3178,297,7,67,13,4500,201,238,176,3156
37648,R37648,3047,206,20,467,82,5837,204,254,178,2017
37649,R37649,2948,9,21,67,11,4544,192,193,133,1230
37650,R37650,3083,99,19,134,39,3348,247,211,85,2908
37651,R37651,2846,168,15,255,23,750,230,245,142,450
37652,R37652,2923,359,34,256,109,2652,151,159,131,850
37653,R37653,2462,112,14,127,27,360,244,224,106,949
37654,R37654,2741,262,13,0,0,1033,189,246,196,1489
37655,R37655,3380,188,8,361,-12,3153,221,247,159,218
37656,R37656,3426,38,14,663,77,3529,219,209,122,1513
37657,R37657,2950,0,10,277,54,3345,205,221,153,1761
37658,R37658,3334,123,20,768,111,2940,249,221,91,2613
37659,R37659,2866,31,3,323,46,2148,219,233,151,2860
37660,R37660,3155,342,18,30,9,4032,180,210,167,3406
37661,R37661,3064,21,17,424,49,4625,207,201,127,3000
37662,R37662,2787,2,12,150,22,212,203,216,151,1055
37663,R37663,2860,28,4,430,78,2659,218,232,150,3417
37664,R37664,3063,198,10,404,63,2338,217,249,165,1387
37665,R37665,3080,183,18,67,13,3163,222,249,153,5626
37666,R37666,2577,54,22,577,-22,932,227,188,84,1012
37667,R37667,2880,140,14,212,48,908,240,235,121,1678
37668,R37668,3064,237,8,247,50,1616,206,247,178,1445
37669,R37669,3042,143,2,295,75,899,223,238,151,787
37670,R37670,3189,22,15,30,10,1597,209,207,131,2478
37671,R37671,2759,223,12,108,2,3010,204,251,183,2223
37672,R37672,2877,81,10,216,79,4447,233,223,121,5125
37673,R37673,3275,31,16,134,-2,1959,214,203,121,1892
37674,R37674,2707,330,14,180,62,1239,187,222,175,2084
37675,R37675,3087,171,23,300,-3,3108,228,243,134,841
37676,R37676,2977,17,6,330,40,3852,215,228,150,2320
37677,R37677,2753,148,16,67,20,2715,239,237,123,5620
37678,R37678,3323,278,14,725,194,3866,181,242,200,2233
37679,R37679,3252,339,15,339,86,780,187,218,169,1931
37680,R37680,2159,328,29,216,118,469,139,194,188,691
37681,R37681,2744,45,3,351,57,1711,220,232,148,579
37682,R37682,3046,198,31,150,38,850,194,248,169,553
37683,R37683,2771,201,8,162,35,1006,217,247,165,404
37684,R37684,2582,28,6,201,18,955,218,228,146,2250
37685,R37685,3103,242,16,700,66,2039,188,251,199,849
37686,R37686,3249,130,4,418,72,5575,226,237,146,2883
37687,R37687,3122,323,14,190,36,5006,185,225,180,553
37688,R37688,3149,40,31,42,2,2854,206,158,68,4044
37689,R37689,2746,16,14,90,9,1537,207,209,137,1341
37690,R37690,3330,348,14,90,21,4066,193,216,161,1440
37691,R37691,3170,98,33,210,133,3691,251,173,21,2644
37692,R37692,3086,74,7,258,8,3235,229,227,132,900
37693,R37693,2191,59,29,150,27,466,227,167,53,953
37694,R37694,3199,75,21,30,10,2095,240,196,77,2292
37695,R37695,3248,22,10,742,84,2785,214,218,140,3326
37696,R37696,3136,310,12,553,23,3776,187,232,185,3472
37697,R37697,3141,128,12,150,15,437,239,233,122,2185
37698,R37698,3223,328,12,319,45,566,191,226,175,1233
37699,R37699,3302,274,21,300,72,4327,158,240,218,1690
37700,R37700,3314,125,17,95,11,1504,246,225,101,3378
37701,R37701,2623,211,15,323,95,806,207,253,178,1338
37702,R37702,3267,315,17,201,44,4004,173,224,190,1299
37703,R37703,3244,171,21,514,-86,417,229,244,137,3245
37704,R37704,3316,69,14,0,0,2845,234,212,107,2419
37705,R37705,3067,298,4,124,-1,2287,210,238,167,2037
37706,R37706,2997,247,20,134,21,1316,174,251,211,2694
37707,R37707,2636,211,21,390,38,2089,197,254,184,1746
37708,R37708,2698,158,9,30,3,819,231,242,143,1635
37709,R37709,3262,196,14,277,36,3416,216,251,166,1891
37710,R37710,2981,326,16,516,222,642,179,221,181,1357
37711,R37711,3230,5,8,67,8,3126,210,224,152,1947
37712,R37712,3303,117,7,0,0,5589,232,234,135,741
37713,R37713,2428,39,9,0,0,918,221,219,133,595
37714,R37714,3307,221,5,524,80,3925,213,245,169,2287
37715,R37715,2881,81,7,192,41,4621,230,227,129,4786
37716,R37716,3250,322,14,134,31,4493,183,225,182,2520
37717,R37717,2778,256,31,680,398,764,136,241,234,2018
37718,R37718,2638,177,9,295,110,895,225,246,153,1224
37719,R37719,3200,2,24,42,11,4212,180,188,140,3543
37720,R37720,3178,229,15,255,41,1865,197,253,191,2037
37721,R37721,2966,285,8,0,0,1224,198,240,182,342
37722,R37722,2865,198,2,212,16,3246,218,241,159,3037
37723,R37723,3198,48,11,85,-5,1756,224,215,123,601
37724,R37724,2942,273,15,90,13,1075,180,243,202,488
37725,R37725,3279,356,18,424,141,3805,188,204,151,3630
37726,R37726,2966,144,22,702,300,2416,245,230,102,1758
37727,R37727,2823,225,16,443,128,872,196,253,190,1831
37728,R37728,2276,358,29,90,49,1213,164,175,139,600
37729,R37729,2548,43,11,0,0,960,222,216,127,1107
37730,R37730,2700,175,8,175,22,2059,225,245,153,1690
37731,R37731,3402,176,9,153,5,2509,225,245,153,285
37732,R37732,3037,59,10,268,82,4107,228,219,124,2164
37733,R37733,2745,353,10,170,56,1358,203,222,158,2679
37734,R37734,3073,130,11,541,-35,6008,238,234,124,2930
37735,R37735,2612,70,9,85,11,573,230,223,125,1260
37736,R37736,3063,130,11,42,6,3557,238,234,125,474
37737,R37737,3043,22,4,120,8,2012,217,230,150,1851
37738,R37738,2367,69,10,42,0,600,231,221,122,834
37739,R37739,3366,310,4,283,77,3514,209,237,166,1570
37740,R37740,3020,94,17,216,30,4105,244,213,93,2586
37741,R37741,3157,143,22,277,66,134,245,229,100,3120
37742,R37742,2872,192,28,240,110,1452,205,249,160,1825
37743,R37743,2695,315,21,90,38,2686,160,218,196,1140
37744,R37744,3268,58,15,134,-34,1764,230,208,108,977
37745,R37745,2968,0,9,277,-3,6204,206,222,154,3152
37746,R37746,3410,310,7,470,41,1979,201,235,174,684
37747,R37747,3035,332,6,30,2,3558,207,233,165,361
37748,R37748,2974,345,11,85,-5,878,197,222,163,2164
37749,R37749,3207,297,7,240,33,582,201,238,176,900
37750,R37750,3279,322,3,180,36,4808,212,236,162,767
37751,R37751,2736,27,10,366,46,1441,216,219,138,2912
37752,R37752,3097,24,5,90,6,1410,217,230,149,1436
37753,R37753,3296,57,11,324,196,4106,228,216,120,1248
37754,R37754,2915,35,21,150,11,1429,213,190,105,1559
37755,R37755,2958,105,13,60,12,1976,242,223,108,967
37756,R37756,2880,237,22,330,123,1556,174,252,210,1490
37757,R37757,2988,255,13,571,82,5703,190,248,195,4719
37758,R37758,3018,111,27,360,151,6102,254,199,54,4068
37759,R37759,2636,132,26,67,21,1426,251,216,76,2435
37760,R37760,2625,13,23,30,15,1800,191,186,125,6918
37761,R37761,2936,335,13,350,23,5334,191,223,171,2147
37762,R37762,3057,29,15,60,10,3140,213,206,125,5934
37763,R37763,2600,339,18,108,36,787,178,211,170,3129
37764,R37764,2697,307,18,234,77,1082,167,226,198,1911
37765,R37765,2799,50,18,573,-5,3271,225,199,101,2640
37766,R37766,2982,118,14,366,60,3651,243,227,110,1575
37767,R37767,3360,245,24,592,5,1485,165,250,217,4035
37768,R37768,3121,184,9,361,84,2525,222,247,157,1283
37769,R37769,2871,66,9,443,51,2160,229,223,127,2799
37770,R37770,2444,4,21,234,94,875,188,195,140,598
37771,R37771,3132,357,13,319,23,3637,199,216,154,3808
37772,R37772,3175,150,9,60,0,1587,232,240,139,1708
37773,R37773,3008,139,5,900,82,5566,227,238,145,6041
37774,R37774,3111,355,17,306,33,2642,190,208,154,1140
37775,R37775,2968,102,17,170,37,3697,246,216,93,2769
37776,R37776,3025,0,5,484,93,3091,212,230,156,1140
37777,R37777,3352,165,29,270,123,3870,231,234,112,3048
37778,R37778,2996,28,17,309,29,485,211,201,122,384
37779,R37779,3221,39,16,591,196,3578,219,203,114,1921
37780,R37780,3103,286,10,256,32,1824,193,240,186,671
37781,R37781,3189,85,9,218,27,3162,233,225,124,3564
37782,R37782,3118,135,5,60,-8,4329,229,238,143,1652
37783,R37783,2813,53,5,0,0,1598,223,229,142,2401
37784,R37784,3482,132,7,742,133,3491,232,236,136,1208
37785,R37785,3223,114,9,124,-1,4518,235,232,128,2221
37786,R37786,2665,167,8,108,16,1761,227,243,149,1047
37787,R37787,3201,206,30,577,-19,1663,188,251,180,3543
37788,R37788,3262,26,8,481,49,6194,216,222,142,878
37789,R37789,2692,76,7,283,25,1677,229,227,131,6166
37790,R37790,2561,17,6,95,0,1674,215,226,148,1806
37791,R37791,2913,143,15,150,40,691,240,235,120,1784
37792,R37792,2641,307,12,268,24,577,186,232,187,1194
37793,R37793,2555,232,3,537,39,886,215,242,164,997
37794,R37794,2984,117,5,268,39,3934,229,235,139,1894
37795,R37795,2771,108,1,30,-7,210,220,237,154,1307
37796,R37796,2939,292,3,30,7,4799,212,238,165,6121
37797,R37797,3082,117,12,201,33,573,240,229,118,1342
37798,R37798,2518,27,15,228,70,1170,212,206,127,983
37799,R37799,2965,107,14,319,51,3607,243,223,106,1594
37800,R37800,2752,11,15,150,17,443,203,207,139,2380
37801,R37801,3519,103,15,908,234,2503,244,220,101,1120
37802,R37802,2635,40,4,180,7,1209,220,231,148,5392
37803,R37803,2454,121,10,361,207,1591,237,232,125,408
37804,R37804,3121,326,23,443,57,953,158,208,187,1624
37805,R37805,3106,97,8,192,35,480,234,228,127,618
37806,R37806,3119,266,12,67,14,1176,189,245,196,1513
37807,R37807,2722,30,19,150,13,999,211,195,114,2108
37808,R37808,3470,331,12,488,30,5085,192,225,172,4323
37809,R37809,3096,90,3,90,-1,2147,225,234,145,2383
37810,R37810,3094,6,7,90,-8,878,211,226,152,1698
37811,R37811,3013,52,3,0,0,3000,221,233,149,2244
37812,R37812,2621,112,17,30,0,1581,247,220,96,108
37813,R37813,2962,93,10,67,9,1433,237,224,118,2105
37814,R37814,3535,67,17,895,320,2433,234,204,96,1533
37815,R37815,3134,145,6,153,5,4168,228,239,144,1565
37816,R37816,3245,104,4,277,18,4294,226,234,143,2295
37817,R37817,3008,96,14,663,36,5607,241,219,105,6396
37818,R37818,2936,0,8,497,-89,518,209,226,155,1034
37819,R37819,3391,326,5,458,52,1506,207,234,166,1100
37820,R37820,2801,77,15,474,71,2850,238,211,100,1798
37821,R37821,2802,198,25,228,118,1127,204,252,170,1777
37822,R37822,2859,13,20,134,34,2239,197,195,130,1722
37823,R37823,3023,52,18,190,39,1879,226,197,98,3494
37824,R37824,2972,158,24,309,128,6057,238,236,114,4164
37825,R37825,2890,359,10,150,41,808,205,221,154,524
37826,R37826,2910,313,23,153,23,1848,151,215,200,2628
37827,R37827,2955,131,19,30,6,4295,247,226,99,1962
37828,R37828,3062,26,8,95,2,2156,216,222,142,1448
37829,R37829,2851,166,9,30,-8,2994,228,244,148,2800
37830,R37830,2998,34,17,60,7,192,215,200,115,1289
37831,R37831,2372,34,24,306,128,1442,209,180,96,618
37832,R37832,3122,252,9,351,42,1124,199,247,186,1252
37833,R37833,2715,53,2,127,22,1934,221,234,150,6316
37834,R37834,3381,194,4,895,191,1136,219,243,160,721
37835,R37835,2936,235,19,324,40,5805,183,253,203,6303
37836,R37836,3064,341,9,661,76,2325,202,228,164,2405
37837,R37837,3234,78,10,190,27,3027,233,222,120,2460
37838,R37838,3277,28,21,150,8,2611,207,188,109,1528
37839,R37839,3022,191,5,350,61,3967,220,244,160,2536
37840,R37840,3168,81,18,726,163,2284,242,204,86,2797
37841,R37841,3229,203,10,201,1,3612,215,249,168,1620
37842,R37842,3251,297,15,457,25,5392,178,234,196,1732
37843,R37843,2696,29,20,153,65,1694,209,192,112,1572
37844,R37844,3080,16,4,60,7,4645,216,231,152,3072
37845,R37845,2558,304,15,240,70,376,176,231,195,807
37846,R37846,3031,75,3,658,112,5196,223,234,147,5902
37847,R37847,3150,54,23,342,96,2940,226,184,79,924
37848,R37848,3050,344,6,420,129,2780,208,230,161,2603
37849,R37849,3154,117,5,242,56,1758,229,235,139,3320
37850,R37850,3155,83,16,120,42,888,241,210,95,1765
37851,R37851,2698,106,10,242,12,1159,237,228,122,2064
37852,R37852,3276,116,13,162,-7,1426,242,227,112,3214
37853,R37853,2803,216,34,270,-6,2385,166,248,197,1687
37854,R37854,3222,65,13,190,-13,955,232,212,110,2890
37855,R37855,2970,198,8,150,39,1789,218,247,164,1510
37856,R37856,3351,157,31,295,194,1441,237,227,96,750
37857,R37857,2660,125,16,424,20,745,246,226,104,484
37858,R37858,2988,36,14,67,13,4153,218,208,123,2285
37859,R37859,3377,32,11,361,95,2067,218,217,134,2922
37860,R37860,2722,99,6,495,6,1530,230,232,136,1794
37861,R37861,3073,300,5,120,25,4939,205,238,172,886
37862,R37862,3090,169,10,85,4,6891,228,244,148,2862
37863,R37863,2601,99,6,201,81,1103,231,231,134,671
37864,R37864,2750,156,10,42,8,1634,232,242,141,2468
37865,R37865,3155,284,19,127,11,3940,164,237,211,1689
37866,R37866,3282,293,10,497,92,810,191,238,187,569
37867,R37867,3158,156,8,228,18,1012,230,241,144,2184
37868,R37868,3095,130,21,120,16,666,249,223,92,1639
37869,R37869,3172,139,15,488,108,4678,242,234,117,1765
37870,R37870,3033,340,6,85,3,1113,208,232,162,2403
37871,R37871,3014,286,10,607,104,1599,193,240,186,2218
37872,R37872,3255,193,3,376,25,3561,219,242,159,1742
37873,R37873,2555,298,16,0,0,1149,173,232,199,1154
37874,R37874,2427,73,22,30,12,942,239,191,71,927
37875,R37875,2962,121,8,594,158,4685,235,233,130,5218
37876,R37876,3192,252,6,42,3,5880,207,244,176,1493
37877,R37877,3006,286,7,408,-28,1754,201,240,179,1637
37878,R37878,2717,56,22,228,88,805,228,189,83,1103
37879,R37879,3170,105,17,67,9,2531,247,216,91,2951
37880,R37880,3336,207,29,497,162,582,188,251,182,960
37881,R37881,3042,95,9,558,-20,127,234,227,124,1366
37882,R37882,3221,12,13,366,78,636,206,212,142,1784
37883,R37883,3116,260,26,540,195,2949,149,243,227,2553
37884,R37884,2668,54,11,430,31,931,226,217,123,1065
37885,R37885,3177,254,10,630,79,914,197,247,189,934
37886,R37886,3045,16,12,150,20,2820,210,215,141,1177
37887,R37887,3003,245,14,255,83,3004,192,250,195,960
37888,R37888,2991,349,11,42,-4,967,200,222,160,2230
37889,R37889,2919,38,8,150,4,4418,220,223,138,4410
37890,R37890,2866,61,12,330,47,1608,230,215,116,2773
37891,R37891,2392,340,14,30,8,525,189,218,168,1353
37892,R37892,2400,103,11,258,30,1165,239,225,115,811
37893,R37893,3237,107,15,242,35,2535,244,221,103,1489
37894,R37894,3321,181,19,228,38,2524,223,248,150,3466
37895,R37895,2951,77,15,190,15,949,238,211,100,2078
37896,R37896,2896,113,14,258,41,3841,243,225,108,5720
37897,R37897,2542,107,10,60,1,488,237,228,121,2192
37898,R37898,3187,108,22,170,28,902,251,208,73,760
37899,R37899,2572,9,8,255,47,560,211,224,150,1172
37900,R37900,3114,117,4,210,12,4442,227,236,143,1651
37901,R37901,3091,20,13,247,14,1530,210,211,135,1950
37902,R37902,2708,61,13,382,-17,939,230,212,112,2427
37903,R37903,3107,65,21,60,-5,759,235,194,82,1643
37904,R37904,2935,92,20,390,125,408,246,206,80,834
37905,R37905,2990,166,15,604,97,134,231,244,140,693
37906,R37906,2859,268,21,242,98,1828,161,243,218,1436
37907,R37907,2443,14,22,30,8,720,193,188,125,366
37908,R37908,3076,343,8,272,75,2151,204,228,163,2766
37909,R37909,3143,6,10,85,0,878,208,222,150,1958
37910,R37910,2924,68,18,120,13,3289,235,202,92,2571
37911,R37911,3124,145,10,390,79,4939,234,239,135,899
37912,R37912,3288,354,18,306,65,4476,186,205,155,2143
37913,R37913,3077,201,21,953,159,3151,207,253,173,1784
37914,R37914,3055,90,1,270,-17,1008,220,237,153,912
37915,R37915,2886,23,17,342,214,1194,208,202,126,738
37916,R37916,2701,342,12,153,41,2080,195,222,166,4950
37917,R37917,3340,102,17,541,82,1308,246,216,93,2452
37918,R37918,3237,83,6,30,-2,6145,229,230,135,339
37919,R37919,2998,123,20,531,-9,6466,249,221,91,2873
37920,R37920,3096,251,12,67,5,2325,193,248,193,300
37921,R37921,3055,141,17,564,67,1198,243,233,114,2012
37922,R37922,2596,172,15,228,65,892,229,246,145,1387
37923,R37923,2879,21,21,0,0,1044,202,191,119,711
37924,R37924,2931,288,8,0,0,1839,197,239,182,1319
37925,R37925,2877,3,14,67,14,4055,200,212,148,6195
37926,R37926,3228,350,11,424,94,2375,201,222,160,3368
37927,R37927,2992,229,17,212,73,2945,192,253,195,947
37928,R37928,3066,112,16,660,63,2769,246,222,100,2680
37929,R37929,3251,246,6,674,120,1892,207,245,176,2230
37930,R37930,3028,58,4,150,20,2358,223,230,143,992
37931,R37931,3336,11,13,120,4,1595,206,213,143,1883
37932,R37932,2708,76,7,182,-2,1996,229,227,131,2683
37933,R37933,2658,209,13,42,9,2001,210,252,175,1954
37934,R37934,3358,41,14,42,9,2911,221,209,120,1650
37935,R37935,2763,42,6,480,4,1672,221,227,141,765
37936,R37936,3172,111,6,430,-2,3863,230,234,137,4348
37937,R37937,2992,32,11,258,57,2048,218,217,134,774
37938,R37938,3177,72,10,134,-7,1766,232,221,120,696
37939,R37939,3166,347,28,297,109,953,155,182,158,1928
37940,R37940,3116,339,19,764,79,3852,174,208,171,2676
37941,R37941,3155,111,4,582,-39,808,227,235,143,1495
37942,R37942,2483,197,12,0,0,1988,217,250,166,914
37943,R37943,2681,131,10,379,87,2308,237,235,128,902
37944,R37944,2722,18,11,170,-5,1587,211,217,142,4123
37945,R37945,2872,31,25,309,59,2736,205,179,98,1739
37946,R37946,3154,164,23,175,-8,3116,234,240,124,931
37947,R37947,2863,99,18,277,84,3330,246,213,89,679
37948,R37948,2842,25,10,30,0,1273,215,219,139,2522
37949,R37949,2767,53,14,30,4,2316,227,210,113,2906
37950,R37950,3103,286,32,120,89,685,114,219,235,2324
37951,R37951,2893,329,25,277,42,2646,151,201,185,2277
37952,R37952,3058,53,14,30,-2,1717,227,209,112,3041
37953,R37953,2803,118,10,228,30,2233,238,231,123,2674
37954,R37954,3007,72,22,503,184,402,239,191,72,858
37955,R37955,2911,89,19,150,49,5002,245,205,81,190
37956,R37956,2968,189,6,649,75,6117,220,244,159,5984
37957,R37957,3401,58,6,626,122,1905,224,228,138,1804
37958,R37958,3201,138,13,418,85,2445,239,235,124,2824
37959,R37959,3245,134,16,30,11,4523,243,231,112,1019
37960,R37960,2718,90,20,242,30,1440,246,204,78,641
37961,R37961,1962,112,19,30,4,67,249,216,86,277
37962,R37962,2584,324,21,30,14,1170,164,213,187,1431
37963,R37963,2909,214,14,319,133,1529,205,253,181,1816
37964,R37964,2323,16,22,175,79,1302,195,187,122,607
37965,R37965,2789,1,13,390,89,2326,201,215,151,2400
37966,R37966,2649,327,7,0,0,2190,204,233,168,2463
37967,R37967,2457,328,17,234,53,424,177,218,179,1366
37968,R37968,3237,149,1,553,58,4599,221,238,154,2697
37969,R37969,2983,232,33,469,297,2202,150,248,218,1273
37970,R37970,2757,8,8,85,15,2791,211,223,150,4776
37971,R37971,2455,94,29,258,81,771,251,183,40,592
37972,R37972,2899,58,9,295,15,3196,227,222,129,2257
37973,R37973,3293,59,6,150,32,6279,224,228,139,228
37974,R37974,3067,55,13,180,26,1153,228,212,115,1345
37975,R37975,2924,227,22,108,48,1507,183,254,201,1026
37976,R37976,3274,231,6,180,34,1310,210,246,172,1130
37977,R37977,3013,69,6,85,1,3998,226,228,136,1221
37978,R37978,2741,76,10,162,25,2305,232,222,121,6642
37979,R37979,2893,184,12,426,143,2213,223,248,156,641
37980,R37980,2906,103,26,607,131,2240,253,195,54,1747
37981,R37981,2974,256,6,134,29,1672,206,244,176,42
37982,R37982,3253,73,16,60,23,4566,237,207,96,1207
37983,R37983,2494,59,3,150,-10,840,221,233,148,4879
37984,R37984,2974,33,13,752,179,2772,217,210,126,1358
37985,R37985,2636,135,4,0,0,1664,226,238,147,2672
37986,R37986,3091,38,5,256,6,1316,220,228,144,1440
37987,R37987,2978,328,18,90,33,3093,173,216,181,1455
37988,R37988,2868,45,19,256,65,2258,221,195,100,1500
37989,R37989,2224,43,15,400,103,571,221,205,114,90
37990,R37990,2877,103,8,124,20,4025,234,230,127,6216
37991,R37991,2841,333,3,67,6,552,212,235,161,636
37992,R37992,3241,47,10,0,0,2948,224,217,127,2563
37993,R37993,2661,145,19,642,11,700,243,233,112,1261
37994,R37994,3070,49,14,228,-19,6764,225,208,114,2964
37995,R37995,2408,267,29,60,26,492,133,236,235,474
37996,R37996,2354,314,14,30,8,1302,182,228,186,564
37997,R37997,3045,36,14,1167,176,2734,218,207,122,1194
37998,R37998,2808,233,26,277,181,769,169,252,211,1677
37999,R37999,3093,158,8,120,3,6945,229,242,145,2602
38000,R38000,3035,292,14,95,31,3108,179,236,197,516
38001,R38001,2943,326,14,170,16,3697,184,224,179,1387
38002,R38002,3100,191,14,30,-10,2900,219,250,162,1138
38003,R38003,3347,344,20,537,144,2245,177,206,165,902
38004,R38004,3053,23,11,390,32,2774,214,217,138,1366
38005,R38005,2354,83,18,67,23,216,242,206,88,684
38006,R38006,3039,158,11,424,88,5452,232,242,140,721
38007,R38007,2985,92,7,30,-2,1140,231,229,131,1342
38008,R38008,3318,234,14,60,17,3271,195,252,193,1749
38009,R38009,3041,230,8,408,53,2415,208,247,176,1260
38010,R38010,2062,75,12,0,0,420,234,217,113,691
38011,R38011,2662,196,13,0,0,1741,217,250,166,1140
38012,R38012,2953,252,3,42,0,4236,213,241,166,2230
38013,R38013,2922,115,25,67,-14,330,253,206,64,1544
38014,R38014,3455,9,6,553,116,1731,213,227,152,1282
38015,R38015,2697,355,19,134,38,1917,185,202,152,1758
38016,R38016,2878,300,16,480,206,1087,175,232,197,661
38017,R38017,3212,335,24,324,117,4070,160,201,177,495
38018,R38018,3289,270,22,480,183,430,157,241,221,841
38019,R38019,3138,172,5,108,5,997,223,242,154,1889
38020,R38020,2759,39,7,524,-13,1806,221,225,140,2103
38021,R38021,2483,87,4,390,6,870,226,233,142,4032
38022,R38022,3370,90,4,313,52,1740,226,233,143,3144
38023,R38023,3224,155,18,323,10,779,238,239,123,2423
38024,R38024,2435,86,30,120,42,752,247,176,37,1176
38025,R38025,2670,208,31,150,79,2852,182,250,185,1243
38026,R38026,2769,317,9,150,19,2028,197,233,175,2581
38027,R38027,3016,356,14,216,37,5098,197,215,155,1084
38028,R38028,2768,349,21,85,19,2910,176,199,159,484
38029,R38029,2955,340,34,295,135,2679,130,171,167,765
38030,R38030,3265,16,6,95,14,845,215,227,149,2200
38031,R38031,3042,49,5,228,14,552,222,229,142,1182
38032,R38032,3247,323,16,324,70,4578,179,222,182,837
38033,R38033,2904,53,25,190,76,3461,225,178,73,2416
38034,R38034,3005,179,12,618,84,2014,225,247,153,2255
38035,R38035,2950,62,21,60,17,395,233,193,83,301
38036,R38036,2603,210,13,256,65,1140,209,252,176,1084
38037,R38037,3234,357,22,450,93,624,181,195,148,1639
38038,R38038,2604,7,13,480,83,268,203,213,146,859
38039,R38039,3144,289,20,658,331,1323,161,234,211,1031
38040,R38040,2164,140,22,108,36,295,246,227,98,484
38041,R38041,2887,297,16,721,167,268,174,233,199,1632
38042,R38042,2964,225,2,391,11,4950,216,241,162,2347
38043,R38043,3146,322,15,531,105,4594,180,223,183,1974
38044,R38044,3154,5,5,180,-23,900,213,230,154,984
38045,R38045,3239,354,11,134,16,4425,201,220,157,2105
38046,R38046,3144,54,4,0,0,4752,222,230,143,2078
38047,R38047,3238,107,20,153,40,1660,250,212,81,2876
38048,R38048,3023,297,12,488,43,4924,187,236,189,324
38049,R38049,3030,323,16,150,25,2670,178,222,183,2259
38050,R38050,2273,340,30,218,161,725,145,183,168,216
38051,R38051,3222,148,17,272,-18,1087,241,236,118,2663
38052,R38052,3214,293,13,577,-32,2907,184,237,193,90
38053,R38053,2403,145,26,124,43,384,245,225,92,1211
38054,R38054,3229,359,10,339,41,582,205,222,154,1263
38055,R38055,2893,317,12,272,38,3810,189,230,181,5504
38056,R38056,3205,59,6,30,-1,2802,224,228,139,2649
38057,R38057,3430,45,7,485,101,1230,222,225,138,3919
38058,R38058,3044,2,20,616,131,4447,187,197,143,4082
38059,R38059,2976,287,26,433,95,3721,140,228,224,1008
38060,R38060,3383,325,20,242,32,3651,166,214,185,1296
38061,R38061,2507,215,19,67,16,1146,197,254,187,1237
38062,R38062,3269,276,26,150,62,1203,142,235,227,2460
38063,R38063,3014,19,26,153,44,1855,191,175,110,3763
38064,R38064,2976,124,22,150,44,3711,250,218,85,2766
38065,R38065,2470,28,31,255,89,859,192,158,84,849
38066,R38066,3221,211,17,361,87,658,204,254,181,4895
38067,R38067,3359,176,13,684,147,1190,226,247,150,2173
38068,R38068,2763,321,13,108,19,1657,186,227,180,1992
38069,R38069,2774,0,8,216,18,2012,209,226,155,1739
38070,R38070,2747,159,18,150,42,1574,236,240,128,2377
38071,R38071,2926,79,11,240,10,4788,234,220,117,1972
38072,R38072,3275,106,14,331,1,939,243,223,107,3275
38073,R38073,3216,329,13,295,68,824,189,225,175,1974
38074,R38074,3281,19,11,175,2,1092,212,217,141,2394
38075,R38075,2371,274,24,350,46,210,150,238,224,778
38076,R38076,3274,346,15,170,45,3750,189,214,163,4013
38077,R38077,2552,60,4,272,28,808,223,231,144,495
38078,R38078,2662,136,16,342,-19,1761,244,232,111,2470
38079,R38079,2899,116,30,95,41,794,254,196,46,1753
38080,R38080,2503,30,25,150,-70,888,204,177,97,1231
38081,R38081,2901,55,9,256,55,541,226,221,128,351
38082,R38082,3225,337,2,150,8,3233,215,236,159,1816
38083,R38083,3119,43,8,497,38,1749,222,222,136,2850
38084,R38084,3275,39,9,421,5,3610,221,220,134,1140
38085,R38085,2737,70,12,182,41,1822,233,215,112,1213
38086,R38086,2968,337,12,218,29,6055,194,224,169,3891
38087,R38087,2784,77,20,60,15,1782,240,199,81,1666
38088,R38088,3070,47,9,67,6,2656,223,221,132,1798
38089,R38089,3295,340,22,85,27,1888,169,203,170,1900
38090,R38090,3249,13,9,631,101,5785,211,221,146,2605
