id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
7719,R7719,3113,72,10,335,70,780,232,221,120,1517
7720,R7720,3187,129,13,437,10,582,241,232,117,849
7721,R7721,3146,307,20,127,9,3869,162,224,200,1777
7722,R7722,3036,62,7,95,10,4636,226,226,134,693
7723,R7723,2786,146,10,390,13,2011,234,239,135,2312
7724,R7724,2971,46,19,175,52,2142,222,194,99,2183
7725,R7725,2998,22,8,30,2,1184,215,222,144,1426
7726,R7726,3025,90,9,417,60,459,234,226,123,1292
7727,R7727,2915,74,10,247,51,3181,233,220,119,2430
7728,R7728,2373,297,23,60,29,912,150,226,213,1566
7729,R7729,2890,245,5,30,0,6049,210,244,172,4728
7730,R7730,3176,81,9,458,60,2058,232,225,125,2932
7731,R7731,2944,309,15,67,19,2130,179,230,191,2212
7732,R7732,3146,193,23,390,99,3343,210,251,164,1012
7733,R7733,3295,8,24,313,92,2106,184,183,129,1127
7734,R7734,2991,37,10,162,3,6189,220,218,132,3207
7735,R7735,3246,243,12,671,136,1419,197,249,190,2620
7736,R7736,2871,106,16,95,23,4148,245,219,98,3360
7737,R7737,2844,200,8,108,13,607,217,247,165,466
7738,R7738,2962,88,16,190,23,6095,242,212,95,3811
7739,R7739,3330,36,14,67,-5,3692,218,207,122,2474
7740,R7740,3219,331,7,443,77,330,203,231,167,1954
7741,R7741,2719,81,11,342,65,2352,235,219,114,2173
7742,R7742,2518,313,30,108,60,726,129,203,207,552
7743,R7743,3248,305,15,255,40,771,177,231,193,1804
7744,R7744,3151,305,28,216,82,4252,132,212,214,999
7745,R7745,2762,68,13,566,79,495,233,213,109,1187
7746,R7746,2347,174,21,424,53,1211,227,245,140,735
7747,R7747,2402,282,8,30,1,466,198,241,182,641
7748,R7748,2679,311,34,150,20,1626,112,195,213,1572
7749,R7749,2962,350,15,362,9,2101,192,214,159,3032
7750,R7750,3314,151,19,553,139,1655,240,236,117,1222
7751,R7751,2912,354,18,552,114,3214,188,206,154,690
7752,R7752,2944,43,10,277,72,1928,222,217,129,2467
7753,R7753,2793,21,25,300,2,2108,194,178,110,2047
7754,R7754,2903,187,15,513,103,2437,220,250,158,1801
7755,R7755,3382,186,9,451,-10,3234,222,247,158,134
7756,R7756,3167,145,16,30,-6,3122,240,236,120,960
7757,R7757,3256,26,7,902,-34,1530,217,225,144,2971
7758,R7758,3289,96,9,108,21,5773,234,228,125,658
7759,R7759,2844,29,7,95,7,1316,218,224,142,2416
7760,R7760,2828,105,18,175,49,618,247,215,90,1052
7761,R7761,2771,22,17,277,66,319,207,200,126,2524
7762,R7762,3220,153,7,90,7,5872,229,240,145,997
7763,R7763,3083,127,22,212,68,684,250,220,87,1167
7764,R7764,3171,50,12,459,-35,1836,225,214,121,2892
7765,R7765,2903,357,12,150,30,3247,201,218,155,2661
7766,R7766,2932,358,14,0,0,5728,197,212,152,4045
7767,R7767,2904,311,15,306,13,2676,178,228,190,1414
7768,R7768,2605,88,14,0,0,1487,240,216,103,272
7769,R7769,3070,184,10,390,66,5753,222,247,157,4253
7770,R7770,2161,157,31,60,25,297,236,226,94,503
7771,R7771,3069,330,25,488,29,3453,153,201,183,1542
7772,R7772,2993,34,11,240,33,2070,219,216,132,997
7773,R7773,2892,61,8,240,15,543,227,223,129,1831
7774,R7774,2555,217,21,127,35,990,193,254,190,1524
7775,R7775,2398,316,30,201,-7,845,128,200,205,1395
7776,R7776,3017,261,8,175,40,1328,201,244,182,1987
7777,R7777,2918,15,12,175,30,1812,209,215,142,1443
7778,R7778,2448,133,19,67,16,808,247,227,100,960
7779,R7779,2419,58,20,60,27,417,230,193,87,446
7780,R7780,2259,24,3,0,0,752,218,233,152,607
7781,R7781,3237,355,3,228,3,90,215,234,157,1159
7782,R7782,2814,349,10,342,74,553,202,223,160,2282
7783,R7783,3078,140,4,60,0,1865,226,238,147,2040
7784,R7784,2899,68,12,201,-28,641,232,216,114,2060
7785,R7785,2974,69,21,30,-7,2710,237,195,80,1433
7786,R7786,3080,332,14,484,30,3823,188,222,173,4388
7787,R7787,2960,72,2,30,-2,2457,221,235,151,417
7788,R7788,3056,50,14,540,111,1585,226,208,113,3158
7789,R7789,3023,98,19,268,-18,2914,247,210,83,216
7790,R7790,3304,26,9,67,4,2017,216,220,140,1692
7791,R7791,2623,350,47,162,73,1723,94,116,129,1463
7792,R7792,2972,27,6,85,10,5967,217,226,145,3394
7793,R7793,2693,32,16,95,46,1061,215,204,121,1797
7794,R7794,3194,356,14,0,0,4402,197,215,155,3630
7795,R7795,3072,183,9,295,-46,1980,223,246,157,3814
7796,R7796,3003,51,10,30,11,1994,225,218,126,2971
7797,R7797,2213,64,15,446,194,618,233,207,103,301
7798,R7798,2968,92,17,0,0,2061,245,211,89,3252
7799,R7799,3353,138,7,0,0,4256,231,238,139,3881
7800,R7800,3091,259,14,366,46,5805,185,247,200,1880
7801,R7801,3348,52,16,514,62,3908,227,205,107,2766
7802,R7802,2918,45,5,430,-9,778,222,228,142,2382
7803,R7803,3015,350,4,0,0,2877,212,233,158,618
7804,R7804,3228,127,10,424,123,1355,237,234,127,2477
7805,R7805,2878,226,15,450,46,847,198,253,189,1673
7806,R7806,3331,308,6,362,63,3177,204,236,171,1824
7807,R7807,3206,219,6,537,86,6066,213,246,170,3154
7808,R7808,3389,305,13,532,50,1495,184,233,189,994
7809,R7809,3363,180,9,947,161,3034,224,246,155,1121
7810,R7810,3070,351,6,0,0,3463,210,230,159,2244
7811,R7811,3080,36,13,124,21,4365,219,211,126,2356
7812,R7812,2984,260,26,350,171,1530,149,243,227,365
7813,R7813,2925,176,14,331,87,886,226,247,150,2282
7814,R7814,2759,315,6,180,20,1452,205,235,170,2405
7815,R7815,2632,128,8,285,-7,882,234,235,132,664
7816,R7816,3121,90,27,331,80,1273,249,186,48,1211
7817,R7817,3093,129,20,339,86,1814,248,225,96,2172
7818,R7818,3007,273,21,553,298,2602,160,241,217,1047
7819,R7819,2647,51,16,255,30,824,226,204,107,752
7820,R7820,3131,72,3,192,-4,4539,223,233,146,1820
7821,R7821,2554,132,14,277,58,937,242,232,116,1215
7822,R7822,2868,16,21,360,80,1689,198,192,125,2431
7823,R7823,2875,91,13,212,31,4592,240,219,108,4815
7824,R7824,2609,72,11,162,-17,1550,233,218,116,458
7825,R7825,2782,284,9,532,102,1634,196,240,184,1846
7826,R7826,3215,252,17,560,149,6020,179,249,206,2089
7827,R7827,3236,54,15,793,120,1922,228,207,109,2711
7828,R7828,3066,61,8,127,0,1853,227,223,129,1237
7829,R7829,2847,45,11,162,10,3731,223,216,126,6223
7830,R7830,3200,49,13,569,276,1822,225,211,117,2828
7831,R7831,3114,24,22,127,29,1082,203,188,114,1144
7832,R7832,2420,51,19,134,13,1392,225,195,96,607
7833,R7833,2983,251,22,192,48,780,167,249,216,972
7834,R7834,2847,0,14,510,117,150,199,213,151,1092
7835,R7835,2849,320,17,95,16,2529,174,221,186,2256
7836,R7836,2491,287,9,268,8,543,195,240,185,1507
7837,R7837,2682,17,25,510,155,875,191,180,116,674
7838,R7838,3056,154,14,212,35,1142,236,240,131,1177
7839,R7839,2937,98,15,0,0,3966,244,217,99,2486
7840,R7840,3036,96,10,764,-33,1377,236,226,121,1041
7841,R7841,2594,152,22,108,26,607,241,234,109,1928
7842,R7842,2739,188,37,150,72,3001,197,237,143,6300
7843,R7843,2647,315,9,309,10,1120,195,233,177,1471
7844,R7844,3264,123,7,488,73,5757,231,235,137,2881
7845,R7845,2872,117,25,192,75,4440,253,207,66,408
7846,R7846,2921,333,23,255,-54,1131,161,204,178,666
7847,R7847,2914,14,11,134,23,534,210,217,144,1584
7848,R7848,2754,80,26,90,29,983,243,184,54,1382
7849,R7849,2717,54,15,127,25,2521,227,206,108,558
7850,R7850,3265,14,12,127,14,2789,208,214,141,2666
7851,R7851,2140,345,29,124,59,726,152,182,160,937
7852,R7852,3281,281,13,95,16,5845,183,241,197,644
7853,R7853,2710,27,15,402,53,450,212,206,127,1020
7854,R7854,3146,122,15,324,17,3274,244,227,109,4803
7855,R7855,2658,41,16,192,11,1265,221,204,115,1771
7856,R7856,2849,66,19,309,158,324,235,199,88,1454
7857,R7857,2967,97,20,268,69,2356,248,208,80,1902
7858,R7858,2851,322,16,30,10,730,177,222,184,1924
7859,R7859,3463,325,13,350,42,5121,187,225,178,4171
7860,R7860,2320,75,18,319,20,930,239,204,90,691
7861,R7861,2803,344,10,30,7,1405,201,225,163,2591
7862,R7862,3177,116,22,350,142,3510,251,213,77,2160
7863,R7863,3276,5,13,900,73,1797,203,214,148,782
7864,R7864,2863,12,9,127,23,4574,211,221,147,4800
7865,R7865,3277,121,36,295,68,3173,253,185,26,2977
7866,R7866,3468,310,20,1123,330,4286,160,221,199,2691
7867,R7867,2575,37,18,258,-1,819,216,196,109,108
7868,R7868,3250,34,12,794,59,3711,218,213,129,2521
7869,R7869,2999,9,8,124,-8,2363,211,224,150,1260
7870,R7870,2611,122,10,30,7,566,238,232,124,5974
7871,R7871,2732,53,11,391,101,1616,227,215,121,1742
7872,R7872,3386,274,30,541,184,679,127,231,235,912
7873,R7873,2917,280,11,108,4,5037,191,241,190,1667
7874,R7874,3169,145,19,324,70,228,243,233,111,4199
7875,R7875,3086,170,12,277,25,1635,229,245,147,785
7876,R7876,3217,48,6,277,-15,531,223,226,139,2310
7877,R7877,2779,37,5,0,0,2239,220,229,145,1290
7878,R7878,3093,84,19,201,56,2620,243,204,83,1095
7879,R7879,2016,47,33,42,24,120,211,151,51,283
7880,R7880,3187,39,10,0,0,2310,221,217,130,2864
7881,R7881,3430,165,26,95,20,1173,232,238,119,1101
7882,R7882,2708,0,7,90,-2,1332,210,227,155,2122
7883,R7883,2983,281,6,589,-51,1537,203,241,176,1733
7884,R7884,2633,134,14,30,3,1557,241,233,118,2580
7885,R7885,3245,303,19,242,64,4335,163,227,202,1423
7886,R7886,3153,88,17,342,112,990,243,210,91,1452
7887,R7887,2914,62,6,212,35,1939,225,228,138,1324
7888,R7888,2737,108,10,30,6,1211,238,228,120,774
7889,R7889,3160,305,21,212,36,3960,157,223,204,1652
7890,R7890,2895,173,16,228,57,1020,228,246,145,2388
7891,R7891,2727,296,29,268,147,1348,126,216,224,972
7892,R7892,2943,89,15,270,-25,404,241,215,100,942
7893,R7893,2653,166,25,201,68,1848,232,239,123,2789
7894,R7894,2951,10,21,182,92,1072,192,192,132,3419
7895,R7895,2967,208,24,150,89,2674,194,254,183,1269
7896,R7896,2962,288,14,67,11,3336,181,238,197,1928
7897,R7897,2799,24,16,120,17,1084,210,205,128,3129
7898,R7898,3197,45,19,408,58,679,222,195,101,2772
7899,R7899,2874,243,15,150,60,1262,190,251,197,2631
7900,R7900,3049,67,8,674,222,1320,228,224,129,765
7901,R7901,2751,109,22,30,-18,816,251,209,74,854
7902,R7902,3187,338,15,604,164,924,185,217,170,1871
7903,R7903,2882,8,14,509,91,793,202,211,144,832
7904,R7904,3192,101,4,150,1,5610,226,234,144,3134
7905,R7905,2640,28,14,283,17,3231,214,210,129,2900
7906,R7906,3139,155,15,85,20,1973,236,240,130,2588
7907,R7907,3042,23,10,175,12,1682,214,218,139,1131
7908,R7908,2874,49,5,120,5,3573,222,229,143,3423
7909,R7909,3200,237,18,767,110,420,186,253,201,2840
7910,R7910,3264,291,12,430,80,841,186,238,192,446
7911,R7911,2908,229,10,547,207,1920,205,250,181,1991
7912,R7912,3194,111,29,234,32,3917,254,195,47,541
7913,R7913,2936,231,10,234,27,5665,204,249,182,3212
7914,R7914,3252,349,11,134,24,1535,200,222,160,876
7915,R7915,2284,125,25,60,22,1282,252,214,75,607
7916,R7916,2983,17,7,350,81,953,214,225,147,900
7917,R7917,2967,103,22,495,162,518,250,206,73,1530
7918,R7918,3171,337,6,42,5,4213,207,231,164,525
7919,R7919,2178,277,31,309,171,376,124,228,236,418
7920,R7920,2886,350,18,360,88,3360,185,208,159,579
7921,R7921,2794,25,5,192,26,2892,218,229,148,6035
7922,R7922,3122,55,17,255,53,4439,228,202,101,2335
7923,R7923,2481,60,30,283,114,649,228,165,49,751
7924,R7924,3289,315,2,30,0,1905,213,237,162,1556
7925,R7925,2411,262,27,60,25,713,142,241,231,1473
7926,R7926,2611,253,36,30,20,2789,117,236,241,1090
7927,R7927,3256,51,15,30,5,3918,226,207,111,1909
7928,R7928,3062,14,19,518,203,1409,199,198,132,3498
7929,R7929,3285,311,5,570,10,2420,207,236,168,700
7930,R7930,2929,337,6,247,33,4473,207,231,164,5917
7931,R7931,2788,327,23,418,33,976,156,206,186,1172
7932,R7932,3118,308,17,108,7,3920,173,228,194,1797
7933,R7933,3071,108,10,566,-1,1811,237,229,122,2419
7934,R7934,2744,273,18,60,25,2300,168,242,212,212
7935,R7935,3193,175,11,182,11,2197,226,246,151,1676
7936,R7936,2681,40,8,268,24,309,221,223,137,966
7937,R7937,3371,305,11,541,100,1410,189,234,185,1050
7938,R7938,3211,344,30,95,56,4099,147,179,161,3528
7939,R7939,3110,28,23,0,0,2766,203,182,105,4100
7940,R7940,2746,45,10,295,8,997,223,217,128,1931
7941,R7941,3237,120,27,247,-84,488,254,206,61,3866
7942,R7942,2468,44,24,30,0,900,217,179,83,930
7943,R7943,3014,150,9,741,105,5670,233,240,138,3097
7944,R7944,2758,328,20,67,23,2400,169,213,182,488
7945,R7945,3248,56,19,594,162,3160,229,196,93,664
7946,R7946,3298,321,10,313,80,3361,194,230,176,1965
7947,R7947,2181,278,31,201,97,390,122,227,236,510
7948,R7948,2686,2,24,30,9,1733,179,186,138,1103
7949,R7949,2311,331,23,0,0,1380,161,205,180,853
7950,R7950,2260,344,24,0,0,912,165,196,165,768
7951,R7951,3126,358,20,726,-64,3755,184,198,148,2783
7952,R7952,2705,60,26,192,82,646,230,175,62,1116
7953,R7953,3142,110,13,362,31,319,242,226,111,5750
7954,R7954,2830,255,21,335,184,1173,166,248,216,1657
7955,R7955,3206,316,22,124,0,3810,156,215,197,1634
7956,R7956,2794,36,15,658,103,390,218,207,121,1071
7957,R7957,2641,31,10,247,-8,1128,218,219,136,1595
7958,R7958,3222,182,18,216,17,3135,223,249,152,1103
7959,R7959,2969,346,13,67,9,962,195,219,162,67
7960,R7960,3534,278,13,301,122,3022,185,242,196,1672
7961,R7961,3120,306,9,256,29,1144,196,235,179,1337
7962,R7962,3120,111,10,361,39,1493,237,229,122,2842
7963,R7963,2945,156,9,67,14,1718,230,241,143,828
7964,R7964,2720,33,19,85,1,1732,213,196,112,1770
7965,R7965,2810,79,19,277,55,1813,241,202,83,2763
7966,R7966,3053,184,7,90,12,680,222,245,157,1423
7967,R7967,3128,0,15,300,50,2701,196,210,150,1115
7968,R7968,3051,121,14,108,10,3017,243,228,111,2708
7969,R7969,3284,90,6,0,0,1748,230,230,134,1834
7970,R7970,3059,129,14,400,-48,485,242,231,116,1645
7971,R7971,3184,109,10,402,36,5683,238,229,121,1710
7972,R7972,2972,20,8,255,7,3247,215,224,145,6488
7973,R7973,3289,297,12,591,161,3737,187,236,189,2084
7974,R7974,3296,251,10,649,161,743,198,247,187,4664
7975,R7975,3034,47,23,247,69,5075,221,183,84,2379
7976,R7976,3086,214,14,420,74,2017,206,253,180,1974
7977,R7977,3404,149,13,247,-60,1888,236,239,130,3077
7978,R7978,3285,12,15,295,73,2828,203,208,140,2435
7979,R7979,2743,75,11,350,19,1395,234,218,115,2335
7980,R7980,2925,318,26,300,14,2866,142,205,198,362
7981,R7981,3327,307,2,644,113,983,213,237,163,2556
7982,R7982,3373,97,4,541,51,1500,226,234,143,2460
7983,R7983,2599,81,23,42,3,977,244,194,68,6319
7984,R7984,2804,1,12,108,23,3788,202,216,151,5522
7985,R7985,3255,10,10,600,52,1895,209,220,148,977
7986,R7986,3189,30,14,212,17,1588,215,208,127,242
7987,R7987,2950,28,16,210,5,1961,212,204,124,3156
7988,R7988,2960,114,26,474,155,495,254,203,60,1500
7989,R7989,2949,152,4,600,122,4794,224,239,151,5260
7990,R7990,3039,225,3,270,17,2215,216,242,163,1209
7991,R7991,2855,256,4,85,0,2718,210,242,170,2366
7992,R7992,3123,183,18,1116,179,3137,222,249,153,1794
7993,R7993,3444,252,18,474,134,3528,177,249,209,902
7994,R7994,2419,121,10,361,29,1064,237,232,125,1082
7995,R7995,2658,129,17,467,18,703,246,227,103,474
7996,R7996,2646,102,14,60,6,1318,242,221,105,1063
7997,R7997,2866,327,16,30,6,4230,178,220,181,600
7998,R7998,3150,137,10,42,1,1179,236,236,131,2006
7999,R7999,3103,291,17,300,61,3073,171,235,204,1445
8000,R8000,2962,16,6,636,169,1103,215,227,149,2552
8001,R8001,3139,198,18,376,66,1884,211,253,170,782
8002,R8002,2922,82,16,360,-19,5613,240,211,96,3691
8003,R8003,3284,193,31,342,137,2580,200,247,160,984
8004,R8004,2533,11,17,67,14,540,201,204,138,404
8005,R8005,3057,83,6,671,85,2448,228,230,137,2305
8006,R8006,2697,32,9,417,66,1338,218,221,139,1531
8007,R8007,3199,115,8,30,2,4497,234,233,130,3677
8008,R8008,2975,107,10,30,0,3855,237,228,121,2403
8009,R8009,2142,346,16,272,78,457,188,213,163,524
8010,R8010,3104,205,13,469,106,1956,212,251,172,2030
8011,R8011,3040,161,11,866,0,1153,231,243,142,741
8012,R8012,3311,37,10,120,9,1931,220,219,133,1026
8013,R8013,2583,110,24,630,175,607,252,206,67,1332
8014,R8014,3065,66,11,450,24,1034,231,218,118,1825
8015,R8015,2870,43,9,376,49,2222,222,221,134,2241
8016,R8016,2988,120,9,365,23,5133,236,233,128,5611
8017,R8017,3172,56,16,134,56,1398,229,205,105,751
8018,R8018,2405,54,14,234,26,997,228,209,111,767
8019,R8019,3240,270,8,277,29,1034,199,243,183,2430
8020,R8020,2930,348,17,67,15,4332,186,210,161,4201
8021,R8021,3106,207,19,216,64,591,204,254,179,741
8022,R8022,3128,306,25,630,87,1036,142,215,210,1132
8023,R8023,2595,106,16,228,55,1048,246,219,97,516
8024,R8024,3266,48,22,450,15,785,222,188,90,2523
8025,R8025,3234,191,20,190,78,2321,215,251,161,1250
8026,R8026,2377,55,13,424,180,890,228,211,113,1492
8027,R8027,2610,3,10,228,56,895,206,220,152,633
8028,R8028,3084,289,13,218,51,3435,183,238,195,552
8029,R8029,3019,52,14,511,12,2987,226,209,113,218
8030,R8030,3216,85,13,511,111,1022,238,217,108,2040
8031,R8031,3208,221,5,488,17,5902,213,245,169,2877
8032,R8032,3241,80,4,30,2,5619,225,232,142,834
8033,R8033,2991,50,23,255,69,4934,223,184,84,3178
8034,R8034,2807,291,30,190,57,1289,123,219,229,1332
8035,R8035,2925,21,19,218,72,2322,204,196,123,1998
8036,R8036,2836,46,16,124,45,2363,223,203,109,3059
8037,R8037,2192,278,32,384,299,408,118,226,238,300
8038,R8038,2635,143,23,60,-1,1524,246,228,98,1110
8039,R8039,3001,149,10,313,70,2432,234,240,137,1395
8040,R8040,2881,23,19,437,76,2448,205,195,121,1505
8041,R8041,2876,170,9,362,48,3674,227,244,149,3289
8042,R8042,3003,127,2,330,74,2285,223,237,150,2498
8043,R8043,3241,70,14,134,18,3443,235,212,106,3118
8044,R8044,3263,285,17,216,68,5021,171,238,206,1354
8045,R8045,3263,179,12,474,61,2620,225,247,153,1308
8046,R8046,2916,56,5,258,118,4716,223,229,141,4978
8047,R8047,3221,90,16,391,46,3522,243,213,96,4387
8048,R8048,3074,57,15,0,0,1131,229,208,109,2215
8049,R8049,3133,166,6,0,0,626,225,242,151,2462
8050,R8050,2884,45,13,30,7,541,223,212,121,1756
8051,R8051,2790,148,28,175,107,1503,244,224,88,1616
8052,R8052,2630,95,20,60,9,1036,247,207,80,6351
8053,R8053,2860,34,22,268,74,3662,211,185,101,2758
8054,R8054,3557,39,26,955,323,2412,212,175,85,1464
8055,R8055,3220,302,8,362,45,451,199,237,177,1106
8056,R8056,3291,27,10,658,127,2509,216,219,138,2265
8057,R8057,3040,66,16,751,119,1369,234,206,100,458
8058,R8058,2979,10,11,67,12,1924,208,218,146,570
8059,R8059,3247,77,9,604,134,1320,232,224,125,2167
8060,R8060,2939,62,16,258,-2,4054,232,206,102,4795
8061,R8061,3267,139,18,240,85,2792,244,231,108,3061
8062,R8062,3172,7,11,564,0,4046,206,217,148,3829
8063,R8063,3133,11,19,907,85,2781,197,199,135,2313
8064,R8064,3318,328,12,330,-13,1506,191,226,175,1998
8065,R8065,3273,320,23,457,55,3863,154,210,193,1528
8066,R8066,3251,87,9,400,138,1172,234,224,121,2049
8067,R8067,2626,32,14,240,10,1899,216,208,125,2126
8068,R8068,2949,353,17,591,43,5539,190,209,156,1926
8069,R8069,2875,136,15,201,49,2731,242,233,117,2955
8070,R8070,2879,106,21,458,123,1674,250,209,77,926
8071,R8071,3106,24,25,182,30,1054,198,178,106,1554
8072,R8072,3310,174,10,1090,194,2475,226,245,152,2155
8073,R8073,3010,169,24,30,2,1885,230,241,129,256
8074,R8074,2212,265,37,240,128,1273,106,227,245,573
8075,R8075,2527,14,14,108,15,212,207,211,140,1518
8076,R8076,2942,15,13,42,9,4705,208,213,141,4142
8077,R8077,3094,184,13,60,-16,2905,223,249,156,1120
8078,R8078,2513,295,4,60,3,360,209,238,169,379
8079,R8079,3220,73,19,60,24,2684,238,202,87,2699
8080,R8080,3064,315,4,743,89,5742,209,236,166,3690
8081,R8081,2894,27,19,216,13,212,208,195,117,234
8082,R8082,3046,42,7,210,23,3254,222,224,137,1573
8083,R8083,3032,56,14,540,87,1648,228,211,113,3130
8084,R8084,2684,149,12,335,50,2241,236,239,132,2413
8085,R8085,3283,9,11,210,42,3208,207,217,146,2263
8086,R8086,2174,12,19,270,71,417,196,197,133,283
8087,R8087,2448,47,28,277,-9,726,217,168,69,752
8088,R8088,3142,67,12,30,-3,3515,232,216,115,4877
8089,R8089,3267,204,16,540,67,3283,210,253,174,693
8090,R8090,3050,219,9,618,112,2943,210,249,175,979
8091,R8091,2799,59,14,339,57,1643,230,210,110,2568
8092,R8092,2712,97,27,150,80,180,251,191,50,666
8093,R8093,2975,108,5,175,10,5056,229,234,138,5894
8094,R8094,3195,11,13,67,14,1801,206,213,143,1650
8095,R8095,2855,70,33,134,74,2205,234,156,27,1932
8096,R8096,3015,342,8,339,9,2698,203,228,164,1245
8097,R8097,3046,288,23,240,-57,966,151,231,217,2702
8098,R8098,3132,48,7,309,4,2442,223,224,136,1490
8099,R8099,2987,345,14,0,0,977,191,217,164,2271
8100,R8100,2940,31,14,480,71,2242,216,209,126,1978
8101,R8101,3267,240,5,532,49,666,210,244,172,1515
8102,R8102,2688,322,6,532,91,994,205,234,168,1320
8103,R8103,3113,250,18,283,47,5766,179,250,207,2173
8104,R8104,2752,73,5,162,1,2486,226,230,139,1681
8105,R8105,2735,175,20,342,79,3349,227,246,143,1749
8106,R8106,2858,55,26,212,48,1172,225,174,66,742
8107,R8107,2995,165,7,218,37,3947,226,242,150,1295
8108,R8108,2936,179,16,67,13,3695,225,248,151,1965
8109,R8109,3044,30,8,150,15,1922,218,223,141,1684
8110,R8110,3320,175,14,618,102,4250,227,247,148,2210
8111,R8111,3339,5,11,470,49,3603,205,218,149,1584
8112,R8112,3210,62,31,459,56,4884,229,162,44,3304
8113,R8113,3157,206,21,916,66,4200,203,254,178,1124
8114,R8114,2902,61,19,618,75,2135,232,198,91,1224
8115,R8115,3011,76,15,484,7,4241,238,210,99,3388
8116,R8116,3207,278,5,474,23,845,206,241,173,1860
8117,R8117,3067,207,13,42,-9,2790,212,251,173,1207
8118,R8118,2795,27,11,162,16,1563,215,217,137,2561
8119,R8119,2781,68,9,362,38,2886,229,223,126,6665
8120,R8120,2742,188,2,295,78,2761,219,240,157,1299
8121,R8121,2740,125,27,201,21,2912,253,210,66,1289
8122,R8122,3102,73,14,170,19,2362,236,213,105,1170
8123,R8123,3160,165,27,469,166,589,232,236,117,1624
8124,R8124,2337,137,30,421,43,1189,249,212,67,706
8125,R8125,3207,229,5,418,16,5909,212,245,169,3078
8126,R8126,2467,197,16,60,8,510,214,252,168,1103
8127,R8127,3204,143,22,382,111,301,245,229,100,3027
8128,R8128,3216,51,10,90,2,335,225,218,126,882
8129,R8129,3335,120,21,379,50,1645,250,217,85,2026
8130,R8130,2726,149,3,180,18,1207,223,239,151,2318
8131,R8131,3471,89,17,872,186,2468,244,210,89,1176
8132,R8132,3030,148,6,247,50,1207,228,240,145,2405
8133,R8133,2774,127,17,42,12,3090,246,226,102,4968
8134,R8134,2991,9,17,295,132,1115,198,204,140,3508
8135,R8135,3126,60,10,95,14,5295,228,219,123,3095
8136,R8136,3153,13,19,534,12,2195,198,198,133,1195
8137,R8137,3332,123,11,604,137,466,239,232,122,488
8138,R8138,3419,290,15,708,215,4806,177,237,199,2915
8139,R8139,3016,103,13,0,0,4460,242,222,108,470
8140,R8140,3183,96,11,551,44,4543,238,224,115,2192
8141,R8141,2906,26,11,351,104,816,215,215,136,2107
8142,R8142,2972,117,14,124,14,3903,243,226,109,1271
8143,R8143,2800,99,10,150,13,600,237,226,119,201
8144,R8144,2238,293,30,120,73,1155,124,218,227,573
8145,R8145,3231,27,17,664,97,2221,211,202,123,2377
8146,R8146,3336,23,13,516,-21,1337,212,211,134,1786
8147,R8147,3178,52,36,162,83,4784,212,139,30,1595
8148,R8148,2766,140,30,95,44,3333,248,216,74,1626
8149,R8149,3231,56,21,108,37,2007,228,191,86,2295
8150,R8150,2465,348,31,153,64,433,149,174,154,591
8151,R8151,2834,315,14,350,69,3002,181,228,186,2925
8152,R8152,2648,69,10,175,4,3382,231,221,122,2300
8153,R8153,2521,308,5,192,13,805,205,237,171,1082
8154,R8154,2884,357,10,400,0,1725,204,221,155,3006
8155,R8155,3030,319,5,752,13,1500,207,235,167,631
8156,R8156,3266,239,7,30,0,5918,207,246,176,607
8157,R8157,3028,72,7,30,5,153,228,227,133,1106
8158,R8158,2439,90,16,108,26,646,243,213,96,1595
8159,R8159,3431,180,11,443,95,4198,224,247,154,3131
8160,R8160,3262,198,5,295,55,2100,218,244,162,1899
8161,R8161,2841,143,17,824,63,2290,243,233,113,1621
8162,R8162,3259,315,14,646,183,589,181,228,186,1390
8163,R8163,2896,331,24,67,36,6173,157,203,182,4510
8164,R8164,3165,14,12,330,65,2605,209,216,143,1615
8165,R8165,2490,237,24,480,82,424,169,252,213,1100
8166,R8166,3015,60,17,400,70,4206,231,202,99,1744
8167,R8167,3088,53,15,371,26,4818,227,207,109,503
8168,R8168,2900,350,18,67,17,4111,186,208,158,2701
8169,R8169,2344,280,22,150,62,907,156,237,218,1044
8170,R8170,2842,54,10,0,0,1266,226,218,125,2563
8171,R8171,2652,114,16,120,31,1611,246,222,99,182
8172,R8172,2224,326,14,361,165,484,184,224,179,335
8173,R8173,3397,180,11,319,89,2076,224,247,154,661
8174,R8174,2583,207,18,190,44,1329,206,253,177,1947
8175,R8175,3221,325,4,631,64,1253,210,235,163,2563
8176,R8176,2712,295,29,242,132,1365,126,217,225,977
8177,R8177,2914,288,24,255,101,4789,146,230,220,390
8178,R8178,2806,94,9,510,22,1738,235,226,122,1116
8179,R8179,3155,292,5,192,23,6660,205,239,172,2174
8180,R8180,2939,63,18,424,129,424,233,200,92,680
8181,R8181,3219,270,4,300,30,6011,210,241,170,1744
8182,R8182,2740,73,28,90,67,108,239,176,49,1430
8183,R8183,3222,221,5,342,39,752,214,244,167,721
8184,R8184,3077,288,27,480,166,5611,134,225,226,1150
8185,R8185,2932,52,11,469,49,4564,226,216,123,5475
8186,R8186,2778,142,14,210,-24,721,239,236,123,2291
8187,R8187,2970,112,8,234,32,2491,234,232,130,1744
