id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
8198,R8198,100,65,9,18,53
8199,R8199,77,19,96,54,56
8200,R8200,11,59,23,95,16
8201,R8201,59,71,8,16,82
8202,R8202,76,61,59,43,81
8203,R8203,21,27,72,10,22
8204,R8204,15,92,69,46,89
8205,R8205,52,37,83,73,25
8206,R8206,14,77,68,46,92
8207,R8207,60,49,15,55,78
8208,R8208,46,91,57,52,28
8209,R8209,12,91,8,13,21
8210,R8210,79,79,17,25,43
8211,R8211,56,94,77,94,57
8212,R8212,6,6,68,10,65
8213,R8213,32,74,79,70,43
8214,R8214,77,77,48,59,91
8215,R8215,83,48,72,41,64
8216,R8216,46,72,36,62,58
8217,R8217,6,35,73,90,40
8218,R8218,80,44,40,22,84
8219,R8219,78,28,75,94,77
8220,R8220,92,89,8,19,35
8221,R8221,99,84,46,52,21
8222,R8222,45,41,87,23,92
8223,R8223,74,89,91,80,47
8224,R8224,82,69,26,31,38
8225,R8225,16,88,32,98,67
8226,R8226,48,62,33,19,72
8227,R8227,54,32,36,47,32
8228,R8228,65,66,13,34,52
8229,R8229,7,81,57,100,95
8230,R8230,24,56,62,90,62
8231,R8231,13,48,4,2,20
8232,R8232,47,2,4,2,11
8233,R8233,47,41,96,92,24
8234,R8234,63,95,80,56,25
8235,R8235,80,65,86,70,95
8236,R8236,42,32,91,38,2
8237,R8237,20,4,18,70,64
8238,R8238,49,99,49,51,1
8239,R8239,96,45,37,34,5
8240,R8240,50,63,86,35,78
8241,R8241,83,65,79,14,88
8242,R8242,71,71,67,84,65
8243,R8243,39,77,77,58,85
8244,R8244,81,52,9,1,90
8245,R8245,15,36,4,29,31
8246,R8246,42,94,81,90,54
8247,R8247,13,87,58,61,42
8248,R8248,63,86,33,81,53
8249,R8249,67,47,27,72,45
8250,R8250,87,55,38,34,6
8251,R8251,4,42,85,4,3
8252,R8252,33,14,86,64,93
8253,R8253,52,97,15,57,26
8254,R8254,85,72,61,40,95
8255,R8255,75,12,38,58,66
8256,R8256,54,39,44,85,1
8257,R8257,12,42,61,80,3
8258,R8258,68,60,15,61,23
8259,R8259,53,28,99,24,90
8260,R8260,89,93,9,41,57
8261,R8261,24,18,98,67,5
8262,R8262,59,37,51,15,8
8263,R8263,70,14,85,96,20
8264,R8264,77,63,18,51,52
8265,R8265,77,45,100,98,44
8266,R8266,34,76,57,38,87
8267,R8267,52,32,69,63,7
8268,R8268,35,92,42,55,92
8269,R8269,71,52,48,28,33
8270,R8270,100,11,51,59,41
8271,R8271,53,52,49,70,89
8272,R8272,34,9,19,58,70
8273,R8273,99,77,94,32,96
8274,R8274,22,23,88,11,48
8275,R8275,86,26,45,55,88
8276,R8276,30,11,36,72,61
8277,R8277,1,59,18,76,83
8278,R8278,73,25,24,41,85
8279,R8279,29,92,90,88,14
8280,R8280,34,16,77,35,68
8281,R8281,17,42,59,60,30
8282,R8282,25,81,27,3,56
8283,R8283,74,99,17,93,91
8284,R8284,32,1,53,18,51
8285,R8285,14,41,57,49,24
8286,R8286,52,76,15,100,99
8287,R8287,74,45,14,29,6
8288,R8288,71,63,92,58,19
8289,R8289,28,61,27,97,8
8290,R8290,30,10,96,67,36
8291,R8291,13,43,19,75,87
8292,R8292,56,73,61,75,55
8293,R8293,53,35,87,77,30
8294,R8294,22,77,58,53,3
8295,R8295,59,66,16,3,87
8296,R8296,35,39,76,73,3
8297,R8297,48,67,3,30,9
8298,R8298,13,33,91,56,14
8299,R8299,58,95,89,38,85
8300,R8300,98,21,14,54,23
8301,R8301,45,20,19,15,47
8302,R8302,91,25,78,100,10
8303,R8303,63,15,63,7,37
8304,R8304,28,47,52,3,70
8305,R8305,33,26,37,9,50
8306,R8306,29,64,3,30,30
8307,R8307,96,27,20,18,15
8308,R8308,28,98,94,72,1
8309,R8309,74,61,93,42,73
8310,R8310,20,41,45,67,28
8311,R8311,52,89,83,90,48
8312,R8312,71,81,67,49,85
8313,R8313,76,75,46,99,57
8314,R8314,69,92,55,46,86
8315,R8315,6,6,27,25,28
8316,R8316,19,72,20,95,64
8317,R8317,94,43,47,42,65
8318,R8318,17,48,21,44,5
8319,R8319,85,11,82,17,9
8320,R8320,33,24,25,7,19
8321,R8321,49,31,93,43,14
8322,R8322,42,91,46,88,78
8323,R8323,40,10,60,34,78
8324,R8324,58,83,58,27,84
8325,R8325,9,41,88,76,76
8326,R8326,52,76,68,51,29
8327,R8327,33,33,19,14,60
8328,R8328,13,25,6,39,98
8329,R8329,78,59,67,82,52
8330,R8330,87,27,11,81,60
8331,R8331,55,90,2,93,62
8332,R8332,71,92,79,12,92
8333,R8333,59,43,75,51,82
8334,R8334,92,24,30,97,89
8335,R8335,75,57,54,10,54
8336,R8336,7,16,5,37,69
8337,R8337,37,33,31,14,34
8338,R8338,64,90,36,16,86
8339,R8339,75,28,59,9,21
8340,R8340,47,81,98,84,51
8341,R8341,78,97,23,91,75
8342,R8342,92,99,46,65,85
8343,R8343,10,100,86,37,63
8344,R8344,14,88,20,75,69
8345,R8345,18,22,17,38,81
8346,R8346,71,100,59,10,19
8347,R8347,5,5,12,88,88
8348,R8348,46,75,61,37,75
8349,R8349,38,91,28,71,51
8350,R8350,3,100,4,29,28
8351,R8351,81,14,83,87,62
8352,R8352,11,95,59,7,84
8353,R8353,36,63,50,11,68
8354,R8354,44,36,82,73,75
8355,R8355,53,13,68,23,17
8356,R8356,28,57,6,3,62
8357,R8357,82,10,35,9,72
8358,R8358,71,5,3,18,42
8359,R8359,67,65,5,71,29
8360,R8360,28,46,54,72,37
8361,R8361,63,87,4,44,69
8362,R8362,49,44,15,46,48
8363,R8363,44,86,46,3,32
8364,R8364,19,17,55,97,17
8365,R8365,22,83,97,4,63
8366,R8366,44,69,64,16,10
8367,R8367,15,29,26,22,7
8368,R8368,100,38,72,15,75
8369,R8369,23,26,33,99,64
8370,R8370,42,24,97,56,10
8371,R8371,76,77,90,16,86
8372,R8372,61,66,87,87,44
8373,R8373,79,11,28,41,72
8374,R8374,78,1,45,22,7
8375,R8375,62,30,94,73,22
8376,R8376,96,94,10,50,97
8377,R8377,31,97,93,31,83
8378,R8378,9,54,40,11,48
8379,R8379,35,26,71,46,38
8380,R8380,81,3,86,14,100
8381,R8381,29,96,49,55,8
8382,R8382,58,12,14,3,21
8383,R8383,96,6,1,62,17
8384,R8384,67,51,10,45,89
8385,R8385,98,2,19,15,76
8386,R8386,46,70,61,15,100
8387,R8387,85,62,51,6,77
8388,R8388,15,74,93,58,84
8389,R8389,25,26,83,75,95
8390,R8390,69,8,20,93,42
8391,R8391,17,41,34,68,24
8392,R8392,5,32,97,63,78
8393,R8393,53,10,99,50,5
8394,R8394,26,10,70,63,78
8395,R8395,39,82,47,89,94
8396,R8396,79,6,56,30,70
8397,R8397,40,100,33,88,63
8398,R8398,29,73,46,97,61
8399,R8399,58,36,35,87,80
8400,R8400,6,59,68,37,22
8401,R8401,37,42,47,28,95
8402,R8402,51,27,43,16,87
8403,R8403,45,3,76,81,27
8404,R8404,6,23,58,78,90
8405,R8405,41,41,97,26,24
8406,R8406,92,31,5,65,17
8407,R8407,26,56,76,10,19
8408,R8408,74,30,22,98,88
8409,R8409,7,68,96,2,30
8410,R8410,9,2,47,5,62
8411,R8411,53,36,40,66,61
8412,R8412,14,85,22,63,31
8413,R8413,41,19,64,46,79
8414,R8414,35,63,90,6,8
8415,R8415,59,87,63,59,88
8416,R8416,21,72,20,46,5
8417,R8417,86,9,21,91,76
8418,R8418,5,81,71,66,58
8419,R8419,9,26,15,48,51
8420,R8420,21,48,17,59,44
8421,R8421,67,3,30,38,77
8422,R8422,57,37,84,97,17
8423,R8423,43,78,51,47,11
8424,R8424,64,98,85,48,2
8425,R8425,6,74,4,33,65
8426,R8426,33,9,38,16,81
8427,R8427,61,22,88,66,32
8428,R8428,84,14,49,33,42
8429,R8429,88,84,99,57,26
8430,R8430,23,63,48,59,27
8431,R8431,30,47,42,43,60
8432,R8432,65,89,34,1,79
8433,R8433,9,97,38,86,67
8434,R8434,72,81,66,36,58
8435,R8435,54,42,67,41,88
8436,R8436,94,9,43,30,93
8437,R8437,50,45,59,44,93
8438,R8438,100,95,40,9,79
8439,R8439,15,58,79,38,1
8440,R8440,74,93,18,56,19
8441,R8441,6,69,94,61,24
8442,R8442,82,53,85,22,7
8443,R8443,18,72,95,20,82
8444,R8444,19,47,44,16,34
8445,R8445,80,4,60,54,32
8446,R8446,77,18,70,32,55
8447,R8447,39,46,93,2,36
8448,R8448,57,7,15,79,29
8449,R8449,40,18,86,62,11
8450,R8450,49,96,60,98,6
8451,R8451,44,11,71,45,82
8452,R8452,51,74,3,75,88
8453,R8453,40,45,41,100,67
8454,R8454,12,80,86,70,61
8455,R8455,77,22,9,14,74
8456,R8456,59,60,61,78,18
8457,R8457,75,84,98,96,69
8458,R8458,37,41,5,99,38
8459,R8459,9,18,57,68,34
8460,R8460,79,86,60,62,50
8461,R8461,52,33,96,41,43
8462,R8462,35,99,55,52,42
8463,R8463,6,94,96,75,79
8464,R8464,41,14,8,14,40
8465,R8465,67,2,42,68,14
8466,R8466,27,90,31,92,17
8467,R8467,56,1,39,73,78
8468,R8468,2,27,82,96,38
8469,R8469,42,19,70,37,43
8470,R8470,49,61,78,66,95
8471,R8471,79,100,84,10,93
8472,R8472,82,90,60,48,47
8473,R8473,31,15,76,89,34
8474,R8474,2,96,45,19,44
8475,R8475,76,96,66,2,87
8476,R8476,52,77,77,67,6
8477,R8477,56,21,84,41,13
8478,R8478,14,72,30,46,1
8479,R8479,88,57,66,61,89
8480,R8480,26,15,50,71,76
8481,R8481,98,51,43,74,100
8482,R8482,23,84,68,74,73
8483,R8483,6,42,89,73,9
8484,R8484,61,8,4,78,92
8485,R8485,58,79,21,84,94
8486,R8486,43,72,76,2,6
8487,R8487,65,24,26,71,75
8488,R8488,96,11,18,42,9
8489,R8489,5,12,55,60,91
8490,R8490,2,66,26,78,44
8491,R8491,56,10,66,31,85
8492,R8492,53,92,5,62,51
8493,R8493,79,24,2,65,90
8494,R8494,15,75,64,53,100
8495,R8495,63,28,33,81,75
8496,R8496,45,39,22,40,38
8497,R8497,24,79,2,21,76
8498,R8498,86,68,15,3,43
8499,R8499,70,60,73,74,67
8500,R8500,39,24,93,91,32
8501,R8501,3,5,72,12,96
8502,R8502,28,72,77,34,32
8503,R8503,27,52,22,82,32
8504,R8504,90,65,31,50,100
8505,R8505,82,41,63,26,56
8506,R8506,27,92,48,11,96
8507,R8507,46,85,43,73,90
8508,R8508,22,31,2,57,46
8509,R8509,12,27,46,34,91
8510,R8510,11,79,5,14,43
8511,R8511,90,28,49,42,76
8512,R8512,81,39,17,75,24
8513,R8513,88,80,34,48,35
8514,R8514,94,96,74,7,52
8515,R8515,11,26,94,11,21
8516,R8516,89,87,86,24,40
8517,R8517,69,72,69,53,16
8518,R8518,64,71,44,65,52
8519,R8519,14,61,39,60,40
8520,R8520,56,78,2,82,100
8521,R8521,30,57,61,88,80
8522,R8522,34,97,84,13,36
8523,R8523,91,43,21,15,67
8524,R8524,3,16,20,71,90
8525,R8525,42,32,61,40,28
8526,R8526,20,31,91,12,24
8527,R8527,56,25,70,92,60
8528,R8528,75,55,49,21,64
8529,R8529,78,57,20,62,59
8530,R8530,83,83,3,22,94
8531,R8531,30,46,4,42,86
8532,R8532,91,73,15,12,20
8533,R8533,21,25,6,94,55
8534,R8534,84,99,86,32,66
8535,R8535,48,56,29,40,63
8536,R8536,89,1,9,15,1
8537,R8537,74,96,99,19,35
8538,R8538,64,97,76,22,98
8539,R8539,97,83,65,95,44
8540,R8540,38,25,79,29,13
8541,R8541,52,29,99,1,74
8542,R8542,61,3,17,86,31
8543,R8543,19,18,20,54,72
8544,R8544,48,50,19,70,65
8545,R8545,22,31,35,69,66
8546,R8546,24,44,68,92,53
8547,R8547,74,79,97,46,14
8548,R8548,76,15,57,19,73
8549,R8549,2,30,33,84,66
8550,R8550,74,45,32,12,81
8551,R8551,2,67,56,76,61
8552,R8552,64,49,56,52,31
8553,R8553,64,74,3,76,9
8554,R8554,31,77,76,37,38
8555,R8555,96,35,72,76,46
8556,R8556,91,21,10,38,29
8557,R8557,99,50,5,80,90
8558,R8558,74,53,11,37,11
8559,R8559,69,77,97,65,85
8560,R8560,80,33,5,75,7
8561,R8561,85,3,52,16,91
8562,R8562,89,42,3,2,24
8563,R8563,55,75,12,20,46
8564,R8564,29,41,12,5,36
8565,R8565,73,11,53,65,33
8566,R8566,2,13,71,61,85
8567,R8567,19,35,6,93,78
8568,R8568,43,39,17,6,80
8569,R8569,40,57,46,46,100
8570,R8570,17,15,28,48,2
8571,R8571,91,9,9,93,86
8572,R8572,44,49,19,84,3
8573,R8573,10,3,70,11,6
8574,R8574,98,5,35,84,79
8575,R8575,34,65,60,44,73
8576,R8576,64,36,72,51,28
8577,R8577,30,67,59,53,16
8578,R8578,61,44,97,69,5
8579,R8579,57,51,76,93,90
8580,R8580,77,53,51,14,18
8581,R8581,92,99,2,84,99
8582,R8582,20,67,68,30,21
8583,R8583,23,74,40,95,71
8584,R8584,25,5,66,76,14
8585,R8585,25,4,83,14,90
8586,R8586,70,43,93,77,76
8587,R8587,35,57,25,50,46
8588,R8588,4,90,25,33,72
8589,R8589,52,25,73,27,80
8590,R8590,18,33,66,64,82
8591,R8591,37,74,91,73,61
8592,R8592,95,84,11,17,100
8593,R8593,99,18,8,58,5
8594,R8594,53,29,24,24,82
8595,R8595,33,25,23,50,77
8596,R8596,22,39,20,60,11
8597,R8597,14,18,66,65,21
8598,R8598,20,35,1,89,31
8599,R8599,14,41,43,63,57
8600,R8600,86,60,30,48,69
8601,R8601,78,10,6,22,64
8602,R8602,42,77,93,76,15
8603,R8603,89,57,24,96,30
8604,R8604,64,95,33,42,94
8605,R8605,60,4,46,16,69
8606,R8606,17,80,60,36,75
8607,R8607,2,52,70,28,92
8608,R8608,98,57,87,19,59
8609,R8609,45,92,95,28,68
8610,R8610,30,95,83,66,33
8611,R8611,75,44,48,51,39
8612,R8612,49,51,28,72,26
8613,R8613,6,53,16,22,90
8614,R8614,3,40,56,25,99
8615,R8615,44,61,23,9,100
8616,R8616,6,60,38,55,66
8617,R8617,21,16,23,70,35
8618,R8618,88,64,41,18,13
8619,R8619,34,25,57,96,31
8620,R8620,25,89,95,3,69
8621,R8621,8,28,8,20,74
8622,R8622,59,31,29,78,57
8623,R8623,14,100,71,92,5
8624,R8624,84,87,54,8,17
8625,R8625,16,68,37,24,58
8626,R8626,44,92,57,10,5
8627,R8627,55,9,43,78,27
8628,R8628,9,63,81,90,86
8629,R8629,71,51,55,50,63
8630,R8630,97,75,24,14,28
8631,R8631,61,41,91,38,70
8632,R8632,33,29,94,6,34
8633,R8633,65,28,42,15,23
8634,R8634,3,10,72,27,83
8635,R8635,38,5,88,10,28
8636,R8636,42,40,51,15,82
8637,R8637,49,26,20,42,8
8638,R8638,80,86,21,17,95
8639,R8639,21,31,88,36,85
8640,R8640,9,1,59,79,39
8641,R8641,50,29,94,84,62
8642,R8642,31,58,91,45,92
8643,R8643,23,14,59,8,60
8644,R8644,74,91,99,55,96
8645,R8645,62,96,18,97,10
8646,R8646,37,18,62,86,42
8647,R8647,55,79,7,14,19
8648,R8648,67,20,87,95,99
8649,R8649,62,3,41,18,8
8650,R8650,71,70,39,25,3
8651,R8651,69,18,2,98,3
8652,R8652,90,95,80,80,7
8653,R8653,99,78,84,76,51
8654,R8654,25,51,88,86,21
8655,R8655,88,72,10,53,5
8656,R8656,65,34,76,52,75
8657,R8657,39,91,67,19,1
8658,R8658,64,60,8,69,55
8659,R8659,78,96,37,17,51
8660,R8660,92,81,35,55,24
8661,R8661,61,26,16,93,42
8662,R8662,93,62,23,18,89
8663,R8663,98,61,35,76,13
8664,R8664,7,16,58,45,76
8665,R8665,3,15,92,33,7
8666,R8666,82,18,19,97,47
8667,R8667,46,83,23,7,48
8668,R8668,99,31,35,19,29
8669,R8669,56,81,57,50,56
8670,R8670,92,65,64,53,61
8671,R8671,79,13,94,74,41
8672,R8672,15,54,11,72,6
8673,R8673,51,18,51,33,55
8674,R8674,55,84,9,80,29
8675,R8675,48,77,12,89,36
8676,R8676,78,3,87,83,79
8677,R8677,28,99,55,17,3
8678,R8678,50,54,79,86,38
8679,R8679,80,3,13,84,68
8680,R8680,85,7,83,97,83
8681,R8681,7,23,51,68,68
8682,R8682,34,10,49,63,35
8683,R8683,37,82,3,61,71
8684,R8684,45,33,18,7,30
8685,R8685,82,27,75,24,70
8686,R8686,51,78,54,55,57
8687,R8687,73,22,52,17,12
8688,R8688,49,70,68,3,64
8689,R8689,87,79,18,40,67
8690,R8690,83,16,9,23,94
8691,R8691,40,37,35,70,23
8692,R8692,4,72,49,83,29
8693,R8693,49,98,96,88,89
8694,R8694,33,75,21,48,10
8695,R8695,24,6,79,95,99
8696,R8696,87,76,1,34,8
8697,R8697,46,87,77,26,19
8698,R8698,18,90,20,60,34
8699,R8699,54,49,85,29,9
8700,R8700,61,97,79,14,89
8701,R8701,24,63,26,76,5
8702,R8702,34,45,20,20,45
8703,R8703,11,41,31,16,22
8704,R8704,57,97,54,55,13
8705,R8705,85,95,9,61,85
8706,R8706,2,32,15,96,21
8707,R8707,20,51,34,56,31
8708,R8708,34,41,38,17,53
8709,R8709,41,88,81,82,81
8710,R8710,68,14,57,18,86
8711,R8711,84,91,79,91,31
8712,R8712,29,97,37,47,16
8713,R8713,41,69,6,98,72
8714,R8714,91,30,47,19,79
8715,R8715,20,9,86,65,43
8716,R8716,42,90,72,36,96
8717,R8717,82,62,98,26,76
8718,R8718,96,16,94,55,1
8719,R8719,73,40,89,53,60
8720,R8720,60,47,17,51,35
8721,R8721,39,14,5,96,21
8722,R8722,55,63,82,70,34
8723,R8723,97,9,32,84,29
8724,R8724,87,32,50,35,72
8725,R8725,22,39,70,48,26
8726,R8726,82,68,84,36,56
8727,R8727,22,72,83,51,43
8728,R8728,41,33,9,19,82
8729,R8729,97,4,97,7,19
8730,R8730,5,71,28,58,31
8731,R8731,93,7,15,74,74
8732,R8732,84,57,56,63,71
8733,R8733,15,73,14,95,42
8734,R8734,46,65,64,77,81
8735,R8735,54,80,25,51,61
8736,R8736,24,35,95,3,57
8737,R8737,88,92,82,99,35
8738,R8738,40,13,32,8,100
8739,R8739,38,69,81,44,52
8740,R8740,11,42,74,55,57
8741,R8741,20,29,74,46,45
8742,R8742,77,20,35,60,76
8743,R8743,44,57,80,51,8
8744,R8744,77,57,74,76,19
8745,R8745,66,53,4,32,45
8746,R8746,46,64,11,21,100
8747,R8747,19,67,2,36,83
8748,R8748,11,25,60,88,52
8749,R8749,35,71,48,70,20
8750,R8750,30,60,33,91,14
8751,R8751,71,96,88,15,58
8752,R8752,30,28,14,54,97
8753,R8753,32,2,81,79,32
8754,R8754,39,9,42,3,63
8755,R8755,35,61,61,63,30
8756,R8756,98,17,70,15,57
8757,R8757,71,39,90,63,31
8758,R8758,62,83,47,71,81
8759,R8759,92,57,77,45,37
8760,R8760,67,23,28,37,58
8761,R8761,10,17,99,46,3
8762,R8762,31,87,93,57,47
8763,R8763,19,65,25,22,62
8764,R8764,96,5,85,5,83
8765,R8765,26,53,5,94,70
8766,R8766,80,76,29,92,71
8767,R8767,58,38,33,74,39
8768,R8768,20,73,98,97,36
8769,R8769,98,13,21,3,48
8770,R8770,36,78,38,91,74
8771,R8771,64,25,43,98,30
8772,R8772,70,64,77,81,79
8773,R8773,62,3,90,59,64
8774,R8774,42,92,61,24,33
8775,R8775,100,45,81,36,20
8776,R8776,34,7,48,86,35
8777,R8777,69,77,95,81,14
8778,R8778,12,6,11,14,16
8779,R8779,17,97,83,68,64
8780,R8780,7,53,53,10,20
8781,R8781,70,90,73,43,58
8782,R8782,71,21,92,61,80
8783,R8783,29,72,76,3,7
8784,R8784,75,24,74,64,83
8785,R8785,11,23,39,18,10
8786,R8786,33,31,63,56,31
8787,R8787,70,94,48,63,80
8788,R8788,75,2,49,99,14
8789,R8789,12,71,45,49,24
8790,R8790,37,82,29,49,87
8791,R8791,1,51,47,73,100
8792,R8792,68,90,100,15,85
8793,R8793,64,36,64,51,21
8794,R8794,81,68,37,54,83
8795,R8795,50,7,73,26,92
8796,R8796,63,9,70,81,15
8797,R8797,48,27,89,18,84
8798,R8798,19,59,32,54,28
8799,R8799,6,6,69,72,93
8800,R8800,5,33,5,47,5
8801,R8801,36,86,7,14,70
8802,R8802,56,55,46,85,6
8803,R8803,55,47,79,100,33
8804,R8804,82,50,90,22,26
8805,R8805,32,93,85,18,41
8806,R8806,36,82,21,9,92
8807,R8807,80,48,11,63,71
8808,R8808,56,2,72,84,67
8809,R8809,98,4,71,21,54
8810,R8810,49,94,55,50,88
8811,R8811,95,46,69,65,58
8812,R8812,79,97,17,26,53
8813,R8813,100,33,93,45,13
8814,R8814,45,84,78,83,26
8815,R8815,53,20,67,10,49
8816,R8816,63,36,88,20,91
8817,R8817,74,2,46,4,54
8818,R8818,14,75,5,72,49
8819,R8819,49,16,98,97,8
8820,R8820,2,6,95,91,33
8821,R8821,10,71,46,40,27
8822,R8822,26,61,85,12,60
8823,R8823,9,37,32,46,43
8824,R8824,60,10,27,61,36
8825,R8825,84,94,15,99,16
8826,R8826,86,2,69,54,31
8827,R8827,66,75,62,20,12
8828,R8828,1,92,21,26,36
8829,R8829,60,85,53,58,62
8830,R8830,66,33,73,14,85
8831,R8831,39,50,43,28,36
8832,R8832,69,64,48,42,17
8833,R8833,71,74,72,32,21
8834,R8834,47,72,81,81,17
8835,R8835,2,66,68,31,92
8836,R8836,36,80,92,89,49
8837,R8837,39,8,98,18,82
8838,R8838,1,11,12,5,88
8839,R8839,7,87,15,71,6
8840,R8840,45,45,57,86,88
8841,R8841,98,15,96,88,67
8842,R8842,72,74,8,8,61
8843,R8843,8,32,2,45,98
8844,R8844,26,53,26,84,78
8845,R8845,15,47,65,13,32
8846,R8846,85,39,71,17,46
8847,R8847,76,26,38,28,59
8848,R8848,77,71,96,58,41
8849,R8849,47,15,98,75,90
8850,R8850,69,21,23,23,43
8851,R8851,7,40,59,48,17
8852,R8852,44,26,16,30,20
8853,R8853,26,30,36,20,58
8854,R8854,5,29,25,15,62
8855,R8855,22,97,50,24,47
8856,R8856,4,71,52,15,47
8857,R8857,17,17,63,88,23
8858,R8858,91,39,76,54,61
8859,R8859,18,58,97,13,43
8860,R8860,75,29,8,93,62
8861,R8861,47,75,71,25,92
8862,R8862,51,28,20,92,11
8863,R8863,49,8,93,73,22
8864,R8864,64,23,6,51,84
8865,R8865,90,16,70,51,5
8866,R8866,70,75,10,83,20
8867,R8867,53,82,46,9,14
8868,R8868,10,75,5,32,47
8869,R8869,7,20,37,91,42
8870,R8870,96,55,82,6,96
8871,R8871,89,47,88,87,65
8872,R8872,64,80,50,31,88
8873,R8873,77,98,77,30,95
8874,R8874,78,50,69,44,11
8875,R8875,81,51,73,37,17
8876,R8876,39,5,54,82,91
8877,R8877,66,35,72,33,90
8878,R8878,53,88,73,87,14
8879,R8879,58,58,93,16,47
8880,R8880,27,38,46,70,38
8881,R8881,88,32,83,15,26
8882,R8882,13,82,28,98,1
8883,R8883,15,3,45,46,58
8884,R8884,82,45,36,18,62
8885,R8885,12,70,29,3,39
8886,R8886,29,65,64,90,39
8887,R8887,38,41,51,87,52
8888,R8888,65,86,11,84,95
8889,R8889,55,55,66,61,86
8890,R8890,7,66,11,83,93
8891,R8891,17,66,16,8,16
8892,R8892,69,97,84,12,37
8893,R8893,11,77,25,29,42
8894,R8894,59,89,23,61,92
8895,R8895,8,12,40,89,3
8896,R8896,16,38,76,37,25
8897,R8897,67,62,56,66,1
8898,R8898,55,72,23,77,36
8899,R8899,20,11,12,16,88
8900,R8900,41,52,57,16,5
8901,R8901,58,20,82,79,58
8902,R8902,84,68,72,26,53
8903,R8903,89,74,3,95,41
8904,R8904,28,34,38,40,46
8905,R8905,84,62,85,92,77
8906,R8906,96,64,10,1,96
8907,R8907,65,53,18,31,59
8908,R8908,89,46,38,75,38
8909,R8909,24,85,66,57,65
8910,R8910,72,53,76,64,94
8911,R8911,87,31,37,7,37
8912,R8912,89,59,74,54,1
8913,R8913,71,20,8,66,74
8914,R8914,74,70,77,26,1
8915,R8915,19,28,51,97,96
8916,R8916,46,89,45,32,48
8917,R8917,16,51,59,91,12
8918,R8918,4,47,60,48,7
8919,R8919,82,63,14,88,80
8920,R8920,87,67,78,59,47
8921,R8921,77,2,71,13,76
8922,R8922,77,35,98,61,63
8923,R8923,12,32,27,77,59
8924,R8924,53,66,97,57,56
8925,R8925,52,14,16,24,22
8926,R8926,72,62,98,2,28
8927,R8927,67,50,79,20,41
8928,R8928,82,54,84,55,32
8929,R8929,39,43,74,56,22
8930,R8930,4,35,26,29,46
8931,R8931,9,18,43,59,92
8932,R8932,82,76,90,15,55
8933,R8933,92,99,25,65,49
8934,R8934,53,86,71,86,45
8935,R8935,93,29,44,27,51
8936,R8936,40,14,71,89,43
8937,R8937,47,23,16,29,79
8938,R8938,36,1,72,49,59
8939,R8939,100,59,19,23,32
8940,R8940,8,2,41,14,85
8941,R8941,79,1,22,93,71
8942,R8942,14,70,17,64,99
8943,R8943,9,71,74,78,39
8944,R8944,70,8,78,15,82
8945,R8945,21,7,17,23,94
8946,R8946,30,74,40,89,77
8947,R8947,79,89,62,73,52
8948,R8948,1,22,90,18,49
8949,R8949,65,14,99,12,22
8950,R8950,25,33,3,66,50
8951,R8951,74,19,15,52,57
8952,R8952,32,78,83,87,93
8953,R8953,100,20,8,52,94
8954,R8954,60,8,65,44,29
8955,R8955,5,95,8,56,11
8956,R8956,5,7,30,32,52
8957,R8957,12,25,65,96,47
8958,R8958,78,99,98,70,77
8959,R8959,70,46,75,87,36
8960,R8960,48,64,3,25,93
8961,R8961,73,100,87,20,40
8962,R8962,97,4,99,32,89
8963,R8963,41,71,44,92,66
8964,R8964,93,50,66,4,31
8965,R8965,18,89,28,47,53
8966,R8966,80,66,81,1,8
8967,R8967,17,14,13,38,38
8968,R8968,81,44,23,7,91
8969,R8969,15,15,28,54,53
8970,R8970,60,68,8,54,60
8971,R8971,9,99,1,96,69
8972,R8972,55,21,59,59,64
8973,R8973,77,60,63,69,40
8974,R8974,75,12,60,11,41
8975,R8975,90,4,2,69,8
8976,R8976,56,36,33,66,52
8977,R8977,30,17,9,56,7
8978,R8978,21,66,61,3,84
8979,R8979,53,31,23,38,49
8980,R8980,58,78,34,46,60
8981,R8981,33,3,23,83,45
8982,R8982,36,26,51,60,10
8983,R8983,96,15,19,96,89
8984,R8984,20,57,5,20,78
8985,R8985,84,73,2,1,49
8986,R8986,48,51,12,91,64
8987,R8987,38,17,24,31,25
8988,R8988,9,22,69,46,47
8989,R8989,23,44,32,56,72
8990,R8990,63,100,30,71,1
8991,R8991,31,37,86,31,23
8992,R8992,28,59,29,86,89
8993,R8993,59,29,23,34,49
8994,R8994,24,82,77,1,75
8995,R8995,38,38,48,5,14
8996,R8996,15,56,60,98,3
8997,R8997,67,31,56,96,55
8998,R8998,47,36,28,57,29
8999,R8999,7,93,16,90,79
9000,R9000,71,46,5,4,71
9001,R9001,19,48,26,34,8
9002,R9002,70,53,27,44,49
9003,R9003,64,84,77,39,40
9004,R9004,60,11,46,52,16
9005,R9005,14,68,28,92,4
9006,R9006,2,79,17,64,84
9007,R9007,27,47,55,43,57
9008,R9008,13,34,41,80,43
9009,R9009,16,26,78,34,13
9010,R9010,80,69,95,85,14
9011,R9011,1,41,61,78,5
9012,R9012,56,54,48,55,40
9013,R9013,57,19,72,82,34
9014,R9014,16,86,15,33,69
9015,R9015,96,87,1,16,5
9016,R9016,61,36,66,59,35
9017,R9017,26,87,60,70,41
