id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
45342,R45342,2157,277,28,347,251,1383,106,126,114,3675
45343,R45343,3236,325,4,943,365,4837,127,141,177,5666
45344,R45344,2518,14,22,951,261,3087,204,160,29,395
45345,R45345,2592,136,12,1152,322,209,187,203,3,5065
45346,R45346,2070,307,5,1153,-100,3283,202,205,164,718
45347,R45347,2481,247,24,379,260,1412,187,247,8,2564
45348,R45348,3565,151,25,85,320,1763,205,198,154,837
45349,R45349,2856,132,10,902,82,98,86,134,173,5857
45350,R45350,3029,291,28,852,34,4780,118,209,50,2208
45351,R45351,2764,215,16,366,-18,4112,184,243,221,3320
45352,R45352,3330,100,8,303,197,5308,92,209,8,3728
45353,R45353,3666,96,1,645,228,3230,197,253,43,293
45354,R45354,3246,38,21,959,325,525,109,145,106,4233
45355,R45355,3796,84,39,1153,59,636,81,236,227,5140
45356,R45356,3678,216,27,880,-2,2630,168,215,69,961
45357,R45357,2467,12,38,354,228,3569,244,191,65,2138
45358,R45358,2274,296,10,457,278,4561,92,152,215,1150
45359,R45359,3680,190,1,217,378,3066,238,210,204,4483
45360,R45360,2736,283,25,999,207,2454,128,221,81,2364
45361,R45361,2485,228,16,321,251,4446,147,132,212,4771
45362,R45362,3615,352,10,362,76,5077,74,125,213,1839
45363,R45363,2006,19,0,71,241,236,146,253,230,4222
45364,R45364,2993,86,31,972,-60,2073,123,137,120,3399
45365,R45365,2257,149,0,1169,8,5072,235,158,76,5092
45366,R45366,2221,197,16,441,9,1944,208,140,237,4992
45367,R45367,2526,92,31,1194,170,4703,229,192,21,4800
45368,R45368,1979,206,41,965,120,1152,231,200,70,3609
45369,R45369,2744,30,21,305,-61,423,118,213,2,2876
45370,R45370,2067,338,2,632,404,1639,104,137,79,2319
45371,R45371,1935,310,27,1040,366,1495,239,250,157,1899
45372,R45372,1958,296,4,423,281,4020,216,254,131,3561
45373,R45373,3399,266,20,614,154,3622,171,234,60,108
45374,R45374,2327,241,31,1045,40,4688,214,149,171,2251
45375,R45375,3353,273,9,553,-42,3206,79,125,174,1693
45376,R45376,2714,149,25,999,343,4599,200,173,249,611
45377,R45377,3693,271,12,838,201,3892,94,227,132,159
45378,R45378,3235,46,23,1101,7,4631,198,191,17,2606
45379,R45379,2332,333,8,708,231,4953,234,131,120,4263
45380,R45380,3630,92,4,177,-31,2687,131,225,49,2732
45381,R45381,3587,106,19,913,174,471,112,147,100,3029
45382,R45382,2302,78,26,881,295,283,143,178,82,3927
45383,R45383,1995,138,0,1099,365,739,149,148,227,2739
45384,R45384,2614,122,25,399,367,28,136,128,204,5653
45385,R45385,3043,346,15,46,168,4045,170,135,141,3673
45386,R45386,3743,293,28,648,75,3810,152,125,40,2042
45387,R45387,2598,265,11,273,-9,4759,169,202,159,2148
45388,R45388,3469,176,5,413,-102,3162,167,138,183,178
45389,R45389,2163,231,2,318,-24,5063,107,176,91,2291
45390,R45390,2277,336,13,1202,396,5167,175,147,2,1460
45391,R45391,3355,296,6,862,-104,2356,99,145,141,5818
45392,R45392,3021,192,33,3,284,4279,138,207,62,5100
45393,R45393,3051,130,10,411,278,1261,213,201,66,4747
45394,R45394,3035,88,2,71,86,2901,169,203,148,5706
45395,R45395,2476,87,39,976,339,1978,232,248,1,4369
45396,R45396,3181,249,7,923,-6,3427,193,164,189,2457
45397,R45397,3510,318,43,234,91,293,101,239,245,427
45398,R45398,1905,90,43,929,129,5112,189,176,64,4998
45399,R45399,2333,297,2,420,167,4791,121,195,180,2515
45400,R45400,3655,179,38,779,40,2472,121,182,175,4918
45401,R45401,3836,160,21,265,128,4172,151,143,93,789
45402,R45402,1902,250,18,148,309,36,189,150,47,1384
45403,R45403,3600,195,27,287,421,5315,131,206,34,4714
45404,R45404,3583,281,6,965,161,4149,100,145,239,787
45405,R45405,1877,97,11,875,339,2408,208,210,227,5351
45406,R45406,1892,58,0,976,286,102,133,194,153,3891
45407,R45407,3438,41,28,483,129,2446,211,142,160,4843
45408,R45408,3037,42,19,305,197,5331,222,247,163,2235
45409,R45409,3114,45,8,427,199,2453,217,170,108,1702
45410,R45410,3066,19,12,515,103,3803,172,160,43,1403
45411,R45411,3601,283,17,0,2,3380,162,231,52,2440
45412,R45412,3507,280,13,1070,126,3976,241,147,158,5537
45413,R45413,3842,260,25,358,382,988,95,130,246,2772
45414,R45414,2586,7,29,168,385,846,196,169,118,817
45415,R45415,2229,311,35,561,133,2754,150,191,3,5590
45416,R45416,3224,112,37,842,188,2758,107,215,9,3803
45417,R45417,3833,335,31,266,412,3742,138,234,87,1932
45418,R45418,3411,10,29,588,296,2376,217,169,204,1379
45419,R45419,1951,346,6,841,195,1778,120,148,175,2137
45420,R45420,2341,45,23,1023,10,1837,251,202,190,421
45421,R45421,3580,140,9,25,366,203,148,137,192,1850
45422,R45422,2451,220,30,885,-8,1285,87,221,193,1663
45423,R45423,1992,25,39,642,335,35,180,240,186,3567
45424,R45424,3390,137,38,293,163,5188,218,198,67,4119
45425,R45425,3204,306,34,327,243,1133,180,136,218,1226
45426,R45426,3029,103,24,486,89,3456,131,163,60,4813
45427,R45427,3202,327,12,856,135,3691,96,248,60,4920
45428,R45428,2105,183,37,982,155,1681,193,237,152,745
45429,R45429,3449,307,21,689,-13,140,107,212,130,5728
45430,R45430,3561,237,18,549,89,2990,119,241,81,2084
45431,R45431,2999,290,0,1027,196,3133,155,194,91,3695
45432,R45432,2514,29,7,772,403,4159,72,198,199,770
45433,R45433,2605,326,31,877,128,1710,97,203,142,4944
45434,R45434,2468,39,4,481,148,2178,247,247,71,2767
45435,R45435,2398,41,2,326,24,3221,225,127,12,193
45436,R45436,2889,306,18,147,50,24,96,193,145,5256
45437,R45437,2947,123,13,160,-87,1250,240,126,130,5360
45438,R45438,2225,50,35,210,-14,1276,179,233,22,578
45439,R45439,2358,304,34,751,-3,5034,124,182,27,5279
45440,R45440,2428,77,26,96,287,292,118,152,248,5696
45441,R45441,3653,248,25,468,-62,3550,149,185,202,3228
45442,R45442,3164,19,30,198,282,12,131,239,182,3088
45443,R45443,2733,208,12,453,144,1335,129,250,174,5295
45444,R45444,2645,36,37,1199,214,4385,247,175,77,2622
45445,R45445,3700,80,8,1102,-42,3129,224,175,153,2506
45446,R45446,3140,191,26,858,374,3746,144,240,176,4494
45447,R45447,2393,287,27,844,-11,2065,199,220,133,1606
45448,R45448,3468,39,25,911,-4,1544,89,170,109,653
45449,R45449,1876,327,14,414,101,940,122,183,80,1956
45450,R45450,1876,149,40,561,99,2334,164,213,90,2848
45451,R45451,2103,122,33,530,99,3665,141,164,183,4431
45452,R45452,3598,31,39,663,265,3476,194,240,88,3128
45453,R45453,2788,107,12,721,221,5066,136,173,64,3372
45454,R45454,3855,295,0,1213,-96,1193,87,237,27,5092
45455,R45455,2911,250,17,1132,-3,580,120,158,15,120
45456,R45456,3411,228,23,619,385,1095,145,246,37,2316
45457,R45457,1945,349,15,40,141,1245,95,151,246,3047
45458,R45458,1881,217,19,871,-12,88,129,253,90,228
45459,R45459,3294,119,36,476,10,3618,239,208,116,2052
45460,R45460,2422,1,12,762,118,39,184,236,60,3438
45461,R45461,2129,207,12,1056,-50,3004,130,156,189,780
45462,R45462,2824,154,42,1157,-83,406,172,247,234,739
45463,R45463,3223,241,42,712,31,3190,208,226,169,3953
45464,R45464,3458,5,31,39,145,1129,197,159,234,3034
45465,R45465,2396,354,19,639,351,3656,170,154,144,758
45466,R45466,2193,300,17,15,181,2734,155,208,222,5554
45467,R45467,2333,189,29,804,72,2534,178,252,148,5161
45468,R45468,2621,52,16,35,182,2603,126,248,208,4408
45469,R45469,2991,143,23,218,232,1524,181,221,98,445
45470,R45470,3077,305,24,1040,150,4032,77,251,209,1418
45471,R45471,3732,146,34,1034,248,4078,130,194,246,148
45472,R45472,3601,291,18,206,149,4252,128,235,8,3004
45473,R45473,2721,301,34,468,319,2693,131,131,153,3292
45474,R45474,2891,261,30,948,14,4213,184,189,165,1740
45475,R45475,2672,160,22,538,-96,2475,82,177,160,2794
45476,R45476,3304,56,20,147,389,1648,105,229,88,3917
45477,R45477,3277,40,34,1003,-85,5406,89,165,95,2503
45478,R45478,3261,101,32,832,53,5303,228,137,3,1224
45479,R45479,3181,128,37,559,224,5343,245,196,118,5566
45480,R45480,3494,144,42,781,396,3462,143,224,123,3218
45481,R45481,3854,213,38,1054,54,1453,243,148,216,1606
45482,R45482,2705,87,11,819,27,5334,184,205,222,328
45483,R45483,3276,212,24,580,370,1691,110,208,125,3712
45484,R45484,3451,80,20,1043,208,1202,205,182,169,3315
45485,R45485,3147,343,29,383,-26,445,249,224,85,4753
45486,R45486,2467,9,6,78,-102,2323,192,161,33,3368
45487,R45487,3736,95,2,94,44,3977,196,136,190,5488
45488,R45488,3646,185,11,399,19,3496,153,132,113,2361
45489,R45489,3425,23,40,1027,-33,4235,173,238,118,451
45490,R45490,1897,151,22,274,274,165,242,139,238,1869
45491,R45491,3741,160,4,1106,117,1545,100,136,192,1125
45492,R45492,2313,52,30,730,272,3573,197,203,3,4076
45493,R45493,3591,272,14,14,158,312,182,252,60,5303
45494,R45494,2209,157,13,220,-75,4176,157,246,38,3128
45495,R45495,3116,70,6,635,-76,361,102,250,99,1395
45496,R45496,3724,344,12,785,-7,1385,182,223,161,3544
45497,R45497,1968,189,30,307,84,5452,136,147,82,2720
45498,R45498,2086,187,16,743,337,2282,87,207,36,3001
45499,R45499,2834,131,18,1150,293,1539,236,165,59,5575
45500,R45500,2393,246,30,557,-30,1269,163,164,187,5586
45501,R45501,2305,143,19,184,87,3476,220,131,92,4053
45502,R45502,2561,41,7,560,64,2433,74,126,75,5418
45503,R45503,2015,287,3,967,156,2512,131,165,223,4597
45504,R45504,2782,137,5,754,293,1359,203,180,34,5475
45505,R45505,3660,303,32,446,-66,2383,223,223,197,718
45506,R45506,3274,45,2,471,-68,2272,120,251,27,2078
45507,R45507,2546,136,21,830,-105,2215,93,162,174,5772
45508,R45508,3419,66,42,1013,220,4697,171,173,171,5190
45509,R45509,3014,158,3,1085,14,2804,231,254,35,4601
45510,R45510,1945,181,10,657,148,498,159,219,138,1151
45511,R45511,2756,251,7,800,95,3293,149,150,250,4216
45512,R45512,2036,250,27,327,267,3427,188,138,122,5432
45513,R45513,3269,262,33,1007,56,1361,210,242,30,371
45514,R45514,2188,28,10,1170,74,1819,218,235,215,1534
45515,R45515,2528,192,41,987,-45,2384,218,219,30,5123
45516,R45516,2180,69,32,959,121,367,253,132,14,2361
45517,R45517,3600,38,1,831,322,1798,171,161,207,3329
45518,R45518,2560,186,14,726,-69,4117,164,198,88,3083
45519,R45519,2478,164,15,221,-110,3486,75,155,172,770
45520,R45520,2740,58,24,1158,-14,2223,220,140,225,588
45521,R45521,2476,305,21,226,328,1897,98,205,65,4990
45522,R45522,3730,110,14,865,347,745,135,241,136,1540
45523,R45523,2671,153,4,998,-33,1105,131,211,240,4636
45524,R45524,2861,297,0,1204,149,1572,184,246,210,2283
45525,R45525,2468,67,30,1119,173,930,203,223,65,4204
45526,R45526,3021,226,23,953,-9,3047,209,235,70,5022
45527,R45527,3249,314,30,934,-105,1236,150,178,180,1200
45528,R45528,3044,85,40,775,361,3107,101,136,187,1805
45529,R45529,2802,326,2,786,158,2088,196,151,35,2474
45530,R45530,2595,345,35,191,-106,1266,141,149,215,4008
45531,R45531,3412,354,20,1172,241,3005,102,133,54,1016
45532,R45532,2079,4,43,205,257,4026,243,156,146,3994
45533,R45533,2604,322,35,676,221,4401,83,144,90,3330
45534,R45534,3807,353,20,346,415,641,98,241,113,831
45535,R45535,2641,33,9,248,1,3518,169,127,66,3388
45536,R45536,1877,311,23,982,-30,5288,181,167,213,3020
45537,R45537,3057,289,25,856,2,2585,214,136,141,1747
45538,R45538,2110,338,28,755,290,62,249,143,116,2484
45539,R45539,1860,159,15,1003,347,535,198,244,1,740
45540,R45540,2679,27,43,1030,111,1649,114,232,125,3598
45541,R45541,3490,150,11,89,417,5180,232,176,104,1378
45542,R45542,2840,139,41,80,303,4394,194,248,201,2750
45543,R45543,3668,229,4,729,38,4199,179,248,65,1685
45544,R45544,3313,316,34,823,245,372,72,148,46,3277
45545,R45545,3684,256,21,290,-57,2419,219,149,116,4144
45546,R45546,3548,280,33,452,78,3023,247,126,110,3651
45547,R45547,3496,327,6,442,267,4483,231,214,86,4061
45548,R45548,3797,158,11,131,369,203,234,148,115,5210
45549,R45549,3425,186,8,26,254,141,88,250,207,657
45550,R45550,2969,51,43,263,-100,4702,134,163,1,5019
45551,R45551,2551,54,37,670,318,2434,149,226,140,2771
45552,R45552,2043,318,13,555,-45,5443,177,224,195,743
45553,R45553,3272,168,13,103,300,3813,133,171,184,5156
45554,R45554,3792,52,16,1096,153,3021,198,223,214,3855
45555,R45555,3102,39,38,1170,183,1435,223,200,242,5399
45556,R45556,2810,353,38,462,286,5061,129,193,1,4913
45557,R45557,2613,345,40,863,392,522,77,221,151,2051
45558,R45558,2035,63,38,323,-8,1326,249,229,225,2202
45559,R45559,2457,93,33,1190,416,1139,196,211,49,559
45560,R45560,2277,199,41,995,-74,215,119,213,169,2987
45561,R45561,2577,190,1,858,214,2071,85,194,97,663
45562,R45562,1935,161,33,1006,354,1211,135,229,58,5169
45563,R45563,2827,46,27,1082,98,841,122,247,150,2135
45564,R45564,3550,87,22,901,187,1177,166,230,134,5449
45565,R45565,2606,237,28,1149,298,3481,234,241,53,5473
45566,R45566,2871,58,19,288,-2,2371,81,215,147,5435
45567,R45567,3562,105,15,737,328,1422,192,174,47,5276
45568,R45568,3431,248,25,256,253,5101,230,199,222,2297
45569,R45569,2718,136,38,106,296,1005,146,252,216,4160
45570,R45570,1962,177,6,2,9,709,220,150,47,3800
45571,R45571,3454,270,19,505,145,3618,210,209,136,2755
45572,R45572,3660,43,16,376,346,177,195,149,37,3716
45573,R45573,2357,23,19,707,126,5089,70,212,120,466
45574,R45574,2364,124,4,538,146,2973,207,132,243,5758
45575,R45575,2552,267,1,808,155,1549,183,130,209,2838
45576,R45576,2890,182,23,878,316,4740,123,198,37,2165
45577,R45577,3176,262,17,1044,53,5096,202,240,116,3137
45578,R45578,2178,141,35,672,364,3857,222,195,237,946
45579,R45579,1896,100,3,433,347,1551,186,144,67,5847
45580,R45580,3247,13,30,845,177,97,119,137,89,755
45581,R45581,2849,107,11,1061,150,4364,73,183,59,581
45582,R45582,3413,310,15,98,-31,5303,165,144,131,365
45583,R45583,3127,296,16,424,-112,1144,156,140,13,4294
45584,R45584,2622,19,19,71,322,475,214,250,58,4065
45585,R45585,2583,335,8,409,183,2949,76,134,228,1113
45586,R45586,2381,71,35,337,-80,356,89,230,249,4546
45587,R45587,3764,101,12,411,179,3571,117,216,175,2747
45588,R45588,3579,166,25,1002,168,3727,101,172,104,3612
45589,R45589,2544,243,26,28,94,260,129,135,43,1685
45590,R45590,1883,90,31,202,-12,1302,116,146,72,4871
45591,R45591,1932,278,21,1158,322,653,223,218,192,4730
45592,R45592,3132,172,30,69,319,1866,86,140,3,4407
45593,R45593,3409,266,26,253,409,3380,242,166,191,3886
45594,R45594,2417,88,8,31,-5,5290,160,201,5,2337
45595,R45595,3821,101,28,634,328,2774,252,141,91,2370
45596,R45596,2171,176,20,53,82,749,118,245,110,306
45597,R45597,3763,271,34,757,235,803,141,196,4,1574
45598,R45598,1977,211,19,219,59,1744,95,235,142,672
45599,R45599,3121,142,27,1023,161,1225,168,186,172,4299
45600,R45600,2118,71,39,8,132,3174,136,145,239,4430
45601,R45601,2604,231,7,149,54,4964,177,166,206,4508
45602,R45602,1983,309,26,1187,398,3591,138,228,115,936
45603,R45603,3705,215,23,174,248,1163,239,232,186,2875
45604,R45604,3317,308,8,657,172,5153,74,130,152,3524
45605,R45605,2122,346,12,1085,250,2725,90,201,127,2503
45606,R45606,2925,254,21,458,195,1432,230,231,73,2107
45607,R45607,1961,166,0,123,230,3111,84,186,230,5492
45608,R45608,3228,73,27,120,20,3953,144,143,72,216
45609,R45609,3619,29,1,147,322,1206,218,153,53,3888
45610,R45610,2523,78,3,931,14,4933,106,233,91,2957
45611,R45611,2100,351,19,447,45,1343,241,141,238,3373
45612,R45612,2070,95,17,668,-57,3810,246,199,182,3051
45613,R45613,2801,168,1,286,269,3586,162,186,30,3123
45614,R45614,2432,196,29,466,-80,956,237,198,104,2619
45615,R45615,2115,321,38,539,380,168,112,170,161,1026
45616,R45616,2339,171,15,930,316,4385,193,209,44,2089
45617,R45617,2127,127,21,720,0,877,209,231,138,1220
45618,R45618,2502,274,12,810,404,1063,107,188,211,3512
45619,R45619,2904,127,10,1074,294,649,102,180,33,2422
45620,R45620,2428,231,24,438,420,3221,156,226,225,837
45621,R45621,3702,266,3,304,295,5424,146,148,147,5566
45622,R45622,2910,27,36,900,46,1423,170,201,53,926
45623,R45623,3797,249,33,1093,178,5204,169,239,92,313
45624,R45624,2261,26,33,657,287,2220,237,155,35,2104
45625,R45625,3183,259,28,354,295,4807,183,222,92,2898
45626,R45626,1978,281,37,685,84,4645,145,207,233,1200
45627,R45627,1861,121,15,703,-27,1553,119,207,127,314
45628,R45628,2588,302,22,74,168,4613,219,146,209,1815
45629,R45629,2713,4,6,371,120,3784,86,156,95,3459
45630,R45630,2987,182,21,1047,14,2635,252,163,190,1014
45631,R45631,3666,104,22,645,-8,2087,124,192,231,926
45632,R45632,3116,108,26,89,272,5309,122,225,8,5387
45633,R45633,2127,164,22,38,87,362,77,204,233,1866
45634,R45634,3614,239,14,733,190,4903,87,207,79,451
45635,R45635,2318,178,35,136,-19,2058,118,216,36,4342
45636,R45636,3002,197,10,128,16,1532,194,222,142,892
45637,R45637,2112,50,30,815,153,3275,128,187,233,335
45638,R45638,2643,320,41,237,181,4354,138,144,193,2776
45639,R45639,2393,57,5,55,2,359,168,160,41,256
45640,R45640,3599,203,32,247,9,2505,245,154,188,1586
45641,R45641,3214,237,41,860,-56,3617,96,241,57,210
45642,R45642,2267,295,18,1191,141,4246,196,129,150,5648
45643,R45643,1966,295,6,289,279,975,208,250,96,3824
45644,R45644,3850,45,31,801,373,1439,168,247,113,5709
45645,R45645,2634,95,7,785,411,175,117,186,33,1124
45646,R45646,2079,120,19,856,-35,1549,88,201,196,5442
45647,R45647,2667,96,14,379,420,3626,199,164,74,809
45648,R45648,3127,168,20,1114,147,1181,179,254,221,1643
45649,R45649,2930,229,26,334,233,5437,152,213,48,5816
45650,R45650,3114,280,1,458,89,2048,183,191,85,670
45651,R45651,3148,60,31,596,176,3670,79,146,196,690
45652,R45652,3544,241,29,909,288,1568,210,212,133,909
45653,R45653,2402,301,13,982,105,573,185,198,147,4171
45654,R45654,3667,110,19,971,377,3523,164,185,53,3769
45655,R45655,3252,316,31,722,214,4737,125,249,158,4002
45656,R45656,2013,268,11,1076,162,4010,77,196,216,1705
45657,R45657,2598,263,5,1202,369,492,100,229,46,2368
45658,R45658,3176,346,21,856,365,4761,240,197,135,4848
45659,R45659,3332,230,0,843,261,2134,89,190,26,1133
45660,R45660,3846,268,0,1211,226,3752,145,206,204,711
45661,R45661,1986,20,34,682,185,4355,185,191,53,3399
45662,R45662,3008,197,32,352,-46,2876,181,243,76,3256
45663,R45663,3112,34,36,862,64,3791,146,138,61,784
45664,R45664,2508,262,8,371,314,4655,230,136,128,2664
45665,R45665,3797,325,30,495,414,2273,132,215,123,557
45666,R45666,2991,289,41,513,215,1484,126,227,68,1044
45667,R45667,1972,223,17,246,324,3336,254,153,34,3442
45668,R45668,2209,18,5,855,84,2686,230,167,21,1722
45669,R45669,2910,179,3,480,163,5136,101,209,85,3740
45670,R45670,2578,265,40,1216,190,2487,162,171,198,4606
45671,R45671,2609,72,22,372,183,1788,93,159,203,1052
45672,R45672,1888,176,5,285,321,4798,160,209,36,5829
45673,R45673,3342,3,14,1137,19,4875,187,217,61,5686
45674,R45674,2267,16,25,811,280,4907,94,141,8,459
45675,R45675,2737,11,11,510,-70,3272,221,132,61,1383
45676,R45676,2548,336,22,772,231,608,139,161,230,1187
45677,R45677,2365,162,2,1124,379,4162,243,231,49,182
45678,R45678,2887,115,21,254,59,3824,213,221,129,607
45679,R45679,3709,323,34,1119,363,4088,80,230,246,3631
45680,R45680,3420,240,35,739,217,4699,196,132,23,3174
45681,R45681,2287,41,29,957,54,3842,98,176,153,3104
45682,R45682,3272,69,42,650,337,528,118,221,47,1183
45683,R45683,2356,243,43,293,222,3750,178,223,28,555
45684,R45684,2909,282,0,342,387,1846,213,184,112,1130
45685,R45685,2473,31,41,271,245,4499,77,220,109,3068
45686,R45686,3380,168,33,1015,142,2612,105,162,250,5231
45687,R45687,1963,225,3,734,-70,2771,164,156,55,4009
45688,R45688,2831,238,18,266,161,5137,198,182,247,718
45689,R45689,2242,229,30,913,101,171,196,192,83,4152
45690,R45690,3772,278,1,373,-81,3879,229,177,38,1756
45691,R45691,3487,215,9,355,300,5282,135,169,84,3272
45692,R45692,3767,175,30,938,340,5186,175,235,182,700
45693,R45693,2069,186,24,1144,332,1526,105,226,65,4434
45694,R45694,3184,207,11,451,132,2331,136,253,79,768
45695,R45695,2294,182,25,207,377,5208,84,159,116,2901
45696,R45696,2599,155,20,811,95,5064,138,129,93,1048
45697,R45697,3707,67,30,789,49,537,121,204,110,2876
45698,R45698,3567,345,36,567,231,1469,244,150,47,5823
45699,R45699,2452,144,30,74,183,4818,253,144,116,344
45700,R45700,3574,127,17,215,228,4558,166,241,9,1676
45701,R45701,3637,280,7,474,18,941,148,167,129,5840
45702,R45702,2762,274,16,872,243,4913,208,223,36,132
45703,R45703,2416,316,42,744,399,1615,127,230,45,2603
45704,R45704,2513,290,22,1074,47,5236,126,185,205,3075
45705,R45705,2456,69,27,1179,403,1355,91,247,110,1302
45706,R45706,2488,352,20,727,-84,5023,144,166,163,3483
45707,R45707,3604,258,37,9,361,2344,127,203,134,3929
45708,R45708,2137,330,21,321,-57,3948,117,251,174,4338
45709,R45709,3833,307,21,476,-92,356,92,252,73,5610
45710,R45710,3606,5,34,457,252,5113,144,144,115,3334
45711,R45711,3677,162,39,404,320,254,110,145,186,401
45712,R45712,3022,198,38,766,322,148,242,172,139,1436
45713,R45713,3151,308,34,216,94,440,94,210,230,3062
45714,R45714,3631,300,14,522,60,2708,128,156,63,1677
45715,R45715,2037,271,0,749,-89,3959,81,204,222,3373
45716,R45716,2659,136,25,1215,-63,1692,115,248,169,4519
45717,R45717,3499,254,31,671,241,530,110,253,93,5574
45718,R45718,3097,165,3,741,23,4562,189,237,122,629
45719,R45719,1875,11,17,103,59,1723,240,234,32,2350
45720,R45720,2190,108,39,543,-3,4422,136,197,207,5044
45721,R45721,2410,307,30,630,168,4800,80,221,187,2261
45722,R45722,3323,44,25,934,161,3501,137,127,194,2876
45723,R45723,2952,112,28,191,181,4733,201,184,52,5711
45724,R45724,2678,130,2,696,350,5125,138,139,233,5209
45725,R45725,2032,265,7,619,134,1850,78,164,197,1835
45726,R45726,3340,211,24,585,261,4450,90,222,60,5630
45727,R45727,3785,353,25,404,257,1518,171,209,21,2117
45728,R45728,3653,99,25,669,63,1356,212,246,159,561
45729,R45729,3069,306,5,1175,321,2276,248,180,219,5760
45730,R45730,2951,312,23,1205,153,4797,160,170,75,1090
45731,R45731,3505,336,29,1071,304,850,112,187,224,5542
45732,R45732,1986,59,15,601,-93,2413,150,199,169,3261
45733,R45733,2920,329,3,629,218,5205,173,156,249,3935
45734,R45734,3159,49,11,1018,104,3870,79,189,9,5409
45735,R45735,2964,192,29,217,419,4529,113,168,164,1913
45736,R45736,2889,292,7,362,336,2025,243,221,173,3285
45737,R45737,2183,174,15,419,8,484,217,168,225,3119
45738,R45738,3560,120,5,1082,14,1776,141,249,128,4013
45739,R45739,3205,19,4,554,-79,1261,73,153,144,752
45740,R45740,2787,260,2,743,28,2031,189,238,228,3970
45741,R45741,1990,247,23,277,202,3372,78,175,116,4908
45742,R45742,2895,129,9,939,237,1162,242,196,10,897
45743,R45743,3044,236,20,170,-12,4300,102,138,123,157
45744,R45744,3280,204,31,943,347,2008,177,175,180,1309
45745,R45745,2081,117,27,883,419,2162,241,186,0,5578
45746,R45746,3056,258,34,1183,144,152,242,209,12,283
45747,R45747,2432,323,6,573,351,1937,132,216,169,4277
45748,R45748,3785,106,4,497,-54,121,120,169,48,3641
45749,R45749,2700,201,26,313,-67,3917,90,215,112,2741
45750,R45750,3455,336,42,237,315,3246,70,147,38,2097
45751,R45751,2615,179,21,15,-30,2454,164,186,53,2755
45752,R45752,3352,106,4,836,240,1910,115,179,172,4494
45753,R45753,3572,15,11,1120,111,669,144,142,146,963
45754,R45754,3478,73,3,1033,17,2540,195,201,88,315
45755,R45755,3643,226,12,1025,-113,833,101,170,233,3956
45756,R45756,3760,89,24,402,290,3646,164,167,201,5850
45757,R45757,3788,38,37,732,180,3223,129,138,66,2395
45758,R45758,3002,66,13,328,170,1097,77,208,90,457
45759,R45759,3247,76,11,1122,355,4821,84,163,242,1760
45760,R45760,1890,94,11,194,34,543,215,192,4,1245
45761,R45761,2200,337,9,416,-71,3054,115,168,174,5698
45762,R45762,2975,94,37,135,294,625,131,209,128,751
45763,R45763,1898,316,36,213,-84,3507,166,221,98,1660
45764,R45764,2871,321,35,342,364,853,216,140,26,294
45765,R45765,3515,47,4,263,390,955,209,254,180,3840
45766,R45766,2490,22,36,412,21,3280,125,179,171,720
45767,R45767,2910,237,23,987,19,4684,254,138,89,5262
45768,R45768,2580,70,30,815,360,5186,129,235,40,1956
45769,R45769,1870,354,19,717,-60,3423,91,205,1,4103
45770,R45770,2256,115,29,279,162,472,234,132,87,2810
45771,R45771,2574,221,43,527,90,1339,174,140,13,5512
45772,R45772,3225,17,14,202,9,3821,223,191,57,3156
45773,R45773,3542,52,33,173,415,4213,180,220,213,4723
45774,R45774,3601,114,26,382,-66,540,237,129,247,4618
45775,R45775,2094,233,32,682,216,785,178,245,212,761
45776,R45776,2469,26,7,1035,348,2614,85,186,182,4449
45777,R45777,3658,82,24,505,255,2829,201,229,103,1147
45778,R45778,3093,337,19,548,248,156,93,242,185,3079
45779,R45779,2677,264,11,847,37,4655,183,176,68,5420
45780,R45780,3317,304,21,81,371,5380,251,250,146,594
45781,R45781,2172,134,34,788,40,3810,254,201,141,656
45782,R45782,2378,25,1,1174,81,1085,150,163,155,5775
45783,R45783,2318,186,5,1099,-98,1978,149,227,51,3086
45784,R45784,2739,326,15,176,239,2996,121,163,191,4307
45785,R45785,3013,236,43,1037,386,2113,200,132,108,1824
45786,R45786,1871,290,3,953,285,1737,208,211,18,5188
45787,R45787,3581,314,31,365,73,2284,189,152,129,1269
45788,R45788,2067,331,9,844,274,3933,81,144,91,741
45789,R45789,3412,190,43,489,297,3154,246,151,224,847
45790,R45790,2333,17,31,311,239,1177,236,215,249,2352
45791,R45791,2734,231,43,1205,39,1769,70,131,80,857
45792,R45792,2150,127,32,1117,337,4315,209,244,225,1741
45793,R45793,2796,49,40,271,265,5215,110,204,29,1875
45794,R45794,3384,37,11,826,11,5420,183,187,106,2018
45795,R45795,3480,190,13,510,-4,2723,106,149,1,4263
45796,R45796,3466,128,9,500,60,2299,167,220,14,3640
45797,R45797,3857,92,5,679,390,3298,189,240,152,590
45798,R45798,2951,111,28,429,306,3852,137,133,210,3369
45799,R45799,3637,152,14,369,240,315,125,250,161,1555
45800,R45800,3613,91,23,82,229,2009,90,180,113,1468
45801,R45801,2448,11,31,1014,33,1214,169,157,8,4943
45802,R45802,3274,335,31,863,113,33,75,137,56,168
45803,R45803,1913,69,42,1166,173,296,175,239,171,2656
45804,R45804,2193,54,30,350,197,2066,197,138,119,3401
