id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
28498,R28498,91,42,46,25,70,24,14,66,1,99
28499,R28499,73,71,24,20,92,57,18,46,86,40
28500,R28500,36,14,98,19,59,5,25,84,18,99
28501,R28501,31,51,96,100,45,66,67,15,26,64
28502,R28502,99,2,61,31,67,48,13,46,16,72
28503,R28503,37,65,81,95,46,64,59,24,40,83
28504,R28504,19,47,14,26,49,37,74,24,37,2
28505,R28505,82,60,46,7,18,1,53,64,94,11
28506,R28506,56,66,25,60,13,76,48,75,56,8
28507,R28507,78,74,79,39,5,36,79,95,95,34
28508,R28508,77,8,21,44,79,22,90,42,75,17
28509,R28509,72,88,84,30,50,7,99,40,64,56
28510,R28510,37,34,90,52,40,17,3,74,50,87
28511,R28511,27,54,5,88,89,25,100,72,61,33
28512,R28512,14,31,19,96,81,17,12,46,99,52
28513,R28513,60,94,84,65,33,81,80,88,27,64
28514,R28514,16,4,10,46,2,27,48,17,92,20
28515,R28515,83,56,7,66,13,60,50,26,16,61
28516,R28516,53,14,93,55,69,69,19,30,79,34
28517,R28517,35,77,100,67,5,43,91,14,57,77
28518,R28518,42,19,35,3,64,64,56,83,62,75
28519,R28519,35,83,98,41,60,77,49,46,74,100
28520,R28520,17,85,44,46,96,96,32,24,97,16
28521,R28521,23,19,78,68,41,28,84,35,8,40
28522,R28522,19,90,10,12,75,80,43,20,5,60
28523,R28523,94,93,24,16,81,85,40,89,14,42
28524,R28524,73,39,20,14,71,19,54,4,58,64
28525,R28525,15,23,60,98,51,69,27,4,48,29
28526,R28526,7,30,2,60,94,35,26,35,23,68
28527,R28527,4,65,18,67,58,22,63,90,57,40
28528,R28528,79,81,86,72,43,44,8,70,47,91
28529,R28529,19,64,20,20,17,100,14,58,25,18
28530,R28530,67,8,80,58,90,90,56,98,97,53
28531,R28531,20,3,81,2,59,95,85,6,4,48
28532,R28532,84,65,38,4,81,50,17,59,65,85
28533,R28533,89,23,36,78,9,82,46,24,98,87
28534,R28534,5,63,76,68,62,77,40,12,33,18
28535,R28535,89,38,13,26,63,71,79,20,25,26
28536,R28536,43,89,78,58,98,96,23,76,99,66
28537,R28537,23,91,82,63,7,51,37,16,33,59
28538,R28538,52,69,80,34,68,41,16,57,41,66
28539,R28539,44,68,60,59,90,2,20,91,63,20
28540,R28540,32,86,51,42,25,21,25,98,52,15
28541,R28541,81,64,63,48,100,65,24,65,44,7
28542,R28542,69,87,8,85,9,23,63,3,88,37
28543,R28543,52,45,5,52,95,69,2,100,1,33
28544,R28544,45,56,19,69,92,67,100,11,17,16
28545,R28545,21,10,24,91,52,94,23,61,16,21
28546,R28546,50,93,30,20,84,17,29,32,76,89
28547,R28547,7,38,35,8,11,24,8,96,98,22
28548,R28548,32,51,65,44,45,97,18,48,21,11
28549,R28549,89,14,79,47,97,83,61,1,57,41
28550,R28550,49,90,79,86,44,17,68,67,90,54
28551,R28551,76,33,40,25,65,8,5,88,5,100
28552,R28552,83,14,68,17,84,61,84,67,95,86
28553,R28553,72,23,45,56,83,81,38,27,6,95
28554,R28554,29,86,4,56,83,66,70,74,17,48
28555,R28555,27,8,89,94,25,75,93,75,15,3
28556,R28556,57,11,60,2,68,31,15,41,11,18
28557,R28557,85,49,88,19,29,19,66,26,29,92
28558,R28558,39,55,39,33,92,61,7,97,64,36
28559,R28559,50,27,84,56,93,94,3,26,33,25
28560,R28560,70,65,90,93,61,69,24,33,22,71
28561,R28561,34,13,26,78,50,17,16,3,61,68
28562,R28562,2,9,19,27,73,79,92,72,26,25
28563,R28563,4,8,44,9,98,84,69,30,4,98
28564,R28564,60,76,11,83,81,9,62,64,76,77
28565,R28565,20,32,53,25,18,16,54,62,93,61
28566,R28566,54,28,84,7,45,9,74,2,79,80
28567,R28567,34,98,40,2,67,79,49,82,30,22
28568,R28568,16,88,63,98,20,41,2,99,89,51
28569,R28569,97,76,82,63,18,73,47,25,22,20
28570,R28570,61,92,65,3,72,80,65,45,80,30
28571,R28571,21,63,29,77,33,52,57,32,38,74
28572,R28572,47,14,42,77,11,57,64,72,74,14
28573,R28573,56,79,70,58,77,68,60,82,90,10
28574,R28574,74,56,97,84,97,98,57,10,31,40
28575,R28575,51,27,36,46,23,9,13,92,57,81
28576,R28576,96,8,54,93,30,58,77,48,27,69
28577,R28577,73,76,86,61,81,14,46,6,43,71
28578,R28578,86,39,55,34,76,41,61,29,71,51
28579,R28579,67,25,99,56,53,90,11,67,64,34
28580,R28580,40,5,38,2,91,26,21,73,36,41
28581,R28581,51,63,72,76,40,92,25,89,77,46
28582,R28582,49,11,71,92,18,16,2,74,8,2
28583,R28583,76,61,78,1,21,2,25,95,51,94
28584,R28584,83,84,70,60,72,55,8,66,89,99
28585,R28585,72,92,16,74,90,9,38,87,3,90
28586,R28586,39,36,80,63,75,19,46,50,84,15
28587,R28587,40,100,71,33,16,3,51,85,42,96
28588,R28588,93,44,91,90,2,90,53,4,92,86
28589,R28589,68,12,9,4,65,24,45,49,21,20
28590,R28590,54,85,68,25,56,92,79,79,40,25
28591,R28591,79,55,78,8,59,93,30,58,46,26
28592,R28592,97,46,9,61,29,75,50,88,20,95
28593,R28593,13,17,58,35,44,2,80,95,8,89
28594,R28594,7,18,63,70,98,96,71,58,43,21
28595,R28595,66,32,60,73,83,94,6,46,14,11
28596,R28596,76,14,13,53,5,25,100,75,21,69
28597,R28597,40,31,81,63,38,98,75,7,67,42
28598,R28598,39,74,55,94,80,77,36,63,23,82
28599,R28599,83,84,97,66,84,89,81,87,4,63
28600,R28600,87,21,66,61,90,18,53,87,95,82
28601,R28601,62,26,62,33,15,63,45,16,21,74
28602,R28602,46,67,13,47,54,52,58,46,11,99
28603,R28603,75,15,92,31,43,12,34,13,16,88
28604,R28604,51,45,64,49,34,5,40,17,43,98
28605,R28605,98,1,69,63,99,70,98,99,83,68
28606,R28606,34,60,100,11,12,21,82,83,39,23
28607,R28607,29,88,100,60,61,84,61,69,23,19
28608,R28608,6,19,86,29,100,90,55,24,49,89
28609,R28609,99,20,76,15,97,44,29,55,54,5
28610,R28610,29,38,40,35,15,97,67,5,79,52
28611,R28611,87,18,94,69,83,25,51,60,39,23
28612,R28612,79,55,46,29,73,31,42,100,89,88
28613,R28613,3,56,63,96,65,26,32,22,77,100
28614,R28614,16,82,73,43,90,81,63,21,98,72
28615,R28615,82,52,18,63,83,19,75,58,27,3
28616,R28616,31,62,9,16,91,40,33,12,87,60
28617,R28617,2,11,86,28,86,49,69,2,94,91
28618,R28618,87,69,90,37,89,6,56,64,84,54
28619,R28619,76,8,22,65,90,87,91,31,98,75
28620,R28620,51,88,87,82,21,56,45,57,96,67
28621,R28621,43,33,57,100,73,33,55,81,8,30
28622,R28622,95,41,12,42,92,42,18,47,60,27
28623,R28623,34,70,13,14,46,15,18,77,81,44
28624,R28624,58,72,95,80,11,25,13,34,72,4
28625,R28625,6,87,43,97,45,28,85,30,6,50
28626,R28626,84,96,61,86,51,44,9,13,94,15
28627,R28627,29,9,16,36,3,57,12,4,51,80
28628,R28628,50,34,11,64,5,60,33,8,40,100
28629,R28629,2,4,3,61,48,28,75,21,37,92
28630,R28630,55,18,6,9,35,19,82,7,8,74
28631,R28631,53,97,46,71,1,11,81,82,1,59
28632,R28632,66,44,30,76,59,30,20,88,3,57
28633,R28633,41,43,41,90,10,92,6,33,44,8
28634,R28634,28,79,47,16,43,13,41,77,90,61
28635,R28635,100,38,43,55,77,33,97,24,17,15
28636,R28636,12,84,51,66,7,89,81,84,14,2
28637,R28637,56,70,29,57,93,25,67,17,51,97
28638,R28638,63,40,71,96,58,100,46,26,24,36
28639,R28639,69,71,48,41,68,82,50,19,51,87
28640,R28640,58,94,28,85,29,75,91,80,40,47
28641,R28641,68,33,50,92,86,62,47,32,100,92
28642,R28642,21,25,43,43,12,1,94,86,75,52
28643,R28643,45,96,23,17,70,95,100,25,45,39
28644,R28644,49,16,64,7,79,73,67,44,66,7
28645,R28645,27,42,58,11,14,7,83,15,1,20
28646,R28646,91,79,56,89,24,79,59,82,94,15
28647,R28647,43,19,86,82,67,1,18,14,2,79
28648,R28648,64,77,35,47,54,87,77,36,49,70
28649,R28649,33,82,75,5,24,53,14,72,97,92
28650,R28650,70,99,5,51,83,64,49,1,11,90
28651,R28651,41,95,19,48,84,1,82,97,51,69
28652,R28652,62,95,53,78,75,91,98,21,18,3
28653,R28653,17,76,38,14,77,15,91,80,64,24
28654,R28654,57,2,99,20,36,29,72,90,43,54
28655,R28655,64,80,67,88,51,61,18,30,95,98
28656,R28656,92,90,81,92,16,42,2,87,48,28
28657,R28657,13,22,88,84,56,44,61,33,94,75
28658,R28658,32,100,9,50,42,53,17,56,15,68
28659,R28659,62,45,78,88,46,25,2,26,57,7
28660,R28660,18,54,80,1,26,79,37,86,5,61
28661,R28661,39,39,42,55,16,21,23,44,40,85
28662,R28662,91,8,45,73,67,64,25,8,18,91
28663,R28663,47,28,29,24,46,55,28,26,12,67
28664,R28664,46,68,53,66,100,77,20,23,27,91
28665,R28665,59,19,79,79,6,15,98,96,23,56
28666,R28666,87,21,24,30,17,72,45,79,30,85
28667,R28667,61,94,99,8,67,79,21,5,8,63
28668,R28668,92,53,42,8,75,26,39,94,59,100
28669,R28669,60,2,46,53,21,99,6,85,81,89
28670,R28670,79,77,37,78,40,25,42,29,19,28
28671,R28671,73,67,100,36,73,81,84,47,46,67
28672,R28672,28,9,7,64,54,66,9,37,27,71
28673,R28673,92,25,22,60,91,17,30,40,98,17
28674,R28674,16,91,91,47,71,1,83,26,24,72
28675,R28675,52,97,5,26,59,52,32,11,36,30
28676,R28676,76,73,99,68,97,13,19,7,90,66
28677,R28677,99,20,58,89,82,5,25,80,73,62
28678,R28678,10,18,29,8,7,89,74,29,60,59
28679,R28679,50,34,93,18,76,75,44,27,90,23
28680,R28680,57,76,35,56,22,89,45,66,48,96
28681,R28681,46,85,29,6,59,28,43,73,97,77
28682,R28682,10,56,35,96,96,83,84,53,1,72
28683,R28683,56,65,29,69,25,76,68,70,68,93
28684,R28684,77,7,54,82,53,36,11,74,18,8
28685,R28685,78,52,22,65,18,67,61,42,3,46
28686,R28686,47,80,25,26,41,61,14,18,28,50
28687,R28687,48,44,4,54,51,22,71,2,16,86
28688,R28688,23,88,100,35,9,88,48,56,52,49
28689,R28689,37,35,53,71,57,69,56,95,93,24
28690,R28690,68,93,67,71,27,41,40,30,26,37
28691,R28691,41,8,16,7,75,16,58,63,28,32
28692,R28692,88,81,83,23,62,8,22,60,24,9
28693,R28693,92,2,26,22,94,54,15,89,50,5
28694,R28694,55,80,77,64,79,1,98,90,89,25
28695,R28695,69,82,32,81,71,9,52,21,73,69
28696,R28696,95,19,78,30,21,70,31,34,29,98
28697,R28697,31,29,78,4,67,96,25,27,71,49
28698,R28698,63,76,62,56,11,51,35,62,4,89
28699,R28699,70,94,12,63,97,82,76,21,29,67
28700,R28700,32,1,2,5,84,8,4,97,45,84
28701,R28701,80,49,24,78,23,41,50,81,10,17
28702,R28702,51,92,24,36,44,43,72,91,20,17
28703,R28703,6,89,21,63,97,70,59,10,5,9
28704,R28704,11,66,23,93,42,31,54,97,55,10
28705,R28705,68,11,2,32,38,16,95,64,48,2
28706,R28706,70,18,39,87,25,12,45,28,44,82
28707,R28707,62,40,21,71,81,38,69,93,35,39
28708,R28708,29,21,29,97,100,82,35,3,38,7
28709,R28709,50,37,71,71,3,47,55,64,36,91
28710,R28710,79,17,47,73,63,37,89,13,82,69
28711,R28711,20,19,48,70,29,67,19,10,3,5
28712,R28712,90,52,8,2,32,73,56,71,89,32
28713,R28713,46,66,16,10,59,24,48,43,67,56
28714,R28714,39,11,19,49,91,88,78,64,94,62
28715,R28715,92,14,15,76,61,53,50,22,70,40
28716,R28716,96,41,91,20,68,77,3,68,32,6
28717,R28717,73,87,77,39,65,46,1,59,16,94
28718,R28718,51,8,80,62,34,2,44,82,98,97
28719,R28719,54,47,82,52,2,37,21,60,9,67
28720,R28720,4,57,57,76,42,60,93,93,44,21
28721,R28721,27,100,41,82,78,75,22,58,16,6
28722,R28722,45,25,5,76,59,57,36,94,52,52
28723,R28723,55,55,99,45,20,76,53,38,30,72
28724,R28724,67,4,41,28,34,44,58,17,85,39
28725,R28725,57,47,34,26,53,91,44,28,73,100
28726,R28726,35,84,73,34,48,73,100,31,79,57
28727,R28727,42,33,13,49,81,31,75,9,73,55
28728,R28728,53,57,21,6,18,72,90,83,80,66
28729,R28729,51,76,7,52,31,42,92,31,84,80
28730,R28730,82,95,78,98,96,31,10,61,65,98
28731,R28731,97,18,21,87,55,24,70,19,58,53
28732,R28732,49,73,60,33,83,52,49,21,86,11
28733,R28733,82,52,51,69,9,47,3,72,97,47
28734,R28734,90,7,89,54,6,8,57,12,48,34
28735,R28735,46,39,74,52,26,77,97,92,35,48
28736,R28736,66,65,57,94,93,95,48,72,68,67
28737,R28737,83,89,52,39,52,98,38,25,62,36
28738,R28738,6,79,47,35,67,8,34,57,60,63
28739,R28739,45,10,31,40,99,75,54,44,12,65
28740,R28740,69,35,38,100,96,15,91,28,49,13
28741,R28741,55,10,26,83,4,85,13,81,95,7
28742,R28742,1,18,31,22,9,8,60,35,43,16
28743,R28743,10,62,18,33,44,80,34,75,53,16
28744,R28744,4,1,99,23,18,97,95,7,59,7
28745,R28745,85,17,26,47,60,16,41,61,50,80
28746,R28746,27,48,42,67,8,25,49,32,54,6
28747,R28747,77,76,46,23,65,34,14,90,42,73
28748,R28748,86,59,3,6,62,27,64,54,29,17
28749,R28749,92,62,23,84,32,78,9,85,50,71
28750,R28750,21,76,8,100,88,32,63,57,83,74
28751,R28751,52,8,15,28,41,85,60,86,43,22
28752,R28752,8,78,22,31,46,85,27,25,91,90
28753,R28753,38,77,67,13,75,60,69,82,4,69
28754,R28754,41,40,76,40,67,51,13,30,4,29
28755,R28755,53,61,15,37,58,17,28,62,6,1
28756,R28756,3,25,71,55,9,96,6,98,9,81
28757,R28757,28,87,53,48,33,82,6,36,32,56
28758,R28758,11,94,77,85,17,24,26,31,5,97
28759,R28759,2,99,5,81,76,36,86,82,54,28
28760,R28760,16,86,13,2,36,3,15,96,79,55
28761,R28761,81,2,62,19,16,55,22,84,14,41
28762,R28762,13,53,48,19,47,58,2,67,88,47
28763,R28763,92,6,95,17,85,48,16,9,66,100
28764,R28764,58,28,28,96,78,81,17,57,97,65
28765,R28765,22,32,64,14,2,52,72,12,7,67
28766,R28766,68,3,87,32,53,9,60,68,39,62
28767,R28767,60,7,94,70,63,94,13,79,10,77
28768,R28768,22,31,91,82,49,57,47,49,72,5
28769,R28769,53,20,83,72,15,45,32,76,65,76
28770,R28770,56,39,16,54,52,64,92,80,93,41
28771,R28771,32,24,60,94,21,11,30,65,8,50
28772,R28772,19,29,85,11,33,4,77,24,35,5
28773,R28773,61,1,49,14,49,72,25,8,96,46
28774,R28774,67,26,79,50,47,86,26,7,100,19
28775,R28775,36,26,81,76,79,29,58,83,93,94
28776,R28776,75,43,25,75,68,78,68,97,54,48
28777,R28777,86,39,78,79,78,68,48,98,58,27
28778,R28778,80,55,98,2,91,23,77,40,12,65
28779,R28779,15,25,30,74,97,19,26,93,30,66
28780,R28780,30,1,1,91,88,22,60,73,5,19
28781,R28781,92,37,16,61,73,18,14,88,23,62
28782,R28782,26,63,62,49,66,83,29,62,82,30
28783,R28783,72,89,25,7,1,70,15,89,72,17
28784,R28784,29,94,42,100,77,78,92,34,46,56
28785,R28785,19,34,81,50,99,77,98,69,85,78
28786,R28786,65,67,56,53,17,79,20,23,30,97
28787,R28787,9,98,91,64,31,44,66,63,92,68
28788,R28788,12,86,28,85,95,86,72,39,48,38
28789,R28789,37,58,51,2,50,39,9,37,21,75
28790,R28790,86,27,53,47,31,79,19,39,8,3
28791,R28791,68,58,2,31,85,55,80,57,35,65
28792,R28792,10,61,54,75,12,22,26,46,19,77
28793,R28793,41,41,61,61,87,39,75,64,5,66
28794,R28794,61,88,13,51,41,100,62,97,17,13
28795,R28795,85,30,69,33,69,79,48,28,9,87
28796,R28796,13,95,77,69,94,96,23,88,18,71
28797,R28797,29,42,33,78,6,27,85,11,40,52
28798,R28798,1,15,93,3,67,80,22,91,22,100
28799,R28799,46,22,10,48,5,81,35,60,48,53
28800,R28800,13,100,43,16,83,45,86,65,65,57
28801,R28801,62,70,69,99,47,84,86,72,11,17
28802,R28802,95,9,51,34,50,100,49,52,33,93
28803,R28803,68,7,91,73,96,93,22,44,80,12
28804,R28804,69,62,46,26,64,28,57,68,95,48
28805,R28805,47,91,46,51,53,20,47,36,67,94
28806,R28806,7,38,72,47,79,24,20,23,69,12
28807,R28807,67,70,87,6,99,91,20,23,12,33
28808,R28808,63,97,70,44,15,2,11,70,57,57
28809,R28809,47,54,79,2,58,46,45,13,75,83
28810,R28810,18,61,91,53,23,80,48,7,90,93
28811,R28811,56,26,66,34,8,43,49,23,76,12
28812,R28812,43,84,50,17,54,31,52,91,84,18
28813,R28813,17,4,100,89,35,100,38,24,65,14
28814,R28814,10,75,39,75,62,35,21,75,66,55
28815,R28815,22,58,47,7,38,46,2,78,31,73
28816,R28816,59,84,31,7,28,10,83,86,3,35
28817,R28817,48,13,98,12,53,75,68,47,15,14
28818,R28818,54,16,95,78,17,59,3,95,72,41
28819,R28819,16,86,38,3,85,53,63,12,49,12
28820,R28820,13,69,63,54,78,94,66,9,30,42
28821,R28821,62,18,89,50,88,32,66,79,8,62
28822,R28822,57,50,79,37,79,79,32,32,71,31
28823,R28823,17,63,78,91,76,32,85,67,89,8
28824,R28824,31,11,91,14,26,30,62,4,17,50
28825,R28825,42,50,40,70,10,56,78,92,19,95
28826,R28826,65,2,87,51,90,79,69,46,46,48
28827,R28827,87,86,7,77,87,32,41,45,80,39
28828,R28828,22,10,69,66,3,88,56,37,51,99
28829,R28829,73,73,94,33,51,86,58,44,5,45
28830,R28830,9,59,32,45,34,18,91,86,42,48
28831,R28831,33,100,88,73,68,93,72,17,88,55
28832,R28832,6,58,25,37,42,93,89,10,51,82
28833,R28833,1,35,80,71,39,85,79,12,20,98
28834,R28834,80,11,42,64,1,17,53,60,13,21
28835,R28835,88,50,24,18,75,24,50,100,36,29
28836,R28836,95,74,57,47,37,41,47,59,24,3
28837,R28837,40,83,46,52,5,76,1,50,87,18
28838,R28838,26,8,55,41,55,53,14,62,54,92
28839,R28839,42,69,26,63,74,17,61,31,60,51
28840,R28840,60,43,74,70,5,18,93,48,5,93
28841,R28841,86,71,60,42,96,83,1,25,35,80
28842,R28842,90,54,21,25,63,56,87,88,80,3
28843,R28843,68,86,33,48,37,44,73,89,62,13
28844,R28844,21,79,24,63,60,28,87,84,70,8
28845,R28845,93,66,21,2,88,89,37,65,89,93
28846,R28846,95,91,75,75,24,50,3,3,67,30
28847,R28847,50,28,37,21,1,31,74,19,58,67
28848,R28848,89,64,93,53,67,24,50,8,36,83
28849,R28849,44,46,31,80,89,40,25,76,38,61
28850,R28850,96,52,79,24,11,94,55,43,59,99
28851,R28851,46,90,68,13,59,67,9,25,18,50
28852,R28852,41,73,73,98,12,86,92,28,63,7
28853,R28853,65,100,32,10,19,38,6,74,19,64
28854,R28854,47,46,47,53,7,65,30,12,78,71
28855,R28855,37,93,2,81,57,53,83,93,10,43
28856,R28856,55,39,1,99,81,11,14,51,17,79
28857,R28857,39,27,33,61,3,24,58,46,41,82
28858,R28858,83,76,64,57,22,67,4,13,42,13
28859,R28859,5,40,30,95,43,67,71,10,66,10
28860,R28860,92,18,55,31,26,35,36,83,24,45
28861,R28861,42,92,87,90,21,22,63,20,59,48
28862,R28862,91,25,58,41,96,92,4,31,28,36
28863,R28863,62,80,84,67,8,82,13,75,57,20
28864,R28864,12,77,61,98,69,3,14,55,44,42
28865,R28865,14,56,32,67,20,10,16,99,69,58
28866,R28866,67,74,51,20,75,68,10,29,76,56
28867,R28867,52,1,97,36,28,33,17,4,2,95
28868,R28868,20,68,44,57,28,56,80,26,73,87
28869,R28869,4,96,69,10,88,13,23,53,93,92
28870,R28870,83,93,64,2,25,87,40,98,34,13
28871,R28871,97,77,60,68,67,54,74,56,100,42
28872,R28872,10,87,80,85,44,34,54,53,2,1
28873,R28873,80,51,72,62,43,58,23,56,46,79
28874,R28874,40,49,84,98,78,38,33,86,62,66
28875,R28875,5,6,58,51,6,84,24,88,44,47
28876,R28876,26,41,89,86,87,86,63,40,99,34
28877,R28877,88,78,77,90,1,50,95,35,83,46
28878,R28878,84,7,57,7,51,76,63,47,89,97
28879,R28879,99,93,44,41,19,14,6,80,15,25
28880,R28880,37,60,65,92,81,97,15,1,100,51
28881,R28881,60,58,43,35,99,79,16,82,28,99
28882,R28882,6,3,70,49,89,20,53,95,9,23
28883,R28883,4,70,82,88,8,77,88,38,60,84
28884,R28884,36,69,83,80,4,100,20,62,59,77
28885,R28885,82,32,54,100,17,35,11,25,74,65
28886,R28886,87,15,9,16,41,55,97,65,50,20
28887,R28887,39,36,93,63,71,87,79,28,5,52
28888,R28888,23,9,4,94,25,30,4,5,20,6
28889,R28889,7,56,78,24,72,63,79,17,1,35
28890,R28890,38,67,77,65,37,99,61,77,78,21
28891,R28891,65,27,41,96,48,33,84,5,89,48
28892,R28892,28,55,34,27,63,38,4,41,38,18
28893,R28893,44,34,23,50,92,88,82,86,18,52
28894,R28894,56,5,26,40,58,70,66,70,67,78
28895,R28895,16,11,15,81,6,8,53,3,98,13
28896,R28896,67,55,78,11,60,54,21,48,54,22
28897,R28897,21,92,52,28,10,40,97,13,69,89
28898,R28898,24,85,26,51,15,52,36,78,14,92
28899,R28899,87,100,26,41,46,55,52,33,6,52
28900,R28900,94,13,90,3,7,42,73,49,40,56
28901,R28901,2,70,96,4,24,70,9,100,9,13
28902,R28902,85,31,32,43,99,60,47,52,7,35
28903,R28903,56,7,45,25,19,43,54,79,97,89
28904,R28904,21,89,22,49,24,30,83,19,87,58
28905,R28905,33,64,16,64,3,23,77,76,48,8
28906,R28906,35,37,51,97,45,1,53,12,32,30
28907,R28907,74,31,24,59,50,9,98,50,58,29
28908,R28908,75,53,54,1,55,57,42,44,45,55
28909,R28909,30,63,26,26,43,87,14,26,8,14
28910,R28910,27,56,84,13,60,82,86,66,38,100
28911,R28911,90,69,78,57,23,74,48,18,70,40
28912,R28912,25,20,46,62,99,3,95,82,19,41
28913,R28913,97,91,95,100,57,58,3,10,24,45
28914,R28914,98,72,51,40,34,81,79,52,17,74
28915,R28915,20,77,14,83,22,69,61,74,57,54
28916,R28916,96,18,44,37,10,76,55,49,15,49
28917,R28917,52,43,2,92,34,70,72,92,16,98
28918,R28918,20,95,94,73,61,86,54,63,45,70
28919,R28919,19,41,82,87,42,36,95,33,16,62
28920,R28920,93,47,27,12,26,14,67,12,10,80
28921,R28921,37,99,67,53,34,46,1,50,24,27
28922,R28922,32,47,47,57,71,76,98,15,11,12
28923,R28923,94,90,31,4,35,36,4,75,82,56
28924,R28924,10,68,81,66,10,54,60,33,96,37
28925,R28925,95,60,49,12,61,51,90,56,59,72
28926,R28926,51,67,31,61,52,11,11,64,48,22
28927,R28927,28,58,98,43,23,13,95,70,26,64
28928,R28928,31,81,89,84,7,50,48,92,44,99
28929,R28929,98,85,84,18,74,38,69,58,10,60
28930,R28930,78,56,1,42,52,59,35,87,59,6
28931,R28931,8,57,71,41,53,9,96,79,56,9
28932,R28932,40,83,72,18,9,29,20,88,39,92
28933,R28933,7,100,28,39,76,40,9,55,71,93
28934,R28934,44,11,37,32,4,33,42,80,49,33
28935,R28935,21,8,71,79,81,91,48,93,44,38
28936,R28936,44,27,11,57,97,14,94,9,91,85
28937,R28937,21,82,56,44,24,5,87,10,94,80
28938,R28938,45,93,24,34,80,50,90,74,35,99
28939,R28939,58,6,75,40,56,38,60,57,3,75
28940,R28940,98,19,33,63,81,40,85,17,45,49
28941,R28941,79,1,88,89,86,77,60,83,50,37
28942,R28942,34,87,4,49,74,64,61,31,48,59
28943,R28943,41,57,10,70,76,37,80,77,87,52
28944,R28944,61,49,53,32,78,31,72,72,7,16
28945,R28945,88,28,96,86,92,73,64,93,85,54
28946,R28946,47,96,52,28,86,65,1,80,41,49
28947,R28947,38,82,59,35,24,100,86,78,30,64
28948,R28948,15,73,3,20,94,40,78,11,79,20
28949,R28949,68,19,44,11,50,43,72,79,80,90
28950,R28950,52,68,22,87,35,90,17,72,93,64
28951,R28951,96,82,81,84,5,74,6,81,53,3
28952,R28952,17,82,50,12,28,24,7,31,29,67
28953,R28953,40,71,16,98,50,99,12,99,32,86
28954,R28954,52,8,75,49,94,4,48,92,5,86
28955,R28955,98,70,5,74,26,31,13,15,53,24
28956,R28956,90,16,57,32,60,97,51,9,100,91
28957,R28957,72,52,89,43,31,56,12,60,42,8
28958,R28958,95,42,6,16,36,81,70,37,84,75
28959,R28959,57,61,19,40,80,24,44,38,41,49
28960,R28960,85,96,92,11,42,19,48,16,83,25
28961,R28961,27,80,70,60,86,100,19,69,83,21
28962,R28962,63,96,49,32,47,93,29,19,11,2
28963,R28963,23,22,32,87,48,57,29,1,13,82
28964,R28964,70,69,32,73,88,50,9,52,10,38
28965,R28965,4,94,71,37,13,57,26,77,38,19
28966,R28966,9,15,26,98,58,13,41,79,13,86
28967,R28967,45,37,34,84,12,70,61,27,91,46
28968,R28968,32,97,8,63,91,96,73,41,60,2
28969,R28969,32,39,58,67,12,71,58,82,6,63
28970,R28970,90,85,40,55,43,33,7,95,14,95
28971,R28971,77,29,93,64,34,31,64,45,68,21
28972,R28972,35,66,98,79,80,57,23,14,51,65
28973,R28973,28,94,24,9,53,75,58,6,48,97
28974,R28974,59,66,4,51,62,23,19,19,45,87
28975,R28975,60,30,61,19,52,67,67,27,28,80
28976,R28976,45,64,10,95,9,38,49,2,72,71
28977,R28977,72,48,21,14,28,3,20,61,39,19
28978,R28978,59,82,49,90,38,71,31,8,40,37
28979,R28979,98,90,29,15,30,90,97,28,97,96
28980,R28980,6,42,20,92,50,67,7,64,93,13
28981,R28981,73,91,48,28,45,7,100,94,64,50
28982,R28982,35,46,76,23,79,71,3,52,95,97
28983,R28983,38,51,69,74,27,65,55,22,47,89
28984,R28984,98,29,11,72,38,74,47,9,51,18
28985,R28985,29,72,63,57,40,84,73,36,82,35
28986,R28986,90,40,68,77,40,24,56,94,7,10
28987,R28987,35,45,32,37,59,94,64,22,94,2
28988,R28988,42,26,37,96,89,97,29,5,69,19
28989,R28989,36,20,18,83,11,49,2,21,18,12
28990,R28990,88,41,79,9,4,72,16,26,21,60
28991,R28991,45,65,84,55,16,25,41,4,59,5
28992,R28992,25,70,75,39,46,100,37,41,88,53
28993,R28993,27,43,56,60,80,13,24,62,24,20
28994,R28994,1,68,54,21,95,48,100,68,62,31
28995,R28995,41,99,95,66,73,11,10,41,12,86
28996,R28996,34,3,30,52,12,46,28,46,55,87
28997,R28997,8,37,89,60,53,26,53,6,87,58
28998,R28998,10,55,37,22,79,63,21,5,50,46
28999,R28999,94,38,33,7,63,92,51,86,28,3
29000,R29000,49,95,89,99,100,59,32,36,26,100
29001,R29001,97,35,80,68,56,38,75,37,21,33
29002,R29002,68,56,75,86,88,70,4,93,97,20
29003,R29003,88,16,37,2,41,97,6,94,32,57
29004,R29004,48,91,75,64,70,30,87,89,21,29
29005,R29005,68,50,83,23,50,8,85,85,72,44
29006,R29006,51,5,72,14,3,70,62,45,18,36
29007,R29007,15,23,89,10,10,89,34,10,45,62
29008,R29008,91,95,87,86,77,9,44,19,3,68
29009,R29009,55,36,100,71,82,24,33,62,76,61
29010,R29010,10,35,89,57,37,51,70,66,25,96
29011,R29011,57,82,12,35,32,65,43,54,97,4
